history_provenance,interval_index,z_mid,sequence,level,delta_chi_cMpc,group,component,finite_cell_deposition_rate,differential_hazard_rate,relative_difference,observed_order
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G2a,EXPLICIT_HEI_ATOMIC,3.952890893563953e+48,4.006701231281106e+48,0.013430084903023257,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G2a,TOTAL_PHYSICAL,1.09519704077571e+50,1.1100975161119406e+50,0.013422672440902993,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G2b,EXPLICIT_HI_ATOMIC,3.992197659676431e+48,3.994290615995638e+48,0.0005239869905372842,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G2b,EXPLICIT_HEI_ATOMIC,3.4138429804355854e+48,3.4155559381552266e+48,0.0005015165175618168,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G2b,TOTAL_PHYSICAL,7.406040640112017e+48,7.409846554150865e+48,0.000513629264929475,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,0,1.0,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G1,EFFECTIVE_HI_SUBGRID,2.9147030307769808e+50,2.958544533988034e+50,0.014818605130799314,0.9841151331627963
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G1,TOTAL_PHYSICAL,2.9147030307769808e+50,2.958544533988034e+50,0.014818605130799314,0.9841151331627963
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G2a,EFFECTIVE_HI_SUBGRID,1.0628145417455642e+50,1.0700305037991296e+50,0.006743697518851296,0.9930303742083446
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G2a,EXPLICIT_HEI_ATOMIC,3.979666057349251e+48,4.006701231281106e+48,0.0067474893612695175,0.993045723183252
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G2a,TOTAL_PHYSICAL,1.102611202319057e+50,1.1100975161119406e+50,0.0067438343787165405,0.993030928505649
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G2b,EXPLICIT_HI_ATOMIC,3.993243936035885e+48,3.994290615995638e+48,0.0002620440174186768,0.9997218212293154
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G2b,EXPLICIT_HEI_ATOMIC,3.414699301061944e+48,3.4155559381552266e+48,0.00025080458607435683,0.9997334884057243
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G2b,TOTAL_PHYSICAL,7.407943237097828e+48,7.409846554150865e+48,0.00025686322100302396,0.9997270723549175
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,1,0.5,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G1,EFFECTIVE_HI_SUBGRID,2.936502105778318e+50,2.958544533988034e+50,0.007450429748983245,0.9920141044200388
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G1,TOTAL_PHYSICAL,2.936502105778318e+50,2.958544533988034e+50,0.007450429748983245,0.9920141044200388
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G2a,EFFECTIVE_HI_SUBGRID,1.066413777757644e+50,1.0700305037991296e+50,0.0033800214373743004,0.9965074305749392
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G2a,EXPLICIT_HEI_ATOMIC,3.993150953244652e+48,4.006701231281106e+48,0.003381903779264748,0.996515183723731
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G2a,TOTAL_PHYSICAL,1.1063452872900909e+50,1.1100975161119406e+50,0.003380089377185259,0.9965077105621553
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G2b,EXPLICIT_HI_ATOMIC,3.993767225553749e+48,3.994290615995638e+48,0.0001310346422448505,0.9998608977182611
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G2b,EXPLICIT_HEI_ATOMIC,3.4151275800411955e+48,3.4155559381552266e+48,0.00012541387750260842,0.9998667322700676
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G2b,TOTAL_PHYSICAL,7.408894805594946e+48,7.409846554150865e+48,0.00012844376046981115,0.9998635237083341
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,2,0.25,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G1,EFFECTIVE_HI_SUBGRID,2.947492690460108e+50,2.958544533988034e+50,0.003735567743179636,0.9959961192632926
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G1,TOTAL_PHYSICAL,2.947492690460108e+50,2.958544533988034e+50,0.003735567743179636,0.9959961192632926
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G2a,EFFECTIVE_HI_SUBGRID,1.0682199481127914e+50,1.0700305037991296e+50,0.0016920598804518014,0.998251771634601
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G2a,EXPLICIT_HEI_ATOMIC,3.999917895631586e+48,4.006701231281106e+48,0.001692997620227123,0.9982556679790977
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G2a,TOTAL_PHYSICAL,1.1082191270691075e+50,1.1100975161119406e+50,0.0016920937265152067,0.9982519123416312
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G2b,EXPLICIT_HI_ATOMIC,3.994028908157692e+48,3.994290615995638e+48,6.552047988147516e-05,0.9999304456274045
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G2b,EXPLICIT_HEI_ATOMIC,3.4153417492052354e+48,3.4155559381552266e+48,6.270983519799445e-05,0.9999333631515885
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G2b,TOTAL_PHYSICAL,7.409370657362927e+48,7.409846554150865e+48,6.42249180816589e-05,0.9999317587280608
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,3,0.125,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G1,EFFECTIVE_HI_SUBGRID,2.9530109283989937e+50,2.958544533988034e+50,0.0018703810354956264,0.9979953179256118
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G1,TOTAL_PHYSICAL,2.9530109283989937e+50,2.958544533988034e+50,0.0018703810354956264,0.9979953179256118
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G2a,EFFECTIVE_HI_SUBGRID,1.0691246769857214e+50,1.0700305037991296e+50,0.0008465429818981892,0.9991253993380455
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G2a,EXPLICIT_HEI_ATOMIC,4.003307511306869e+48,4.006701231281106e+48,0.0008470109894248885,0.9991273524661884
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G2a,TOTAL_PHYSICAL,1.1091577520987901e+50,1.1100975161119406e+50,0.0008465598738045463,0.999125469870283
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G2b,EXPLICIT_HI_ATOMIC,3.994159758922229e+48,3.994290615995638e+48,3.276102967701316e-05,0.9999652220228609
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G2b,EXPLICIT_HEI_ATOMIC,3.4154488412068466e+48,3.4155559381552266e+48,3.135564175178619e-05,0.9999666808381764
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G2b,TOTAL_PHYSICAL,7.409608600129072e+48,7.409846554150865e+48,3.211321854707979e-05,0.9999658785724935
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,4,0.0625,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G1,EFFECTIVE_HI_SUBGRID,2.95577580691692e+50,2.958544533988034e+50,0.0009358409310073935,0.998996972474678
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G1,TOTAL_PHYSICAL,2.95577580691692e+50,2.958544533988034e+50,0.0009358409310073935,0.998996972474678
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G2a,EFFECTIVE_HI_SUBGRID,1.0695774530492383e+50,1.0700305037991296e+50,0.00042339984540887076,0.9995625779778724
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G2a,EXPLICIT_HEI_ATOMIC,4.005003857882116e+48,4.006701231281106e+48,0.0004236336330091961,0.9995635557829117
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G2a,TOTAL_PHYSICAL,1.1096274916280596e+50,1.1100975161119406e+50,0.0004234082835598536,0.9995626132894038
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G2b,EXPLICIT_HI_ATOMIC,3.994225186670301e+48,3.994290615995638e+48,1.638071227840485e-05,0.9999826108124038
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G2b,EXPLICIT_HEI_ATOMIC,3.415502389062672e+48,3.4155559381552266e+48,1.567800191960103e-05,0.9999833402005537
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G2b,TOTAL_PHYSICAL,7.409727575732973e+48,7.409846554150865e+48,1.605679915542364e-05,0.9999829391107679
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,5,0.03125,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G1,EFFECTIVE_HI_SUBGRID,2.9571596889675572e+50,2.958544533988034e+50,0.00046808320935097086,0.9994983144830067
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G1,TOTAL_PHYSICAL,2.9571596889675572e+50,2.958544533988034e+50,0.00046808320935097086,0.9994983144830067
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G2a,EFFECTIVE_HI_SUBGRID,1.0698039440757994e+50,1.0700305037991296e+50,0.00021173202308321165,0.9997812585572695
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G2a,EXPLICIT_HEI_ATOMIC,4.0058524161817956e+48,4.006701231281106e+48,0.00021184886277109268,0.9997817477690522
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G2a,TOTAL_PHYSICAL,1.1098624682376176e+50,1.1100975161119406e+50,0.0002117362402054783,0.9997812762248368
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G2b,EXPLICIT_HI_ATOMIC,3.994257901135808e+48,3.994290615995638e+48,8.190405500131628e-06,0.999991305316646
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G2b,EXPLICIT_HEI_ATOMIC,3.415529163454356e+48,3.4155559381552266e+48,7.839046221297569e-06,0.9999916700675039
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G2b,TOTAL_PHYSICAL,7.409787064590167e+48,7.409846554150865e+48,8.028447048620714e-06,0.9999914695523422
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,6,0.015625,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G1,EFFECTIVE_HI_SUBGRID,2.9578519910545478e+50,2.958544533988034e+50,0.00023408230821959382,0.9997491142846491
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G1,TOTAL_PHYSICAL,2.9578519910545478e+50,2.958544533988034e+50,0.00023408230821959382,0.9997491142846491
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G2a,EFFECTIVE_HI_SUBGRID,1.0699172153487947e+50,1.0700305037991296e+50,0.00010587403810701244,0.9998906216737716
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G2a,EXPLICIT_HEI_ATOMIC,4.0062767916256393e+48,4.006701231281106e+48,0.00010593244441413101,0.9998908663543397
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G2a,TOTAL_PHYSICAL,1.1099799832650507e+50,1.1100975161119406e+50,0.00010587614618000824,0.9998906305036473
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G2b,EXPLICIT_HI_ATOMIC,3.9942742585164316e+48,3.994290615995638e+48,4.095215090541852e-06,0.9999956525921074
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G2b,EXPLICIT_HEI_ATOMIC,3.4155425507661434e+48,3.4155559381552266e+48,3.919534425904283e-06,0.9999958350955028
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G2b,TOTAL_PHYSICAL,7.409816809282575e+48,7.409846554150865e+48,4.014235392475535e-06,0.9999957346376871
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,3,5.65,STRESS_1_cMpc,7,0.0078125,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
