interval_index,substep,macro_index,group,shape_a,shape_b,node_count,total_variation,l1_distance,same_macro_group_total_by_construction
0,2,1,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.31771922742473613,0.6354384548494723,True
0,2,1,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.24728913891013254,0.4945782778202651,True
0,2,2,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.012264545030620369,0.024529090061240738,True
0,2,2,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.038964030460031114,0.07792806092006223,True
0,2,2,G1,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.02895383224652842,0.05790766449305684,True
0,2,2,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.08415257534001412,0.16830515068002824,True
0,2,2,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.3230251958173894,0.6460503916347788,True
0,2,2,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.24073415255696518,0.48146830511393035,True
0,2,3,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.01193657936963216,0.02387315873926432,True
0,2,3,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.03580233468502534,0.07160466937005068,True
0,2,3,G1,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.02621663175857824,0.05243326351715648,True
0,2,3,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.08850806968287941,0.17701613936575883,True
0,2,3,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.3257443142935095,0.651488628587019,True
0,2,3,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.23940443813373724,0.4788088762674745,True
