shape_lane,interval_index,substep,macro_index,constraint,box_deficit,best_single_bound_family,best_single_bound_direction,minimum_z_extension,required_z,required_a,required_k_Myr_inv,rate_factor_outside_locked_bound,finite_positive_scalar_rate_exists,locked_k_min_Myr_inv,locked_k_max_Myr_inv
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,16,J_G1_NONNEGATIVE,6.982118385479682,J_G1,z_below_0,0.15766829585017422,-0.15766829585017422,7.451130124794382,0.01324490758050323,8.498822119638458,True,0.00023630495908452543,0.0015584403808026367
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,17,J_G1_NONNEGATIVE,6.987199698321894,J_G1,z_below_0,0.003557704915663143,-0.003557704915663143,7.446389849408746,0.01325397736729062,8.504641903467778,True,6.259314792158268e-06,0.001558440380880269
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,0,J_G2A_NONNEGATIVE,0.3301473487765661,J_G2a,z_below_0,0.013441642588796706,-0.013441642588796706,1.6940543277584155,0.07902098965220014,1.5211870493347266,True,0.002042339450486448,0.05194692505879474
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,1,J_G2A_NONNEGATIVE,0.5251986439606713,J_G2a,z_below_0,0.003391341751439686,-0.003391341751439686,1.3094908398842628,0.12773868762472856,2.0768843182452192,True,0.0004334797781798504,0.06150496034013887
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,2,J_G2A_NONNEGATIVE,0.5547509052234928,J_G2a,z_below_0,0.001717533231226834,-0.001717533231226834,1.3288604324852535,0.1236632087613092,2.1104524508450035,True,0.00020557171606746735,0.05859559106000977
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,3,J_G2A_NONNEGATIVE,0.5668605845917722,J_G2a,z_below_0,0.0008433682637494582,-0.0008433682637494582,1.3399214191734663,0.12146774924292811,2.120487984789984,True,9.815404653010751e-05,0.05728292266412367
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,4,J_G2A_NONNEGATIVE,0.5670241612814237,J_G2a,z_below_0,7.283950799728536e-05,-7.283950799728536e-05,1.321819038233822,0.12510942616673495,2.1428616623632886,True,8.604868446507694e-06,0.05838427573936624
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5,J_G2A_NONNEGATIVE,0.5702070714835961,J_G2a,z_below_0,1.8415968208201858e-06,-1.8415968208201858e-06,1.3228840846364966,0.12488816283504083,2.147667207858254,True,2.1619995896538814e-07,0.0581506121516772
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,6,J_G2A_NONNEGATIVE,0.26637393660656555,J_G2a,z_below_0,0.027762450282444423,-0.027762450282444423,1.4732788443397855,0.10056053344026629,1.4789038982488456,True,0.0057147182725646225,0.06799666534068843
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,7,J_G2A_NONNEGATIVE,0.41163025601555747,J_G2a,z_below_0,0.03721968580817416,-0.03721968580817416,1.4860455408944007,0.09896746574812246,1.7257018296745357,True,0.004912123745711924,0.057349110979842646
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,8,J_G2A_NONNEGATIVE,0.4675511856474502,J_G2a,z_below_0,0.017020122754621992,-0.017020122754621992,1.481253874342961,0.09955881831276579,1.8244159441262302,True,0.0020904233654155022,0.05457024130560732
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,9,J_G2A_NONNEGATIVE,0.4826748599712565,J_G2a,z_below_0,0.007495450450771854,-0.007495450450771854,1.4572974286579816,0.10263663174765925,1.8651221248201508,True,0.0009272518132328061,0.055029443049235315
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,10,J_G2A_NONNEGATIVE,0.521714651273976,J_G2a,z_below_0,0.0007109381485118848,-0.0007109381485118848,1.4760975255266393,0.10020395402669738,1.9206503577139822,True,8.16208923468407e-05,0.0521718873111102
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,11,J_G2A_NONNEGATIVE,0.5267788123022187,J_G2a,z_below_0,1.7714048303411533e-05,-1.7714048303411533e-05,1.4687882016868186,0.10113445944616231,1.934154450797977,True,2.027356569017403e-06,0.052288719447631034
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,12,J_G1_NONNEGATIVE,0.24179836741121727,J_G1,z_below_0,0.10234968514863942,-0.10234968514863942,3.479826578384201,0.030002165663759107,1.2871911108718501,True,0.007357997147581559,0.0233082449143374
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,13,J_G1_NONNEGATIVE,0.2473018159971741,J_G1,z_below_0,0.03164556702240932,-0.03164556702240932,2.3668689623455164,0.048621154923629305,1.3274990536481215,True,0.004228081374278878,0.03662613151400201
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,14,J_G2A_NONNEGATIVE,0.48557734458171,J_G2a,z_below_0,0.008511164434461801,-0.008511164434461801,2.4048755331556135,0.04760313182097505,1.6370064042978847,True,0.0006313035967543474,0.02907938032251751
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,15,J_G2A_NONNEGATIVE,0.2669026776705631,J_G2a,z_below_0,0.003568107731317815,-0.003568107731317815,1.974250757208572,0.06254480852512499,1.3834699383582088,True,0.0005916377265313916,0.045208650214220165
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,16,J_G2A_NONNEGATIVE,0.27583915516617263,J_G2a,z_below_0,0.0003589247799802692,-0.0003589247799802692,1.9857728055225128,0.06201896511133203,1.3949775037818846,True,5.79504464176719e-05,0.04445875646251939
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,17,J_G2A_NONNEGATIVE,0.27590458509855753,J_G2a,z_below_0,9.669579969397165e-06,-9.669579969397165e-06,2.0152053898950277,0.06071654292561066,1.3920559028139228,True,1.5400359028885268e-06,0.04361645448496524
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,0,CYCLING_CAPACITY,0.04216117993731017,J_G2a,z_below_0,0.03444783234497682,-0.03444783234497682,7.907739865288849,0.011972703340136946,1.1620865240693172,True,0.002042339450486448,0.010302764116230975
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,1,CYCLING_CAPACITY,0.04776842360741779,J_G2a,z_below_0,0.006603624301572057,-0.006603624301572057,7.812802577389277,0.012128620306729693,1.177220032401077,True,0.0004334797781798504,0.010302764116230644
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,2,CYCLING_CAPACITY,0.04736245756791546,J_G2a,z_below_0,0.0031461079299197527,-0.0031461079299197527,7.77683579963202,0.012188756698035116,1.1830569505937814,True,0.00020557171606746735,0.01030276411623086
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,3,CYCLING_CAPACITY,0.046829619460823535,J_G2a,z_below_0,0.0015234052680483277,-0.0015234052680483277,7.743712187321814,0.012244670076945914,1.1884839775819225,True,9.815404653010751e-05,0.010302764116230491
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,4,CYCLING_CAPACITY,0.04576979643525375,J_G2a,z_below_0,0.00013889829125016974,-0.00013889829125016974,7.676781397570138,0.012359233439475419,1.199603650053968,True,8.604868446507694e-06,0.010302764116230724
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5,CYCLING_CAPACITY,0.04565619721047731,J_G2a,z_below_0,3.5062476479811785e-06,-3.5062476479811785e-06,7.668904829006088,0.012372856888505337,1.2009259601521483,True,2.1619995896538814e-07,0.010302764116230604
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,6,CYCLING_CAPACITY,0.03961823985589813,C,z_above_1,0.09228173378246167,1.0922817337824617,8.68958883378151,0.010826684906702789,1.0864056640748405,True,0.011762171805795496,8.562913848914125
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,7,CYCLING_CAPACITY,0.035386797356673494,C,z_above_1,0.08246216675348615,1.0824621667534862,8.5869885714566,0.010964392919286097,1.0771914818226158,True,0.011810750656011186,8.562913848914123
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,8,CYCLING_CAPACITY,0.046314691087628646,J_G2a,z_below_0,0.037094069775393965,-0.037094069775393965,7.852759625683602,0.01206250526540878,1.1708028184791677,True,0.0020904233654155022,0.010302764116230568
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,9,CYCLING_CAPACITY,0.046294307647259725,J_G2a,z_below_0,0.014724478998733588,-0.014724478998733588,7.825490997958399,0.01210754685856114,1.175174615469233,True,0.0009272518132328061,0.010302764116230287
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,10,CYCLING_CAPACITY,0.04605250969072633,J_G2a,z_below_0,0.0012263727854757288,-0.0012263727854757288,7.7850200470414155,0.012175020217304768,1.181723669488272,True,8.16208923468407e-05,0.01030276411623115
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,11,CYCLING_CAPACITY,0.046018780830885175,J_G2a,z_below_0,3.0436676529021218e-05,-3.0436676529021218e-05,7.775813423684593,0.012190474840436654,1.1832237157824348,True,2.027356569017403e-06,0.010302764116230897
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,12,CYCLING_CAPACITY,0.0299007476171263,C,z_above_1,0.07020391942759419,1.0702039194275943,8.5628650451693,0.0109972818701633,1.0657506052161796,True,0.011720359808859456,8.661962486860581
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,13,CYCLING_CAPACITY,0.03583087941098384,J_G2a,z_below_0,0.04583845169890398,-0.04583845169890398,7.899705843903858,0.011985742066594024,1.1633520802161894,True,0.0025375695556133005,0.010302764116230984
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,14,CYCLING_CAPACITY,0.04369921465692139,J_G2a,z_below_0,0.008542402410296154,-0.008542402410296154,7.980259917919042,0.011856280898543525,1.150786406908517,True,0.0006313035967543474,0.010302764116231043
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,15,CYCLING_CAPACITY,0.03669182904426699,J_G2a,z_below_0,0.008672609223519487,-0.008672609223519487,7.8815535436546895,0.012015307133631803,1.1662217049794439,True,0.0005916377265313916,0.010302764116230873
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,16,CYCLING_CAPACITY,0.03669276852541581,J_G2a,z_below_0,0.0008185478219216302,-0.0008185478219216302,7.861234881148882,0.01204857435561534,1.169450665829964,True,5.79504464176719e-05,0.010302764116230947
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,17,CYCLING_CAPACITY,0.036568707207952855,J_G2a,z_below_0,2.1641974995549386e-05,-2.1641974995549386e-05,7.860758725189232,0.012049356166120405,1.169526549420622,True,1.5400359028885268e-06,0.010302764116034476
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,0,CYCLING_CAPACITY,0.3073494534619209,J_G2a,z_below_0,0.053387930522520124,-0.053387930522520124,1.5974326842395432,0.08387232933742234,3.1976609868740122,True,0.0019338634237705803,0.026229274986218826
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,1,J_G2A_NONNEGATIVE,6.8335101575531745,J_G2a,z_below_0,0.1265859426967968,-0.1265859426967968,4.459504737919602,0.021653244957085288,8.742493002542616,True,0.0003099102191407486,0.002476781502803352
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,2,J_G2A_NONNEGATIVE,3.2454759816684002,J_G2a,z_below_0,0.029695180697695146,-0.029695180697695146,5.018571019918358,0.018950480026805168,4.622645008642934,True,0.0001497950466084008,0.004099488494438478
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,3,J_G2A_NONNEGATIVE,3.0629440476784544,J_G2a,z_below_0,0.013278490121926197,-0.013278490121926197,5.0732354604455985,0.018722127437132016,4.4145611811610515,True,7.164128563850024e-05,0.004240993989850652
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,4,J_G2A_NONNEGATIVE,4.031757759544636,J_G2a,z_below_0,0.0014146043625252822,-0.0014146043625252822,4.791049301879255,0.019964248301366054,5.5258217084325425,True,6.234462715072346e-06,0.003612901276003913
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5,J_G2A_NONNEGATIVE,3.536460704808153,J_G2a,z_below_0,3.1970735702464756e-05,-3.1970735702464756e-05,4.9036363997809715,0.019449329900994825,4.958510982644174,True,1.5721262357133034e-07,0.003922413395689059
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,6,J_G2A_NONNEGATIVE,2.172062236048282,J_G2a,z_below_0,0.5664807610988492,-0.5664807610988492,4.346758153517852,0.022295040176531573,3.4723990116641423,True,0.002847149635552312,0.006420644661411393
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,7,CYCLING_CAPACITY,2.0186133604680623,J_G2a,z_below_0,1.2255587068067793,-1.2255587068067793,0.31958064557546173,,,False,0.0036924956902466663,0.006750882307382356
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,8,CYCLING_CAPACITY,1.3228533382322,J_G2a,z_below_0,0.19156384225887146,-0.19156384225887146,0.8548368523248175,,,False,0.0016286334681584155,0.009794757293544249
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,9,CYCLING_CAPACITY,1.4799368850526418,J_G2a,z_below_0,0.08907582914067658,-0.08907582914067658,0.6424540185557568,,,False,0.0007123513718720209,0.008601907177398208
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,10,CYCLING_CAPACITY,1.4136355900231488,J_G2a,z_below_0,0.0072346178048741504,-0.0072346178048741504,0.6813268284386034,,,False,6.268582851667748e-05,0.008576730572678135
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,11,CYCLING_CAPACITY,1.2319161172499051,J_G2a,z_below_0,0.000156687575932827,-0.000156687575932827,0.8885932951996569,,,False,1.5764761976317034e-06,0.009631949209008301
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,12,CYCLING_CAPACITY,0.21858758368694775,J_G1,z_below_0,0.12158562768226135,-0.12158562768226135,1.392582465000179,0.10797689193624131,2.348737359549581,True,0.00838138998609227,0.04597231422969664
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,13,CYCLING_CAPACITY,0.7131068725045068,J_G2a,z_below_0,0.12601965325111167,-0.12601965325111167,0.785159877591223,,,False,0.0021935200502266527,0.018594011780156728
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,14,CYCLING_CAPACITY,0.16819689641735447,J_G2a,z_below_0,0.007477661622421869,-0.007477661622421869,1.6633812766303957,0.07839288101224677,1.843802249520072,True,0.000709287120537539,0.04251696787584018
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,15,CYCLING_CAPACITY,0.5397579260816094,J_G2a,z_below_0,0.020933348920535354,-0.020933348920535354,1.0204537467453023,0.333424798434755,14.620427175202908,True,0.0005377105485675933,0.02280540742340708
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,16,CYCLING_CAPACITY,0.5335572295733488,J_G2a,z_below_0,0.0019844489481814654,-0.0019844489481814654,1.064931676846062,0.2385519915249296,10.493161008175068,True,5.262346750349708e-05,0.022734044711510405
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,17,CYCLING_CAPACITY,0.4952859271361035,J_G2a,z_below_0,4.9170410800995724e-05,-4.9170410800995724e-05,1.0943772438987724,0.2089868434912605,8.612978066484784,True,1.4242847596765292e-06,0.024264179227911856
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,0,J_G2A_NONNEGATIVE,5.405010178526385,J_G2a,z_below_0,0.9261728120430082,-0.9261728120430082,6.9631960212129655,0.0132208871899871,6.836515457854552,True,0.0010064187389516707,0.0019338634237705803
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,1,J_G2A_NONNEGATIVE,9.988269090778147,J_G2a,z_below_0,0.39998660551643406,-0.39998660551643406,7.756958131521429,0.011769914537972713,11.69484835927914,True,0.0003062742501181167,0.0010064187389513275
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,2,J_G2A_NONNEGATIVE,9.904104800987177,J_G2a,z_below_0,0.15757161368514794,-0.15757161368514794,7.816830893570071,0.011673300417146011,11.598850424141405,True,0.00014803760165959604,0.00100641873895103
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,3,J_G2A_NONNEGATIVE,9.856262948959985,J_G2a,z_below_0,0.06910855959606832,-0.06910855959606832,7.851278444138217,0.011618430410414868,11.544330367419708,True,7.080076641959452e-05,0.0010064187389512245
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,4,J_G2A_NONNEGATIVE,9.864594339637387,J_G2a,z_below_0,0.005625844706427382,-0.005625844706427382,7.845257780503431,0.011627983176524848,11.553822207881941,True,6.16131793989323e-06,0.0010064187389513676
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5,J_G2A_NONNEGATIVE,9.888610272826103,J_G2a,z_below_0,0.00014105006906137162,-0.00014105006906137162,7.827954269589,0.011655525816598507,11.581189186465009,True,1.55368153160329e-07,0.0010064187389512967
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,6,J_G2A_NONNEGATIVE,2.4714022673860847,J_G2a,z_below_0,0.2587545587972291,-0.2587545587972291,6.545228257966052,0.014139037988047123,3.6836063035190603,True,0.0010064187389514944,0.0038383683876693536
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,7,J_G2A_NONNEGATIVE,2.5196197059095002,J_G2a,z_below_0,0.27408571891100597,-0.27408571891100597,6.704894500163121,0.013773602963974486,3.7301608774672346,True,0.0010064187389510707,0.0036924956902466663
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,8,J_G2A_NONNEGATIVE,6.795866815320232,J_G2a,z_below_0,1.4235327837313274,-1.4235327837313274,6.7809722557757155,0.013606058259868048,8.354278925173482,True,0.001006418738951488,0.0016286334681584155
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,9,J_G2A_NONNEGATIVE,11.471984238920422,J_G2a,z_below_0,2.153862451277972,-2.153862451277972,6.834160598846836,0.013491328122280094,13.405283109433816,True,0.000703993830360364,0.001006418738951192
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,10,J_G2A_NONNEGATIVE,11.352826456431849,J_G2a,z_below_0,0.06063936844558767,-0.06063936844558767,6.900084250006472,0.013351790148310356,13.266635080968038,True,6.19503776777972e-05,0.0010064187389509551
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,11,J_G2A_NONNEGATIVE,11.328369744409818,J_G2a,z_below_0,0.0014331051199617335,-0.0014331051199617335,6.91377246482395,0.013323178692754192,13.238206103593352,True,1.5579804583321142e-06,0.0010064187389511768
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,12,J_G2A_NONNEGATIVE,2.5924201779777136,J_G2a,z_below_0,0.18649200299985957,-0.18649200299985957,4.872442158853337,0.019589306049646166,3.9048292564355016,True,0.0010064187389510352,0.005016686969695607
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,13,J_G2A_NONNEGATIVE,6.725896804991475,J_G2a,z_below_0,0.747612700454894,-0.747612700454894,5.097089256754103,0.01862420421957979,8.490555724646958,True,0.00100641873895148,0.0021935200502266527
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,14,J_G2A_NONNEGATIVE,14.604928047538964,J_G2a,z_below_0,2.378523434119666,-2.378523434119666,5.462091399294394,0.017244511333863295,17.13452926346981,True,0.0007210250632161738,0.0010064187389511752
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,15,J_G2A_NONNEGATIVE,15.600447907570722,J_G2a,z_below_0,1.057533818814602,-1.057533818814602,5.1345327396957146,0.018472550536886227,18.354736276203827,True,0.0005314019508609558,0.0010064187389515992
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,16,J_G2A_NONNEGATIVE,15.587634625822199,J_G2a,z_below_0,0.05150792182957459,-0.05150792182957459,5.13849896008567,0.01845663164286821,18.338918909739483,True,5.2006071606592864e-05,0.0010064187389511937
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,17,J_G2A_NONNEGATIVE,15.62524782150723,J_G2a,z_below_0,0.001324096014447733,-0.001324096014447733,5.126873546624964,0.01850336976390894,18.38535894152259,True,1.4075745805777864e-06,0.0010064187391043984
