# z zre gamma density mfp_13.6eV mfp_14.48eV mfp_16.7eV mfp_20.05eV mfp_25.5eV mfp_39.5eV
7.110000 12.000000 1.000000 0.000000 50.172060 58.851630 82.801480 127.028900 221.936600 475.589000
7.130000 12.000000 1.000000 0.000000 49.409256 57.931977 81.433310 124.801115 217.815227 466.693057
7.150000 12.000000 1.000000 0.000000 49.016406 57.508547 80.963180 124.379915 217.781927 467.481457
7.160000 12.000000 1.000000 0.000000 48.713996 57.158977 80.481030 123.648215 216.574427 465.764957
7.170000 12.000000 1.000000 0.000000 48.405836 56.798847 79.977050 122.858515 215.013026 460.300256
7.180000 12.000000 1.000000 0.000000 48.269270 56.660030 79.838620 122.769700 215.304600 464.267100
7.200000 12.000000 1.000000 0.000000 47.609816 55.837077 78.551710 120.625615 211.336926 455.737656
7.220000 12.000000 1.000000 0.000000 47.112046 55.304377 77.937279 119.889315 210.556226 456.455656
7.230000 12.000000 1.000000 0.000000 46.759570 54.893400 77.378880 119.070000 208.941100 451.399000
7.250000 12.000000 1.000000 0.000000 46.435386 54.499657 76.778459 118.123214 207.622125 450.513255
7.260000 12.000000 1.000000 0.000000 45.993936 53.999327 76.133709 117.234014 206.217325 447.537654
7.280000 12.000000 1.000000 0.000000 45.782090 53.739980 75.727900 116.509100 204.605700 442.911600
7.290000 12.000000 1.000000 0.000000 45.332050 53.224160 75.040890 115.569200 203.329100 442.231200
7.300000 12.000000 1.000000 0.000000 44.993895 52.814406 74.422339 114.506114 201.223924 436.781353
7.310000 12.000000 1.000000 0.000000 44.580540 52.270570 73.487250 112.741200 197.560000 429.069400
7.330000 12.000000 1.000000 0.000000 44.469425 52.219556 73.662129 113.603014 200.575924 439.557653
7.340000 12.000000 1.000000 0.000000 44.051475 51.713386 72.888119 112.210813 197.512824 431.056352
7.350000 12.000000 1.000000 0.000000 43.930745 51.585006 72.762259 112.145413 197.597924 431.397652
7.360000 12.000000 1.000000 0.000000 43.587860 51.164160 72.090110 110.921500 195.197600 426.728500
7.380000 12.000000 1.000000 0.000000 43.277970 50.827850 71.715500 110.568200 194.967100 426.170800
7.390000 12.000000 1.000000 0.000000 43.109295 50.591886 71.255338 109.548913 192.478323 420.509550
7.400000 12.000000 1.000000 0.000000 42.851355 50.320776 70.974018 109.336613 192.516023 421.397450
7.410000 12.000000 1.000000 0.000000 42.650450 50.084220 70.647210 108.940800 192.445800 424.397900
7.420000 12.000000 1.000000 0.000000 42.434190 49.842380 70.342000 108.506200 191.675200 422.524600
7.430000 12.000000 1.000000 0.000000 42.009835 49.333486 69.605888 107.394313 189.977523 419.903950
7.450000 12.000000 1.000000 0.000000 41.828255 49.115866 69.272208 106.778013 188.525222 415.724349
7.460000 12.000000 1.000000 0.000000 41.537725 48.783066 68.832218 106.175013 187.503422 412.499749
7.470000 12.000000 1.000000 0.000000 41.506745 48.743286 68.763628 106.062313 187.427522 413.892949
7.480000 12.000000 1.000000 0.000000 41.145085 48.330106 68.199188 105.179312 186.058022 413.072949
7.500000 12.000000 1.000000 0.000000 40.678520 47.804420 67.537000 104.343900 184.798100 410.598200
7.510000 12.000000 1.000000 0.000000 40.659975 47.750456 67.354748 103.810512 183.353222 405.622648
7.520000 12.000000 1.000000 0.000000 40.182320 47.200410 66.631700 102.915000 182.379000 404.541800
7.530000 12.000000 1.000000 0.000000 39.899445 46.869425 66.159418 102.084012 180.448521 399.162747
7.540000 12.000000 1.000000 0.000000 39.860005 46.846305 66.213768 102.455012 182.046021 405.632047
7.550000 12.000000 1.000000 0.000000 39.506845 46.424655 65.589238 101.378312 179.866321 400.622147
7.570000 12.000000 1.000000 0.000000 39.259090 46.102400 65.049690 100.435700 178.155500 396.916400
7.580000 12.000000 1.000000 0.000000 39.324945 46.237215 65.407608 101.306812 180.208821 402.532547
7.590000 12.000000 1.000000 0.000000 38.916405 45.703055 64.494818 99.596802 176.711521 395.373346
7.600000 12.000000 1.000000 0.000000 38.667020 45.453710 64.279290 99.545450 177.192200 397.415100
7.610000 12.000000 1.000000 0.000000 38.478710 45.206820 63.836770 98.626550 174.987300 389.929900
7.630000 12.000000 1.000000 0.000000 38.188434 44.884985 63.437217 98.101241 174.218420 389.264345
7.640000 12.000000 1.000000 0.000000 37.827034 44.463705 62.856717 97.291121 173.210620 388.802545
7.650000 12.000000 1.000000 0.000000 37.583850 44.183690 62.469890 96.659140 171.898800 385.619800
7.660000 12.000000 1.000000 0.000000 37.491704 44.093865 62.405007 96.738991 172.655420 389.146345
7.670000 12.000000 1.000000 0.000000 37.204870 43.748570 61.916610 96.031600 171.330400 385.049400
7.690000 12.000000 1.000000 0.000000 37.163654 43.703725 61.846267 95.843201 170.690520 382.349144
7.700000 12.000000 1.000000 0.000000 36.845104 43.305745 61.229557 94.864121 169.061819 379.635744
7.710000 12.000000 1.000000 0.000000 36.709954 43.144965 60.992467 94.423811 168.078219 377.335643
7.720000 12.000000 1.000000 0.000000 36.369730 42.757600 60.478200 93.709820 166.958700 375.135400
7.730000 12.000000 1.000000 0.000000 36.187704 42.534075 60.135717 93.191991 166.360519 375.305943
7.740000 12.000000 1.000000 0.000000 36.023324 42.337645 59.835537 92.604571 164.841819 370.452642
7.760000 12.000000 1.000000 0.000000 35.662300 41.907650 59.220620 91.668400 163.409200 368.739000
7.770000 12.000000 1.000000 0.000000 35.603280 41.855230 59.209790 91.785070 163.797400 368.955700
7.780000 12.000000 1.000000 0.000000 35.473594 41.700245 58.969197 91.291930 162.357518 363.503441
7.790000 12.000000 1.000000 0.000000 35.299124 41.509985 58.741127 91.088050 162.529518 366.513942
7.800000 12.000000 1.000000 0.000000 34.999630 41.157780 58.246930 90.316810 161.180000 362.634700
7.810000 12.000000 1.000000 0.000000 34.432460 40.474280 57.235080 88.670980 158.107200 356.494200
7.830000 12.000000 1.000000 0.000000 34.557854 40.630655 57.474537 89.090940 159.009418 357.873241
7.840000 12.000000 1.000000 0.000000 34.180170 40.180730 56.824480 88.009860 156.819500 353.472500
7.850000 12.000000 1.000000 0.000000 34.104264 40.099645 56.741266 88.040880 157.518318 356.685340
7.860000 12.000000 1.000000 0.000000 33.660504 39.568714 55.960806 86.725400 154.718417 347.748939
7.880000 12.000000 1.000000 0.000000 33.525104 39.432064 55.830476 86.677270 155.200017 351.631840
7.890000 12.000000 1.000000 0.000000 33.374324 39.259734 55.607046 86.385940 154.805817 351.496740
7.900000 12.000000 1.000000 0.000000 33.307690 39.167920 55.428020 85.981380 153.768500 348.930100
7.920000 12.000000 1.000000 0.000000 33.047890 38.856600 54.978210 85.254680 152.297200 344.022400
7.930000 12.000000 1.000000 0.000000 32.707490 38.473990 54.478990 84.531470 151.109900 342.193100
7.940000 12.000000 1.000000 0.000000 32.685250 38.458360 54.501550 84.746920 152.026900 344.186700
7.950000 12.000000 1.000000 0.000000 32.436314 38.158254 54.061276 84.016609 150.558117 341.291338
7.960000 12.000000 1.000000 0.000000 32.264740 37.956010 53.754650 83.418310 149.038600 336.957000
7.970000 12.000000 1.000000 0.000000 32.091640 37.737330 53.412540 82.881290 148.248100 337.023700
7.980000 12.000000 1.000000 0.000000 31.828114 37.437114 53.017676 82.370489 147.667816 336.643137
7.990000 12.000000 1.000000 0.000000 31.837454 37.445904 53.022386 82.362819 147.647216 336.018637
8.010000 12.000000 1.000000 0.000000 31.495803 37.052894 52.479726 81.475029 145.826616 331.109137
8.030000 12.000000 1.000000 0.000000 31.190880 36.679150 51.924140 80.666950 144.766800 330.629600
8.050000 12.000000 1.000000 0.000000 30.847460 36.273940 51.338880 79.667930 142.605800 324.646400
8.070000 12.000000 1.000000 0.000000 30.632173 36.042234 51.071206 79.367799 142.282916 323.388936
8.080000 12.000000 1.000000 0.000000 30.597333 35.988264 50.958756 79.143809 141.915916 324.500436
8.090000 12.000000 1.000000 0.000000 30.059653 35.364094 50.112346 77.952719 140.128415 321.571435
8.110000 12.000000 1.000000 0.000000 30.080070 35.385990 50.129000 77.920120 139.889500 319.921100
8.120000 12.000000 1.000000 0.000000 29.779443 35.033494 49.633695 77.143558 138.362615 315.851935
8.130000 12.000000 1.000000 0.000000 29.647063 34.884794 49.446085 76.907988 138.025115 314.373334
8.150000 12.000000 1.000000 0.000000 29.355493 34.533164 48.911055 75.983888 136.283315 311.676834
8.160000 12.000000 1.000000 0.000000 29.196873 34.329444 48.575125 75.399678 135.223415 309.420834
8.180000 12.000000 1.000000 0.000000 29.000853 34.115234 48.323435 75.096398 134.790415 308.834534
8.190000 12.000000 1.000000 0.000000 28.688213 33.743204 47.791545 74.287608 133.494415 307.009133
8.210000 12.000000 1.000000 0.000000 28.644963 33.695964 47.728155 74.186618 133.203114 305.153933
8.220000 12.000000 1.000000 0.000000 28.378133 33.406294 47.397115 73.837968 132.896314 304.684933
8.240000 12.000000 1.000000 0.000000 28.259360 33.238490 47.074910 73.196690 131.684000 303.184800
8.250000 12.000000 1.000000 0.000000 28.015260 32.979740 46.786820 72.874180 131.268100 302.821600
8.260000 12.000000 1.000000 0.000000 27.796030 32.713210 46.390030 72.248350 130.245200 300.392000
8.270000 12.000000 1.000000 0.000000 27.728163 32.636014 46.289855 72.093608 129.841314 298.284732
8.290000 12.000000 1.000000 0.000000 27.505720 32.371630 45.903720 71.448370 128.433400 293.970000
8.300000 12.000000 1.000000 0.000000 27.392823 32.222533 45.639055 70.961558 127.683414 294.317632
8.310000 12.000000 1.000000 0.000000 27.048050 31.811630 45.050510 70.057070 126.008700 289.832000
8.330000 12.000000 1.000000 0.000000 27.025413 31.802903 45.095565 70.253908 126.726314 292.396931
8.340000 12.000000 1.000000 0.000000 26.778930 31.504410 44.649540 69.525750 125.376800 289.412100
8.350000 12.000000 1.000000 0.000000 26.668313 31.375503 44.461165 69.192677 124.683913 288.084331
8.360000 12.000000 1.000000 0.000000 26.549793 31.246803 44.321115 69.049107 124.419013 286.613031
8.380000 12.000000 1.000000 0.000000 26.289403 30.947473 43.908605 68.410587 123.366913 286.068530
8.390000 12.000000 1.000000 0.000000 26.204543 30.824873 43.671075 67.936127 122.299613 282.786830
8.400000 12.000000 1.000000 0.000000 26.054500 30.662730 43.481620 67.726720 122.155400 282.635500
8.410000 12.000000 1.000000 0.000000 25.862033 30.420143 43.092865 67.049477 120.871913 280.060130
8.420000 12.000000 1.000000 0.000000 25.776303 30.338823 43.029505 66.988367 120.571713 278.678230
8.430000 12.000000 1.000000 0.000000 25.558653 30.085433 42.682005 66.528247 120.247713 280.372130
8.450000 12.000000 1.000000 0.000000 25.639163 30.168993 42.759645 66.559027 119.957213 277.695529
8.460000 12.000000 1.000000 0.000000 25.389373 29.888073 42.410434 66.129927 119.468913 277.443029
8.480000 12.000000 1.000000 0.000000 25.125423 29.572173 41.953584 65.405307 118.098912 273.748729
8.490000 12.000000 1.000000 0.000000 25.026893 29.444673 41.728044 64.939297 117.028512 270.747728
8.500000 12.000000 1.000000 0.000000 24.851173 29.242183 41.455614 64.560237 116.556712 271.681429
8.520000 12.000000 1.000000 0.000000 24.636393 29.011503 41.195554 64.272907 116.079912 269.356528
8.540000 12.000000 1.000000 0.000000 24.296963 28.607843 40.609234 63.359267 114.658312 267.935128
8.550000 12.000000 1.000000 0.000000 24.161413 28.419073 40.257324 62.638667 112.946112 262.576327
8.560000 12.000000 1.000000 0.000000 24.204373 28.485673 40.396844 62.947397 113.712212 264.492228
8.570000 12.000000 1.000000 0.000000 23.889442 28.117803 39.888794 62.201706 112.520612 262.589327
8.590000 12.000000 1.000000 0.000000 23.706932 27.892913 39.540934 61.587756 111.147512 258.589927
8.600000 12.000000 1.000000 0.000000 23.760572 27.938873 39.552514 61.501566 110.803312 257.796427
8.610000 12.000000 1.000000 0.000000 23.631952 27.804583 39.408474 61.351416 110.645612 257.078327
8.630000 12.000000 1.000000 0.000000 23.490662 27.643463 39.201204 61.113836 110.543011 258.491127
8.640000 12.000000 1.000000 0.000000 23.257662 27.368413 38.808714 60.474216 109.164211 254.037326
8.660000 12.000000 1.000000 0.000000 23.150222 27.239033 38.605684 60.085816 108.260711 251.509726
8.670000 12.000000 1.000000 0.000000 22.952432 27.000373 38.260994 59.555396 107.341811 249.477226
8.680000 12.000000 1.000000 0.000000 22.860190 26.887670 38.082980 59.248040 106.813700 248.211300
8.690000 12.000000 1.000000 0.000000 22.724122 26.742923 37.920074 59.023346 106.280211 246.504225
8.710000 12.000000 1.000000 0.000000 22.452642 26.424093 37.472384 58.382006 105.474211 245.759025
8.720000 12.000000 1.000000 0.000000 22.455772 26.401553 37.369264 58.079506 104.428111 241.087425
8.740000 12.000000 1.000000 0.000000 22.370492 26.319293 37.299774 58.075716 104.739411 242.662625
8.750000 12.000000 1.000000 0.000000 22.129392 26.020523 36.842524 57.325646 103.461211 241.506625
8.770000 12.000000 1.000000 0.000000 21.911052 25.764313 36.472394 56.701156 102.112510 236.859024
8.780000 12.000000 1.000000 0.000000 21.795892 25.643323 36.350044 56.620426 102.187510 237.183524
8.800000 12.000000 1.000000 0.000000 21.655802 25.475323 36.092914 56.166136 101.181210 233.652624
8.820000 12.000000 1.000000 0.000000 21.435380 25.218540 35.751700 55.716240 100.576500 232.987700
8.830000 12.000000 1.000000 0.000000 21.266322 24.996233 35.361204 54.922676 98.736770 228.353323
8.840000 12.000000 1.000000 0.000000 21.202002 24.919093 35.249864 54.766726 98.477900 227.436823
8.860000 12.000000 1.000000 0.000000 21.008022 24.707363 34.994714 54.447316 98.134100 227.830423
8.870000 12.000000 1.000000 0.000000 20.843652 24.512382 34.718044 54.028455 97.472730 226.976023
8.890000 12.000000 1.000000 0.000000 20.753672 24.401312 34.543333 53.707085 96.679040 223.609623
8.910000 12.000000 1.000000 0.000000 20.623952 24.261922 34.379633 53.480655 96.175240 222.038222
8.920000 12.000000 1.000000 0.000000 20.258722 23.822792 33.731583 52.443765 94.337939 217.872822
8.940000 12.000000 1.000000 0.000000 20.204892 23.764412 33.662333 52.346595 94.155919 218.156822
8.960000 12.000000 1.000000 0.000000 20.146592 23.687402 33.528103 52.100615 93.652069 215.638922
8.970000 12.000000 1.000000 0.000000 20.018592 23.537122 33.319843 51.794885 93.137199 215.166922
8.990000 12.000000 1.000000 0.000000 19.825722 23.304162 32.966483 51.186425 91.910179 211.717321
9.010000 12.000000 1.000000 0.000000 19.671022 23.128172 32.742733 50.926105 91.685669 211.863721
9.030000 12.000000 1.000000 0.000000 19.427512 22.847002 32.353053 50.306395 90.578419 209.637121
9.040000 12.000000 1.000000 0.000000 19.393502 22.802232 32.281853 50.184785 90.192579 207.361321
9.050000 12.000000 1.000000 0.000000 19.367202 22.768942 32.224203 50.082355 90.045989 207.534521
9.070000 12.000000 1.000000 0.000000 19.131562 22.480012 31.786913 49.362415 88.671619 204.017920
9.090000 12.000000 1.000000 0.000000 18.935242 22.250712 31.465603 48.858545 87.717539 201.397720
9.100000 12.000000 1.000000 0.000000 18.962362 22.271522 31.452903 48.743605 87.343489 200.631920
9.110000 12.000000 1.000000 0.000000 18.762872 22.044282 31.160483 48.353215 86.771599 199.237520
9.130000 12.000000 1.000000 0.000000 18.596112 21.840882 30.846583 47.796995 85.624408 196.963719
9.150000 12.000000 1.000000 0.000000 18.459550 21.686660 30.650750 47.537820 85.141030 194.870400
9.160000 12.000000 1.000000 0.000000 18.467262 21.697112 30.668543 47.565835 85.180548 194.450819
9.180000 12.000000 1.000000 0.000000 18.168622 21.351642 30.194633 46.872505 84.080778 192.689919
9.190000 12.000000 1.000000 0.000000 18.083402 21.241032 30.009553 46.521015 83.302188 190.312719
9.200000 12.000000 1.000000 0.000000 18.136492 21.311322 30.126863 46.726135 83.672118 190.895119
9.210000 12.000000 1.000000 0.000000 17.912682 21.038342 29.721983 46.099575 82.677088 189.045818
9.230000 12.000000 1.000000 0.000000 17.906502 21.031972 29.704873 46.019354 82.259068 186.999418
9.240000 12.000000 1.000000 0.000000 17.742942 20.840022 29.444013 45.662814 81.832288 186.859418
9.250000 12.000000 1.000000 0.000000 17.584942 20.668582 29.241003 45.431944 81.582008 186.823718
9.270000 12.000000 1.000000 0.000000 17.599442 20.676562 29.218293 45.270714 80.911478 184.602018
9.280000 12.000000 1.000000 0.000000 17.509362 20.566532 29.055173 45.025254 80.487448 183.187818
9.290000 12.000000 1.000000 0.000000 17.355752 20.369702 28.733683 44.465344 79.389208 180.359018
9.300000 12.000000 1.000000 0.000000 17.222842 20.236812 28.609743 44.385824 79.555128 181.907118
9.320000 12.000000 1.000000 0.000000 17.210332 20.213442 28.557023 44.295474 79.346868 180.786318
9.330000 12.000000 1.000000 0.000000 17.139822 20.119442 28.391603 43.966634 78.603488 179.247317
9.340000 12.000000 1.000000 0.000000 16.925412 19.876892 28.067903 43.478184 77.790938 178.058717
9.350000 12.000000 1.000000 0.000000 17.006112 19.965902 28.180573 43.650404 78.099768 178.253917
9.360000 12.000000 1.000000 0.000000 16.921422 19.860822 28.014503 43.331564 77.346477 176.453617
9.380000 12.000000 1.000000 0.000000 16.789712 19.705142 27.793183 42.997844 76.762827 174.509417
9.390000 12.000000 1.000000 0.000000 16.627532 19.525292 27.572093 42.724244 76.380747 173.579217
9.400000 12.000000 1.000000 0.000000 16.597722 19.493192 27.531993 42.664524 76.315797 173.321717
9.420000 12.000000 1.000000 0.000000 16.363652 19.201482 27.071243 41.848604 74.615427 169.282916
9.430000 12.000000 1.000000 0.000000 16.390842 19.243012 27.151223 41.985574 74.787907 169.186516
9.450000 12.000000 1.000000 0.000000 16.232252 19.064812 26.927403 41.711914 74.488907 168.600816
