s,time_s,node_a_baseline_J,node_b_baseline_J,partition_shape_f,node_a_redistributed_J,node_b_redistributed_J,baseline_pointwise_total_J,redistributed_pointwise_total_J
0.679,433584249331418.56,1.1044933186180168e+48,1.0621186702150118e+48,0.21795899999999999,1.1963946369522703e+48,9.702173518807583e+47,2.1666119888330285e+48,2.1666119888330285e+48
0.68,434222812290669.56,1.1045055989312702e+48,1.0621304614059206e+48,0.2176,1.1962555467174758e+48,9.70380513619715e+47,2.1666360603371908e+48,2.1666360603371908e+48
0.681,434861375249920.56,1.1045178792445235e+48,1.0621422525968295e+48,0.217239,1.1961156131927198e+48,9.705445186486332e+47,2.166660131841353e+48,2.166660131841353e+48
0.682,435499938209171.56,1.104530159557777e+48,1.0621540437877385e+48,0.21687599999999999,1.1959748363780026e+48,9.707093669675128e+47,2.1666842033455156e+48,2.1666842033455156e+48
0.683,436138501168422.56,1.10454243987103e+48,1.0621658349786475e+48,0.21651099999999998,1.195833216273324e+48,9.708750585763535e+47,2.1667082748496775e+48,2.1667082748496775e+48
0.684,436777064127673.5,1.1045547201842833e+48,1.0621776261695564e+48,0.21614399999999998,1.1956907528786841e+48,9.710415934751556e+47,2.1667323463538397e+48,2.1667323463538397e+48
0.685,437415627086924.5,1.1045670004975368e+48,1.0621894173604652e+48,0.21577499999999997,1.1955474461940832e+48,9.712089716639188e+47,2.166756417858002e+48,2.166756417858002e+48
0.686,438054190046175.5,1.1045792808107902e+48,1.0622012085513742e+48,0.21540399999999998,1.1954032962195209e+48,9.713771931426435e+47,2.1667804893621645e+48,2.1667804893621645e+48
0.687,438692753005426.5,1.1045915611240435e+48,1.0622129997422832e+48,0.21503099999999997,1.1952583029549974e+48,9.715462579113292e+47,2.1668045608663268e+48,2.1668045608663268e+48
0.6880000000000001,439331315964677.44,1.1046038414372967e+48,1.0622247909331923e+48,0.21465599999999999,1.1951124664005125e+48,9.717161659699766e+47,2.166828632370489e+48,2.166828632370489e+48
0.6890000000000001,439969878923928.44,1.10461612175055e+48,1.0622365821241011e+48,0.21427899999999997,1.1949657865560663e+48,9.71886917318585e+47,2.1668527038746513e+48,2.1668527038746513e+48
0.6900000000000001,440608441883179.44,1.1046284020638033e+48,1.06224837331501e+48,0.21389999999999998,1.1948182634216588e+48,9.720585119571545e+47,2.1668767753788135e+48,2.1668767753788135e+48
0.6910000000000001,441247004842430.44,1.1046406823770567e+48,1.062260164505919e+48,0.213519,1.1946698969972902e+48,9.722309498856855e+47,2.1669008468829757e+48,2.1669008468829757e+48
0.6920000000000001,441885567801681.4,1.10465296269031e+48,1.0622719556968278e+48,0.21313599999999996,1.1945206872829602e+48,9.724042311041776e+47,2.166924918387138e+48,2.166924918387138e+48
0.6930000000000001,442524130760932.4,1.1046652430035633e+48,1.0622837468877368e+48,0.21275099999999997,1.194370634278669e+48,9.72578355612631e+47,2.1669489898913002e+48,2.1669489898913002e+48
0.6940000000000001,443162693720183.4,1.1046775233168167e+48,1.0622955380786458e+48,0.21236399999999997,1.1942197379844166e+48,9.727533234110458e+47,2.1669730613954625e+48,2.1669730613954625e+48
0.6950000000000001,443801256679434.4,1.1046898036300698e+48,1.0623073292695549e+48,0.21197499999999997,1.1940679984002026e+48,9.72929134499422e+47,2.1669971328996247e+48,2.1669971328996247e+48
0.6960000000000001,444439819638685.3,1.1047020839433233e+48,1.0623191204604637e+48,0.21158399999999997,1.1939154155260278e+48,9.731057888777592e+47,2.167021204403787e+48,2.167021204403787e+48
0.6970000000000001,445078382597936.3,1.1047143642565767e+48,1.0623309116513726e+48,0.21119099999999996,1.1937619893618917e+48,9.732832865460577e+47,2.1670452759079492e+48,2.1670452759079492e+48
0.6980000000000001,445716945557187.3,1.10472664456983e+48,1.0623427028422816e+48,0.21079599999999998,1.193607719907794e+48,9.734616275043176e+47,2.1670693474121114e+48,2.1670693474121114e+48
0.6990000000000001,446355508516438.3,1.1047389248830832e+48,1.0623544940331904e+48,0.21039899999999997,1.1934526071637351e+48,9.736408117525385e+47,2.1670934189162737e+48,2.1670934189162737e+48
0.7000000000000001,446994071475689.25,1.1047512051963367e+48,1.0623662852240994e+48,0.20999999999999996,1.1932966511297152e+48,9.738208392907209e+47,2.167117490420436e+48,2.167117490420436e+48
0.7010000000000001,447632634434940.25,1.1047634855095898e+48,1.0623780764150083e+48,0.20959899999999998,1.1931398518057336e+48,9.740017101188646e+47,2.167141561924598e+48,2.167141561924598e+48
0.7020000000000001,448271197394191.25,1.1047757658228432e+48,1.0623898676059175e+48,0.20919599999999997,1.192982209191791e+48,9.741834242369697e+47,2.1671656334287607e+48,2.1671656334287607e+48
0.7030000000000001,448909760353442.25,1.1047880461360965e+48,1.0624016587968263e+48,0.20879099999999998,1.192823723287887e+48,9.743659816450357e+47,2.1671897049329226e+48,2.1671897049329226e+48
0.704,449548323312693.1,1.1048003264493498e+48,1.0624134499877352e+48,0.208384,1.1926643940940219e+48,9.745493823430631e+47,2.167213776437085e+48,2.167213776437085e+48
0.705,450186886271944.1,1.1048126067626032e+48,1.0624252411786442e+48,0.20797500000000002,1.1925042216101955e+48,9.74733626331052e+47,2.1672378479412474e+48,2.1672378479412474e+48
0.706,450825449231195.1,1.1048248870758565e+48,1.062437032369553e+48,0.20756400000000003,1.1923432058364079e+48,9.749187136090016e+47,2.1672619194454093e+48,2.1672619194454093e+48
0.707,451464012190446.1,1.10483716738911e+48,1.0624488235604621e+48,0.20715100000000003,1.1921813467726589e+48,9.751046441769132e+47,2.1672859909495722e+48,2.1672859909495722e+48
0.708,452102575149697.06,1.104849447702363e+48,1.0624606147513711e+48,0.206736,1.1920186444189485e+48,9.752914180347857e+47,2.167310062453734e+48,2.167310062453734e+48
0.709,452741138108948.06,1.1048617280156163e+48,1.06247240594228e+48,0.206319,1.1918550987752769e+48,9.754790351826195e+47,2.1673341339578964e+48,2.1673341339578964e+48
0.71,453379701068199.06,1.1048740083288698e+48,1.0624841971331889e+48,0.20590000000000003,1.1916907098416442e+48,9.756674956204144e+47,2.1673582054620586e+48,2.1673582054620586e+48
0.711,454018264027450.06,1.1048862886421232e+48,1.0624959883240978e+48,0.20547900000000002,1.1915254776180503e+48,9.758567993481707e+47,2.1673822769662212e+48,2.1673822769662212e+48
0.712,454656826986701.06,1.1048985689553765e+48,1.0625077795150068e+48,0.20505600000000002,1.1913594021044948e+48,9.760469463658884e+47,2.1674063484703834e+48,2.1674063484703834e+48
0.713,455295389945952.0,1.1049108492686297e+48,1.0625195707059156e+48,0.204631,1.1911924833009782e+48,9.762379366735672e+47,2.1674304199745454e+48,2.1674304199745454e+48
0.714,455933952905203.0,1.104923129581883e+48,1.0625313618968247e+48,0.20420400000000002,1.1910247212075003e+48,9.764297702712075e+47,2.167454491478708e+48,2.167454491478708e+48
0.715,456572515864454.0,1.1049354098951363e+48,1.0625431530877337e+48,0.203775,1.1908561158240611e+48,9.766224471588089e+47,2.16747856298287e+48,2.16747856298287e+48
0.716,457211078823705.0,1.1049476902083897e+48,1.0625549442786427e+48,0.20334400000000002,1.1906866671506608e+48,9.768159673363716e+47,2.1675026344870324e+48,2.1675026344870324e+48
0.717,457849641782955.94,1.104959970521643e+48,1.0625667354695515e+48,0.202911,1.190516375187299e+48,9.770103308038954e+47,2.1675267059911946e+48,2.1675267059911946e+48
0.718,458488204742206.94,1.1049722508348963e+48,1.0625785266604604e+48,0.20247600000000002,1.190345239933976e+48,9.772055375613806e+47,2.167550777495357e+48,2.167550777495357e+48
0.719,459126767701457.94,1.1049845311481497e+48,1.0625903178513694e+48,0.20203900000000002,1.1901732613906919e+48,9.774015876088272e+47,2.167574848999519e+48,2.167574848999519e+48
0.72,459765330660708.94,1.1049968114614028e+48,1.0626021090422782e+48,0.2016,1.1900004395574461e+48,9.775984809462349e+47,2.167598920503681e+48,2.167598920503681e+48
0.721,460403893619959.9,1.1050090917746563e+48,1.0626139002331873e+48,0.201159,1.1898267744342395e+48,9.777962175736041e+47,2.1676229920078436e+48,2.1676229920078436e+48
0.722,461042456579210.9,1.1050213720879097e+48,1.0626256914240963e+48,0.200716,1.1896522660210716e+48,9.779947974909344e+47,2.1676470635120058e+48,2.1676470635120058e+48
0.723,461681019538461.9,1.105033652401163e+48,1.0626374826150053e+48,0.200271,1.1894769143179422e+48,9.78194220698226e+47,2.167671135016168e+48,2.167671135016168e+48
0.724,462319582497712.9,1.1050459327144163e+48,1.062649273805914e+48,0.199824,1.1893007193248515e+48,9.783944871954788e+47,2.1676952065203303e+48,2.1676952065203303e+48
0.725,462958145456963.8,1.1050582130276697e+48,1.062661064996823e+48,0.199375,1.1891236810417998e+48,9.785955969826929e+47,2.1677192780244926e+48,2.1677192780244926e+48
0.726,463596708416214.8,1.1050704933409228e+48,1.062672856187732e+48,0.19892400000000002,1.1889457994687866e+48,9.787975500598682e+47,2.1677433495286548e+48,2.1677433495286548e+48
0.727,464235271375465.8,1.1050827736541762e+48,1.0626846473786408e+48,0.198471,1.1887670746058123e+48,9.790003464270048e+47,2.167767421032817e+48,2.167767421032817e+48
0.728,464873834334716.8,1.1050950539674295e+48,1.0626964385695499e+48,0.198016,1.1885875064528766e+48,9.792039860841029e+47,2.1677914925369793e+48,2.1677914925369793e+48
0.729,465512397293967.75,1.1051073342806828e+48,1.0627082297604589e+48,0.197559,1.1884070950099796e+48,9.79408469031162e+47,2.1678155640411415e+48,2.1678155640411415e+48
0.73,466150960253218.75,1.1051196145939362e+48,1.0627200209513678e+48,0.1971,1.1882258402771215e+48,9.796137952681826e+47,2.167839635545304e+48,2.167839635545304e+48
0.731,466789523212469.75,1.1051318949071893e+48,1.0627318121422767e+48,0.196639,1.1880437422543018e+48,9.798199647951642e+47,2.167863707049466e+48,2.167863707049466e+48
0.732,467428086171720.75,1.1051441752204428e+48,1.0627436033331856e+48,0.19617600000000002,1.1878608009415211e+48,9.800269776121073e+47,2.1678877785536282e+48,2.1678877785536282e+48
0.733,468066649130971.75,1.105156455533696e+48,1.0627553945240946e+48,0.195711,1.1876770163387791e+48,9.802348337190115e+47,2.1679118500577905e+48,2.1679118500577905e+48
0.734,468705212090222.7,1.1051687358469495e+48,1.0627671857150034e+48,0.195244,1.187492388446076e+48,9.80443533115877e+47,2.1679359215619527e+48,2.1679359215619527e+48
0.735,469343775049473.7,1.1051810161602028e+48,1.0627789769059125e+48,0.194775,1.1873069172634113e+48,9.80653075802704e+47,2.1679599930661153e+48,2.1679599930661153e+48
0.736,469982338008724.7,1.1051932964734562e+48,1.0627907680968215e+48,0.194304,1.1871206027907856e+48,9.80863461779492e+47,2.167984064570278e+48,2.167984064570278e+48
0.737,470620900967975.7,1.1052055767867093e+48,1.0628025592877304e+48,0.193831,1.1869334450281983e+48,9.810746910462415e+47,2.1680081360744398e+48,2.1680081360744398e+48
0.738,471259463927226.6,1.1052178570999628e+48,1.0628143504786392e+48,0.193356,1.1867454439756501e+48,9.812867636029519e+47,2.168032207578602e+48,2.168032207578602e+48
0.739,471898026886477.6,1.105230137413216e+48,1.0628261416695482e+48,0.192879,1.1865565996331403e+48,9.81499679449624e+47,2.1680562790827642e+48,2.1680562790827642e+48
0.74,472536589845728.6,1.1052424177264693e+48,1.0628379328604572e+48,0.19240000000000002,1.1863669120006694e+48,9.817134385862571e+47,2.1680803505869265e+48,2.1680803505869265e+48
0.741,473175152804979.6,1.1052546980397227e+48,1.062849724051366e+48,0.191919,1.1861763810782374e+48,9.819280410128513e+47,2.1681044220910887e+48,2.1681044220910887e+48
0.742,473813715764230.56,1.1052669783529762e+48,1.0628615152422751e+48,0.191436,1.1859850068658441e+48,9.821434867294072e+47,2.1681284935952513e+48,2.1681284935952513e+48
0.743,474452278723481.56,1.1052792586662293e+48,1.062873306433184e+48,0.190951,1.185792789363489e+48,9.823597757359243e+47,2.1681525650994135e+48,2.1681525650994135e+48
0.744,475090841682732.56,1.1052915389794826e+48,1.062885097624093e+48,0.190464,1.185599728571173e+48,9.825769080324025e+47,2.1681766366035758e+48,2.1681766366035758e+48
0.745,475729404641983.56,1.105303819292736e+48,1.0628968888150018e+48,0.189975,1.1854058244888959e+48,9.82794883618842e+47,2.168200708107738e+48,2.168200708107738e+48
0.746,476367967601234.5,1.1053160996059893e+48,1.0629086800059108e+48,0.189484,1.1852110771166573e+48,9.830137024952428e+47,2.1682247796119002e+48,2.1682247796119002e+48
0.747,477006530560485.5,1.1053283799192427e+48,1.0629204711968198e+48,0.188991,1.1850154864544577e+48,9.832333646616048e+47,2.1682488511160625e+48,2.1682488511160625e+48
0.748,477645093519736.5,1.105340660232496e+48,1.0629322623877286e+48,0.188496,1.1848190525022965e+48,9.834538701179281e+47,2.1682729226202247e+48,2.1682729226202247e+48
0.749,478283656478987.5,1.1053529405457493e+48,1.0629440535786377e+48,0.187999,1.1846217752601742e+48,9.836752188642127e+47,2.168296994124387e+48,2.168296994124387e+48
0.75,478922219438238.5,1.1053652208590025e+48,1.0629558447695467e+48,0.1875,1.1844236547280904e+48,9.838974109004588e+47,2.1683210656285492e+48,2.1683210656285492e+48
0.751,479560782397489.44,1.1053775011722558e+48,1.0629676359604556e+48,0.186999,1.1842246909060456e+48,9.841204462266659e+47,2.1683451371327114e+48,2.1683451371327114e+48
0.752,480199345356740.44,1.1053897814855093e+48,1.0629794271513644e+48,0.186496,1.1840248837940395e+48,9.843443248428342e+47,2.1683692086368737e+48,2.1683692086368737e+48
0.753,480837908315991.44,1.1054020617987625e+48,1.0629912183422734e+48,0.185991,1.183824233392072e+48,9.84569046748964e+47,2.168393280141036e+48,2.168393280141036e+48
0.754,481476471275242.44,1.105414342112016e+48,1.0630030095331824e+48,0.185484,1.1836227397001434e+48,9.847946119450549e+47,2.1684173516451982e+48,2.1684173516451982e+48
0.755,482115034234493.4,1.105426622425269e+48,1.0630148007240912e+48,0.184975,1.1834204027182534e+48,9.850210204311069e+47,2.1684414231493604e+48,2.1684414231493604e+48
0.756,482753597193744.4,1.1054389027385225e+48,1.0630265919150003e+48,0.184464,1.1832172224464022e+48,9.852482722071206e+47,2.1684654946535226e+48,2.1684654946535226e+48
0.757,483392160152995.4,1.1054511830517758e+48,1.0630383831059093e+48,0.183951,1.1830131988845897e+48,9.854763672730954e+47,2.168489566157685e+48,2.168489566157685e+48
0.758,484030723112246.4,1.1054634633650292e+48,1.0630501742968182e+48,0.183436,1.182808332032816e+48,9.857053056290314e+47,2.1685136376618474e+48,2.1685136376618474e+48
0.759,484669286071497.3,1.1054757436782825e+48,1.063061965487727e+48,0.182919,1.1826026218910809e+48,9.859350872749286e+47,2.1685377091660094e+48,2.1685377091660094e+48
0.76,485307849030748.3,1.1054880239915358e+48,1.063073756678636e+48,0.1824,1.1823960684593845e+48,9.861657122107872e+47,2.1685617806701716e+48,2.1685617806701716e+48
0.761,485946411989999.3,1.105500304304789e+48,1.063085547869545e+48,0.18187899999999999,1.1821886717377269e+48,9.863971804366071e+47,2.168585852174334e+48,2.168585852174334e+48
0.762,486584974949250.3,1.1055125846180423e+48,1.063097339060454e+48,0.181356,1.181980431726108e+48,9.866294919523883e+47,2.168609923678496e+48,2.168609923678496e+48
0.763,487223537908501.25,1.1055248649312958e+48,1.0631091302513629e+48,0.180831,1.181771348424528e+48,9.868626467581306e+47,2.1686339951826586e+48,2.1686339951826586e+48
0.764,487862100867752.25,1.105537145244549e+48,1.0631209214422719e+48,0.180304,1.1815614218329866e+48,9.870966448538343e+47,2.168658066686821e+48,2.168658066686821e+48
0.765,488500663827003.25,1.1055494255578025e+48,1.0631327126331808e+48,0.179775,1.181350651951484e+48,9.873314862394994e+47,2.1686821381909835e+48,2.1686821381909835e+48
0.766,489139226786254.25,1.1055617058710557e+48,1.0631445038240896e+48,0.179244,1.18113903878002e+48,9.875671709151253e+47,2.1687062096951454e+48,2.1687062096951454e+48
0.767,489777789745505.2,1.105573986184309e+48,1.0631562950149986e+48,0.17871099999999998,1.1809265823185947e+48,9.878036988807129e+47,2.1687302811993076e+48,2.1687302811993076e+48
0.768,490416352704756.2,1.1055862664975623e+48,1.0631680862059075e+48,0.178176,1.1807132825672082e+48,9.880410701362616e+47,2.16875435270347e+48,2.16875435270347e+48
0.769,491054915664007.2,1.1055985468108157e+48,1.0631798773968165e+48,0.177639,1.1804991395258607e+48,9.882792846817716e+47,2.1687784242076324e+48,2.1687784242076324e+48
0.77,491693478623258.2,1.105610827124069e+48,1.0631916685877255e+48,0.17709999999999998,1.1802841531945516e+48,9.88518342517243e+47,2.1688024957117947e+48,2.1688024957117947e+48
0.771,492332041582509.2,1.1056231074373223e+48,1.0632034597786344e+48,0.176559,1.1800683235732812e+48,9.887582436426755e+47,2.168826567215957e+48,2.168826567215957e+48
0.772,492970604541760.1,1.1056353877505756e+48,1.0632152509695434e+48,0.17601599999999998,1.1798516506620496e+48,9.889989880580693e+47,2.168850638720119e+48,2.168850638720119e+48
0.773,493609167501011.1,1.1056476680638288e+48,1.0632270421604522e+48,0.175471,1.1796341344608567e+48,9.892405757634244e+47,2.168874710224281e+48,2.168874710224281e+48
0.774,494247730460262.1,1.1056599483770823e+48,1.0632388333513612e+48,0.174924,1.1794157749697028e+48,9.894830067587406e+47,2.1688987817284436e+48,2.1688987817284436e+48
0.775,494886293419513.1,1.1056722286903355e+48,1.0632506245422701e+48,0.17437499999999997,1.1791965721885873e+48,9.897262810440184e+47,2.168922853232606e+48,2.168922853232606e+48
0.776,495524856378764.06,1.105684509003589e+48,1.0632624157331791e+48,0.17382399999999998,1.1789765261175108e+48,9.899703986192573e+47,2.168946924736768e+48,2.168946924736768e+48
0.777,496163419338015.06,1.1056967893168423e+48,1.063274206924088e+48,0.17327099999999998,1.178755636756473e+48,9.902153594844574e+47,2.1689709962409303e+48,2.1689709962409303e+48
0.778,496801982297266.06,1.1057090696300954e+48,1.063285998114997e+48,0.17271599999999998,1.1785339041054735e+48,9.904611636396189e+47,2.1689950677450926e+48,2.1689950677450926e+48
0.779,497440545256517.06,1.1057213499433488e+48,1.063297789305906e+48,0.17215899999999998,1.178311328164513e+48,9.907078110847418e+47,2.1690191392492548e+48,2.1690191392492548e+48
0.78,498079108215768.0,1.1057336302566022e+48,1.063309580496815e+48,0.17159999999999997,1.1780879089335915e+48,9.909553018198257e+47,2.169043210753417e+48,2.169043210753417e+48
0.781,498717671175019.0,1.1057459105698555e+48,1.063321371687724e+48,0.171039,1.1778636464127084e+48,9.91203635844871e+47,2.1690672822575793e+48,2.1690672822575793e+48
0.782,499356234134270.0,1.1057581908831088e+48,1.0633331628786327e+48,0.170476,1.1776385406018641e+48,9.914528131598774e+47,2.1690913537617415e+48,2.1690913537617415e+48
0.783,499994797093521.0,1.1057704711963622e+48,1.0633449540695417e+48,0.16991099999999998,1.1774125915010587e+48,9.917028337648452e+47,2.1691154252659038e+48,2.1691154252659038e+48
0.784,500633360052771.94,1.1057827515096153e+48,1.0633567452604507e+48,0.169344,1.1771857991102918e+48,9.919536976597742e+47,2.169139496770066e+48,2.169139496770066e+48
0.785,501271923012022.94,1.1057950318228688e+48,1.0633685364513596e+48,0.16877499999999998,1.1769581634295638e+48,9.922054048446646e+47,2.1691635682742283e+48,2.1691635682742283e+48
0.786,501910485971273.94,1.105807312136122e+48,1.0633803276422686e+48,0.168204,1.1767296844588745e+48,9.924579553195162e+47,2.1691876397783905e+48,2.1691876397783905e+48
0.787,502549048930524.94,1.1058195924493755e+48,1.0633921188331776e+48,0.16763099999999997,1.1765003621982239e+48,9.927113490843292e+47,2.169211711282553e+48,2.169211711282553e+48
0.788,503187611889775.9,1.1058318727626288e+48,1.0634039100240865e+48,0.16705599999999998,1.176270196647612e+48,9.929655861391033e+47,2.1692357827867153e+48,2.1692357827867153e+48
0.789,503826174849026.9,1.1058441530758822e+48,1.0634157012149953e+48,0.166479,1.176039187807039e+48,9.932206664838385e+47,2.1692598542908775e+48,2.1692598542908775e+48
0.79,504464737808277.9,1.1058564333891353e+48,1.0634274924059043e+48,0.1659,1.1758073356765044e+48,9.934765901185352e+47,2.1692839257950395e+48,2.1692839257950395e+48
0.791,505103300767528.9,1.1058687137023888e+48,1.0634392835968133e+48,0.16531899999999997,1.1755746402560087e+48,9.937333570431933e+47,2.169307997299202e+48,2.169307997299202e+48
0.792,505741863726779.9,1.105880994015642e+48,1.0634510747877222e+48,0.16473599999999997,1.1753411015455517e+48,9.939909672578126e+47,2.1693320688033643e+48,2.1693320688033643e+48
0.793,506380426686030.8,1.1058932743288953e+48,1.0634628659786312e+48,0.164151,1.1751067195451334e+48,9.942494207623931e+47,2.1693561403075265e+48,2.1693561403075265e+48
0.794,507018989645281.8,1.1059055546421487e+48,1.0634746571695402e+48,0.163564,1.174871494254754e+48,9.945087175569348e+47,2.169380211811689e+48,2.169380211811689e+48
0.795,507657552604532.8,1.105917834955402e+48,1.0634864483604491e+48,0.16297499999999998,1.1746354256744132e+48,9.94768857641438e+47,2.1694042833158513e+48,2.1694042833158513e+48
0.796,508296115563783.8,1.1059301152686553e+48,1.063498239551358e+48,0.16238399999999997,1.1743985138041112e+48,9.95029841015902e+47,2.1694283548200132e+48,2.1694283548200132e+48
0.797,508934678523034.75,1.1059423955819086e+48,1.0635100307422669e+48,0.16179099999999996,1.1741607586438477e+48,9.952916676803277e+47,2.1694524263241755e+48,2.1694524263241755e+48
0.798,509573241482285.75,1.1059546758951618e+48,1.063521821933176e+48,0.16119599999999998,1.1739221601936232e+48,9.955543376347147e+47,2.169476497828338e+48,2.169476497828338e+48
0.799,510211804441536.75,1.1059669562084153e+48,1.063533613124085e+48,0.16059899999999996,1.1736827184534374e+48,9.958178508790629e+47,2.1695005693325003e+48,2.1695005693325003e+48
0.8,510850367400787.75,1.1059792365216687e+48,1.0635454043149938e+48,0.15999999999999998,1.1734424334232904e+48,9.960822074133721e+47,2.1695246408366625e+48,2.1695246408366625e+48
0.801,511488930360038.7,1.105991516834922e+48,1.0635571955059027e+48,0.15939899999999999,1.173201305103182e+48,9.963474072376428e+47,2.1695487123408247e+48,2.1695487123408247e+48
0.802,512127493319289.7,1.1060037971481753e+48,1.0635689866968117e+48,0.15879599999999996,1.1729593334931123e+48,9.966134503518747e+47,2.169572783844987e+48,2.169572783844987e+48
0.803,512766056278540.7,1.1060160774614285e+48,1.0635807778877205e+48,0.15819099999999997,1.1727165185930813e+48,9.968803367560677e+47,2.1695968553491492e+48,2.1695968553491492e+48
0.804,513404619237791.7,1.1060283577746818e+48,1.0635925690786295e+48,0.15758399999999997,1.172472860403089e+48,9.971480664502222e+47,2.1696209268533115e+48,2.1696209268533115e+48
0.805,514043182197042.6,1.1060406380879353e+48,1.0636043602695386e+48,0.15697499999999998,1.1722283589231356e+48,9.974166394343383e+47,2.1696449983574737e+48,2.1696449983574737e+48
0.806,514681745156293.6,1.1060529184011885e+48,1.0636161514604476e+48,0.15636399999999998,1.1719830141532209e+48,9.976860557084152e+47,2.169669069861636e+48,2.169669069861636e+48
0.807,515320308115544.6,1.106065198714442e+48,1.0636279426513564e+48,0.15575099999999997,1.171736826093345e+48,9.979563152724533e+47,2.1696931413657982e+48,2.1696931413657982e+48
0.808,515958871074795.6,1.106077479027695e+48,1.0636397338422653e+48,0.15513599999999997,1.1714897947435075e+48,9.982274181264529e+47,2.1697172128699604e+48,2.1697172128699604e+48
0.809,516597434034046.6,1.1060897593409484e+48,1.0636515250331743e+48,0.15451899999999996,1.1712419201037088e+48,9.984993642704138e+47,2.1697412843741227e+48,2.1697412843741227e+48
0.81,517235996993297.56,1.1061020396542018e+48,1.0636633162240831e+48,0.15389999999999995,1.1709932021739491e+48,9.987721537043358e+47,2.169765355878285e+48,2.169765355878285e+48
0.811,517874559952548.56,1.1061143199674552e+48,1.063675107414992e+48,0.15327899999999997,1.1707436409542281e+48,9.990457864282192e+47,2.169789427382447e+48,2.169789427382447e+48
0.812,518513122911799.56,1.1061266002807085e+48,1.0636868986059012e+48,0.15265599999999996,1.1704932364445457e+48,9.99320262442064e+47,2.1698134988866097e+48,2.1698134988866097e+48
0.8130000000000001,519151685871050.56,1.1061388805939616e+48,1.0636986897968102e+48,0.15203099999999997,1.170241988644902e+48,9.995955817458698e+47,2.1698375703907716e+48,2.1698375703907716e+48
0.8140000000000001,519790248830301.5,1.106151160907215e+48,1.063710480987719e+48,0.15140399999999996,1.1699898975552972e+48,9.998717443396369e+47,2.169861641894934e+48,2.169861641894934e+48
0.8150000000000001,520428811789552.5,1.1061634412204683e+48,1.063722272178628e+48,0.15077499999999996,1.169736963175731e+48,1.0001487502233653e+48,2.169885713399096e+48,2.169885713399096e+48
0.8160000000000001,521067374748803.5,1.1061757215337218e+48,1.0637340633695369e+48,0.15014399999999997,1.1694831855062035e+48,1.0004265993970551e+48,2.1699097849032587e+48,2.1699097849032587e+48
0.8170000000000001,521705937708054.5,1.106188001846975e+48,1.0637458545604457e+48,0.14951099999999995,1.1692285645467147e+48,1.0007052918607059e+48,2.1699338564074206e+48,2.1699338564074206e+48
0.8180000000000001,522344500667305.44,1.1062002821602283e+48,1.0637576457513547e+48,0.14887599999999995,1.1689731002972648e+48,1.0009848276143182e+48,2.1699579279115828e+48,2.1699579279115828e+48
0.8190000000000001,522983063626556.44,1.1062125624734816e+48,1.0637694369422638e+48,0.14823899999999995,1.1687167927578534e+48,1.001265206657892e+48,2.1699819994157454e+48,2.1699819994157454e+48
0.8200000000000001,523621626585807.44,1.1062248427867349e+48,1.0637812281331728e+48,0.14759999999999995,1.1684596419284809e+48,1.0015464289914267e+48,2.1700060709199076e+48,2.1700060709199076e+48
0.8210000000000001,524260189545058.44,1.1062371230999883e+48,1.0637930193240816e+48,0.14695899999999995,1.1682016478091472e+48,1.0018284946149227e+48,2.17003014242407e+48,2.17003014242407e+48
0.8220000000000001,524898752504309.4,1.1062494034132417e+48,1.0638048105149905e+48,0.14631599999999995,1.1679428103998522e+48,1.00211140352838e+48,2.1700542139282324e+48,2.1700542139282324e+48
0.8230000000000001,525537315463560.4,1.106261683726495e+48,1.0638166017058995e+48,0.14567099999999997,1.1676831297005959e+48,1.0023951557317986e+48,2.1700782854323947e+48,2.1700782854323947e+48
0.8240000000000001,526175878422811.4,1.1062739640397483e+48,1.0638283928968083e+48,0.14502399999999996,1.1674226057113782e+48,1.0026797512251784e+48,2.1701023569365566e+48,2.1701023569365566e+48
0.8250000000000001,526814441382062.4,1.1062862443530016e+48,1.0638401840877173e+48,0.14437499999999995,1.1671612384321992e+48,1.0029651900085196e+48,2.1701264284407188e+48,2.1701264284407188e+48
0.8260000000000001,527453004341313.3,1.1062985246662548e+48,1.0638519752786264e+48,0.14372399999999996,1.166899027863059e+48,1.0032514720818222e+48,2.1701504999448814e+48,2.1701504999448814e+48
0.8270000000000001,528091567300564.3,1.1063108049795083e+48,1.0638637664695354e+48,0.14307099999999995,1.1666359740039578e+48,1.0035385974450858e+48,2.1701745714490436e+48,2.1701745714490436e+48
0.8280000000000001,528730130259815.3,1.1063230852927615e+48,1.0638755576604442e+48,0.14241599999999996,1.166372076854895e+48,1.0038265660983107e+48,2.170198642953206e+48,2.170198642953206e+48
0.8290000000000001,529368693219066.3,1.1063353656060148e+48,1.0638873488513531e+48,0.14175899999999994,1.166107336415871e+48,1.0041153780414969e+48,2.170222714457368e+48,2.170222714457368e+48
0.8300000000000001,530007256178317.3,1.1063476459192683e+48,1.0638991400422621e+48,0.14109999999999995,1.165841752686886e+48,1.0044050332746444e+48,2.1702467859615304e+48,2.1702467859615304e+48
0.8310000000000001,530645819137568.25,1.1063599262325214e+48,1.0639109312331709e+48,0.14043899999999995,1.1655753256679392e+48,1.004695531797753e+48,2.1702708574656923e+48,2.1702708574656923e+48
