s,time_s,baseline_J,null_shape_g,plus_J,minus_J
0.809,516597434034046.6,1.1060897593409484e+48,0.047746370999999996,1.3236527531177082e+48,8.885267655641885e+47
0.81,517235996993297.56,1.1061020396542018e+48,0.047708999999999994,1.3234947472611409e+48,8.887093320472627e+47
0.811,517874559952548.56,1.1061143199674552e+48,0.047669769,1.3233282660553492e+48,8.889003738795613e+47
0.812,518513122911799.56,1.1061266002807085e+48,0.047628672,1.3231532821604966e+48,8.890999184009204e+47
0.8130000000000001,519151685871050.56,1.1061388805939616e+48,0.047585703,1.322969768236747e+48,8.893079929511762e+47
0.8140000000000001,519790248830301.5,1.106151160907215e+48,0.04754085599999999,1.3227776969442646e+48,8.895246248701655e+47
0.8150000000000001,520428811789552.5,1.1061634412204683e+48,0.047494125,1.3225770409432128e+48,8.897498414977238e+47
0.8160000000000001,521067374748803.5,1.1061757215337218e+48,0.047445504,1.3223677728937557e+48,8.899836701736879e+47
0.8170000000000001,521705937708054.5,1.106188001846975e+48,0.04739498699999999,1.3221498654560567e+48,8.902261382378934e+47
0.8180000000000001,522344500667305.44,1.1062002821602283e+48,0.047342567999999995,1.32192329129028e+48,8.904772730301767e+47
0.8190000000000001,522983063626556.44,1.1062125624734816e+48,0.047288240999999995,1.3216880230565889e+48,8.907371018903743e+47
0.8200000000000001,523621626585807.44,1.1062248427867349e+48,0.047231999999999996,1.3214440334151477e+48,8.91005652158322e+47
0.8210000000000001,524260189545058.44,1.1062371230999883e+48,0.047173838999999995,1.3211912950261201e+48,8.912829511738565e+47
0.8220000000000001,524898752504309.4,1.1062494034132417e+48,0.047113751999999995,1.3209297805496697e+48,8.915690262768138e+47
0.8230000000000001,525537315463560.4,1.106261683726495e+48,0.047051733,1.3206594626459604e+48,8.918639048070297e+47
0.8240000000000001,526175878422811.4,1.1062739640397483e+48,0.046987775999999995,1.3203803139751556e+48,8.92167614104341e+47
0.8250000000000001,526814441382062.4,1.1062862443530016e+48,0.046921874999999995,1.3200923071974197e+48,8.924801815085834e+47
0.8260000000000001,527453004341313.3,1.1062985246662548e+48,0.046854024,1.3197954149729163e+48,8.928016343595934e+47
0.8270000000000001,528091567300564.3,1.1063108049795083e+48,0.046784216999999996,1.3194896099618091e+48,8.931319999972075e+47
0.8280000000000001,528730130259815.3,1.1063230852927615e+48,0.046712448,1.3191748648242619e+48,8.934713057612612e+47
0.8290000000000001,529368693219066.3,1.1063353656060148e+48,0.04663871099999999,1.3188511522204384e+48,8.938195789915912e+47
0.8300000000000001,530007256178317.3,1.1063476459192683e+48,0.04656299999999999,1.3185184448105027e+48,8.941768470280338e+47
0.8310000000000001,530645819137568.25,1.1063599262325214e+48,0.046485308999999995,1.3181767152546181e+48,8.945431372104246e+47
0.8320000000000001,531284382096819.25,1.1063722065457748e+48,0.046405631999999995,1.317825936212949e+48,8.949184768786006e+47
0.833,531922945056070.2,1.1063844868590281e+48,0.046323962999999996,1.3174660803456589e+48,8.953028933723973e+47
0.834,532561508015321.1,1.1063967671722814e+48,0.046240296,1.3170971203129113e+48,8.956964140316514e+47
0.835,533200070974572.1,1.1064090474855348e+48,0.046154625000000005,1.3167190287748707e+48,8.96099066196199e+47
0.836,533838633933823.1,1.1064213277987882e+48,0.046066944000000005,1.3163317783917002e+48,8.965108772058763e+47
0.837,534477196893074.1,1.1064336081120415e+48,0.045977247000000006,1.3159353418235638e+48,8.969318744005192e+47
0.838,535115759852325.1,1.1064458884252946e+48,0.045885528,1.3155296917306253e+48,8.97362085119964e+47
0.839,535754322811576.06,1.106458168738548e+48,0.045791781000000004,1.3151148007730487e+48,8.978015367040474e+47
0.84,536392885770827.06,1.1064704490518013e+48,0.045696,1.3146906416109975e+48,8.982502564926052e+47
0.841,537031448730078.06,1.1064827293650548e+48,0.04559817900000001,1.3142571869046358e+48,8.987082718254737e+47
0.842,537670011689329.06,1.106495009678308e+48,0.045498312,1.3138144093141271e+48,8.99175610042489e+47
0.843,538308574648580.0,1.1065072899915615e+48,0.04539639300000001,1.3133622814996354e+48,8.996522984834876e+47
0.844,538947137607831.0,1.1065195703048146e+48,0.04529241600000001,1.3129007761213242e+48,9.00138364488305e+47
0.845,539585700567082.0,1.1065318506180679e+48,0.045186375,1.3124298658393575e+48,9.006338353967782e+47
0.846,540224263526333.0,1.1065441309313213e+48,0.045078264,1.3119495233138992e+48,9.011387385487434e+47
0.847,540862826485583.94,1.1065564112445746e+48,0.044968077,1.311459721205113e+48,9.016531012840362e+47
0.848,541501389444834.94,1.106568691557828e+48,0.044855808000000004,1.3109604321731627e+48,9.021769509424933e+47
0.849,542139952404085.94,1.1065809718710813e+48,0.044741451,1.3104516288782119e+48,9.027103148639507e+47
0.85,542778515363336.94,1.1065932521843346e+48,0.044625,1.3099332839804246e+48,9.032532203882445e+47
0.851,543417078322587.9,1.1066055324975878e+48,0.044506449000000003,1.3094053701399646e+48,9.038056948552111e+47
0.852,544055641281838.9,1.1066178128108413e+48,0.044385792,1.3088678600169956e+48,9.04367765604687e+47
0.853,544694204241089.9,1.1066300931240946e+48,0.044263023,1.3083207262716815e+48,9.049394599765077e+47
0.854,545332767200340.9,1.1066423734373478e+48,0.044138136,1.3077639415641858e+48,9.055208053105099e+47
0.855,545971330159591.8,1.1066546537506013e+48,0.044011125000000005,1.3071974785546728e+48,9.061118289465297e+47
0.856,546609893118842.8,1.1066669340638544e+48,0.043881984000000006,1.3066213099033056e+48,9.067125582244032e+47
0.857,547248456078093.8,1.1066792143771078e+48,0.043750707,1.3060354082702489e+48,9.073230204839668e+47
0.858,547887019037344.8,1.1066914946903611e+48,0.043617288000000004,1.3054397463156656e+48,9.079432430650566e+47
0.859,548525581996595.8,1.1067037750036145e+48,0.043481721,1.3048342966997201e+48,9.08573253307509e+47
0.86,549164144955846.75,1.1067160553168678e+48,0.043344,1.3042190320825759e+48,9.092130785511597e+47
0.861,549802707915097.75,1.1067283356301212e+48,0.043204119,1.303593925124397e+48,9.098627461358455e+47
0.862,550441270874348.75,1.1067406159433744e+48,0.043062072,1.3029589484853467e+48,9.10522283401402e+47
0.863,551079833833599.75,1.1067528962566278e+48,0.042917853,1.3023140748255895e+48,9.11191717687666e+47
0.864,551718396792850.7,1.106765176569881e+48,0.042771456000000006,1.3016592768052887e+48,9.118710763344734e+47
0.865,552356959752101.7,1.1067774568831343e+48,0.042622875,1.3009945270846081e+48,9.125603866816606e+47
0.866,552995522711352.7,1.1067897371963878e+48,0.042472104000000004,1.300319798323712e+48,9.132596760690635e+47
0.867,553634085670603.7,1.1068020175096409e+48,0.042319137,1.2996350631827634e+48,9.139689718365184e+47
0.868,554272648629854.6,1.1068142978228943e+48,0.042163968,1.2989402943219267e+48,9.14688301323862e+47
0.869,554911211589105.6,1.1068265781361476e+48,0.042006591,1.2982354644013656e+48,9.154176918709296e+47
0.87,555549774548356.6,1.106838858449401e+48,0.041847,1.2975205460812437e+48,9.161571708175584e+47
0.871,556188337507607.6,1.1068511387626543e+48,0.041685189,1.2967955120217248e+48,9.169067655035838e+47
0.872,556826900466858.56,1.1068634190759078e+48,0.041521152000000006,1.296060334882973e+48,9.176665032688425e+47
0.873,557465463426109.56,1.1068756993891609e+48,0.041354883,1.2953149873251515e+48,9.184364114531702e+47
0.874,558104026385360.56,1.1068879797024143e+48,0.041186376,1.2945594420084248e+48,9.192165173964039e+47
0.875,558742589344611.56,1.1069002600156676e+48,0.041015625,1.2937936715929563e+48,9.200068484383789e+47
0.876,559381152303862.56,1.1069125403289209e+48,0.040842624,1.2930176487389095e+48,9.208074319189322e+47
0.877,560019715263113.5,1.1069248206421743e+48,0.040667366999999996,1.292231346106449e+48,9.216182951778996e+47
0.878,560658278222364.5,1.1069371009554276e+48,0.040489848,1.291434736355738e+48,9.224394655551172e+47
0.879,561296841181615.5,1.1069493812686808e+48,0.040310061,1.2906277921469403e+48,9.232709703904213e+47
0.88,561935404140866.5,1.1069616615819341e+48,0.040128,1.2898104861402198e+48,9.241128370236484e+47
0.881,562573967100117.44,1.1069739418951876e+48,0.039943659,1.2889827909957405e+48,9.249650927946346e+47
0.882,563212530059368.5,1.1069862222084408e+48,0.039757032000000005,1.2881446793736659e+48,9.258277650432158e+47
0.883,563851093018619.4,1.1069985025216943e+48,0.039568113,1.28729612393416e+48,9.267008811092286e+47
0.884,564489655977870.4,1.1070107828349475e+48,0.039376896,1.2864370973373862e+48,9.275844683325088e+47
0.885,565128218937121.4,1.1070230631482008e+48,0.039183375,1.2855675722435088e+48,9.284785540528928e+47
0.886,565766781896372.4,1.1070353434614541e+48,0.038987544,1.2846875213126913e+48,9.293831656102168e+47
0.887,566405344855623.4,1.1070476237747074e+48,0.038789396999999996,1.2837969172050974e+48,9.302983303443173e+47
0.888,567043907814874.4,1.1070599040879608e+48,0.038588927999999995,1.2828957325808914e+48,9.312240755950302e+47
0.889,567682470774125.4,1.107072184401214e+48,0.038386131,1.2819839401002366e+48,9.321604287021916e+47
0.89,568321033733376.4,1.1070844647144675e+48,0.038181,1.2810615124232969e+48,9.331074170056381e+47
0.891,568959596692627.2,1.1070967450277206e+48,0.03797352899999999,1.280128422210236e+48,9.340650678452053e+47
0.892,569598159651878.2,1.107109025340974e+48,0.037763712,1.279184642121218e+48,9.350334085607302e+47
0.893,570236722611129.2,1.1071213056542273e+48,0.03755154299999999,1.2782301448164064e+48,9.360124664920483e+47
0.894,570875285570380.2,1.1071335859674808e+48,0.037337015999999994,1.2772649029559652e+48,9.370022689789963e+47
0.895,571513848529631.2,1.107145866280734e+48,0.037120125,1.2762888892000581e+48,9.3800284336141e+47
0.896,572152411488882.2,1.1071581465939873e+48,0.036900864,1.2753020762088489e+48,9.390142169791258e+47
0.897,572790974448133.2,1.1071704269072406e+48,0.036679226999999995,1.274304436642501e+48,9.400364171719801e+47
0.898,573429537407384.2,1.1071827072204939e+48,0.036455207999999996,1.273295943161179e+48,9.410694712798087e+47
0.899,574068100366635.2,1.1071949875337473e+48,0.03622880099999999,1.2722765684250462e+48,9.421134066424484e+47
0.9,574706663325886.1,1.1072072678470006e+48,0.036,1.2712462850942664e+48,9.431682505997348e+47
0.901,575345226285137.1,1.107219548160254e+48,0.035768799,1.2702050658290036e+48,9.442340304915045e+47
0.902,575983789244388.1,1.1072318284735073e+48,0.03553519199999999,1.2691528832894214e+48,9.453107736575932e+47
0.903,576622352203639.1,1.1072441087867606e+48,0.03529917299999999,1.2680897101356834e+48,9.463985074378377e+47
0.904,577260915162890.1,1.1072563891000138e+48,0.03506073599999999,1.2670155190279537e+48,9.47497259172074e+47
0.905,577899478122141.1,1.1072686694132673e+48,0.03481987499999999,1.2659302826263963e+48,9.486070562001383e+47
0.906,578538041081392.1,1.1072809497265206e+48,0.034576583999999994,1.2648339735911743e+48,9.497279258618668e+47
0.907,579176604040643.1,1.1072932300397738e+48,0.03433085699999999,1.2637265645824522e+48,9.508598954970955e+47
0.908,579815166999894.0,1.1073055103530271e+48,0.03408268799999999,1.2626080282603932e+48,9.52002992445661e+47
0.909,580453729959145.0,1.1073177906662804e+48,0.03383207099999999,1.2614783372851616e+48,9.531572440473992e+47
0.91,581092292918396.0,1.1073300709795338e+48,0.03357899999999999,1.260337464316921e+48,9.543226776421466e+47
0.911,581730855877647.0,1.1073423512927871e+48,0.03332346899999999,1.259185382015835e+48,9.554993205697392e+47
0.912,582369418836898.0,1.1073546316060405e+48,0.03306547199999999,1.258022063042068e+48,9.566872001700131e+47
0.913,583007981796149.0,1.1073669119192938e+48,0.03280500299999999,1.256847480055783e+48,9.578863437828047e+47
0.914,583646544755400.0,1.107379192232547e+48,0.032542055999999986,1.2556616057171439e+48,9.5909677874795e+47
0.915,584285107714651.0,1.1073914725458004e+48,0.03227662499999999,1.254464412686315e+48,9.603185324052857e+47
0.916,584923670673902.0,1.1074037528590538e+48,0.03200870399999999,1.2532558736234601e+48,9.615516320946475e+47
0.917,585562233633152.9,1.107416033172307e+48,0.03173828699999999,1.2520359611887424e+48,9.627961051558717e+47
0.918,586200796592403.9,1.1074283134855603e+48,0.03146536799999999,1.250804648042326e+48,9.640519789287946e+47
0.919,586839359551654.9,1.1074405937988138e+48,0.03118994099999999,1.249561906844375e+48,9.653192807532525e+47
0.92,587477922510905.9,1.1074528741120669e+48,0.03091199999999999,1.2483077102550525e+48,9.665980379690813e+47
0.921,588116485470156.9,1.1074651544253203e+48,0.03063153899999999,1.247042030934523e+48,9.678882779161176e+47
0.922,588755048429407.9,1.1074774347385736e+48,0.030348551999999987,1.2457648415429497e+48,9.691900279341975e+47
0.923,589393611388658.9,1.107489715051827e+48,0.03006303299999999,1.244476114740497e+48,9.70503315363157e+47
0.924,590032174347909.9,1.1075019953650803e+48,0.029774975999999988,1.2431758231873282e+48,9.718281675428324e+47
0.925,590670737307160.8,1.1075142756783338e+48,0.029484374999999986,1.2418639395436074e+48,9.731646118130601e+47
0.926,591309300266411.8,1.1075265559915869e+48,0.029191223999999984,1.240540436469498e+48,9.745126755136758e+47
0.927,591947863225662.8,1.1075388363048401e+48,0.02889551699999999,1.2392052866251641e+48,9.758723859845162e+47
0.928,592586426184913.8,1.1075511166180936e+48,0.028597247999999985,1.2378584626707697e+48,9.772437705654175e+47
0.929,593224989144164.8,1.1075633969313469e+48,0.028296410999999987,1.236499937266478e+48,9.786268565962156e+47
0.93,593863552103415.8,1.1075756772446003e+48,0.027992999999999987,1.2351296830724534e+48,9.800216714167472e+47
0.931,594502115062666.8,1.1075879575578536e+48,0.027687008999999988,1.2337476727488593e+48,9.814282423668479e+47
0.932,595140678021917.8,1.1076002378711068e+48,0.027378431999999987,1.2323538789558595e+48,9.828465967863542e+47
0.933,595779240981168.8,1.1076125181843601e+48,0.027067262999999984,1.2309482743536179e+48,9.842767620151024e+47
0.934,596417803940419.6,1.1076247984976136e+48,0.026753495999999984,1.2295308316022985e+48,9.857187653929286e+47
0.935,597056366899670.6,1.1076370788108668e+48,0.026437124999999985,1.2281015233620647e+48,9.87172634259669e+47
0.936,597694929858921.6,1.1076493591241201e+48,0.026118143999999982,1.2266603222930805e+48,9.886383959551597e+47
0.937,598333492818172.6,1.1076616394373735e+48,0.025796546999999982,1.2252072010555097e+48,9.901160778192373e+47
0.9380000000000001,598972055777423.6,1.1076739197506267e+48,0.02547232799999998,1.2237421323095158e+48,9.916057071917375e+47
0.9390000000000001,599610618736674.6,1.1076862000638801e+48,0.02514548099999998,1.2222650887152633e+48,9.931073114124969e+47
0.9400000000000001,600249181695925.6,1.1076984803771334e+48,0.02481599999999998,1.2207760429329153e+48,9.946209178213514e+47
0.9410000000000001,600887744655176.6,1.1077107606903868e+48,0.024483878999999983,1.2192749676226359e+48,9.961465537581377e+47
0.9420000000000001,601526307614427.5,1.10772304100364e+48,0.02414911199999998,1.2177618354445887e+48,9.976842465626914e+47
0.9430000000000001,602164870573678.5,1.1077353213168935e+48,0.023811692999999978,1.2162366190589379e+48,9.992340235748491e+47
0.9440000000000001,602803433532929.5,1.1077476016301466e+48,0.02347161599999998,1.2146992911258466e+48,1.0007959121344466e+48
0.9450000000000001,603441996492180.5,1.1077598819433999e+48,0.02312887499999998,1.2131498243054792e+48,1.0023699395813206e+48
0.9460000000000001,604080559451431.5,1.1077721622566533e+48,0.02278346399999998,1.2115881912579995e+48,1.0039561332553072e+48
0.9470000000000001,604719122410682.5,1.1077844425699066e+48,0.02243537699999998,1.2100143646435708e+48,1.0055545204962425e+48
0.9480000000000001,605357685369933.5,1.10779672288316e+48,0.022084607999999978,1.2084283171223574e+48,1.0071651286439627e+48
0.9490000000000001,605996248329184.5,1.1078090031964132e+48,0.021731150999999976,1.2068300213545225e+48,1.0087879850383038e+48
0.9500000000000001,606634811288435.4,1.1078212835096666e+48,0.021374999999999974,1.2052194500002306e+48,1.0104231170191026e+48
0.9510000000000001,607273374247686.4,1.1078335638229199e+48,0.021016148999999977,1.203596575719645e+48,1.0120705519261947e+48
0.9520000000000001,607911937206937.4,1.1078458441361733e+48,0.020654591999999975,1.2019613711729299e+48,1.0137303170994168e+48
0.9530000000000001,608550500166188.4,1.1078581244494266e+48,0.020290322999999975,1.2003138090202487e+48,1.0154024398786045e+48
0.9540000000000001,609189063125439.4,1.10787040476268e+48,0.019923335999999976,1.1986538619217653e+48,1.0170869476035947e+48
0.9550000000000001,609827626084690.4,1.1078826850759331e+48,0.019553624999999974,1.1969815025376433e+48,1.018783867614223e+48
0.9560000000000001,610466189043941.4,1.1078949653891864e+48,0.019181183999999973,1.1952967035280468e+48,1.020493227250326e+48
0.9570000000000001,611104752003192.4,1.1079072457024398e+48,0.018806006999999972,1.1935994375531399e+48,1.0222150538517398e+48
0.9580000000000001,611743314962443.4,1.1079195260156931e+48,0.01842808799999997,1.1918896772730857e+48,1.0239493747583006e+48
0.9590000000000001,612381877921694.2,1.1079318063289466e+48,0.01804742099999997,1.1901673953480484e+48,1.0256962173098448e+48
0.96,613020440880945.2,1.1079440866421998e+48,0.017664000000000013,1.1884325644381917e+48,1.027455608846208e+48
0.961,613659003840196.2,1.1079563669554531e+48,0.017277819000000014,1.1866851572036793e+48,1.0292275767072269e+48
0.962,614297566799447.2,1.1079686472687064e+48,0.016888872000000013,1.184925146304675e+48,1.0310121482327378e+48
0.963,614936129758698.1,1.1079809275819597e+48,0.016497153000000014,1.1831525044013426e+48,1.0328093507625767e+48
0.964,615574692717949.1,1.1079932078952131e+48,0.01610265600000001,1.1813672041538462e+48,1.03461921163658e+48
0.965,616213255677200.1,1.1080054882084664e+48,0.01570537500000001,1.1795692182223491e+48,1.0364417581945836e+48
0.966,616851818636451.1,1.1080177685217198e+48,0.015305304000000011,1.1777585192670156e+48,1.038277017776424e+48
0.967,617490381595702.1,1.1080300488349731e+48,0.014902437000000013,1.175935079948009e+48,1.0401250177219372e+48
0.968,618128944554953.1,1.1080423291482264e+48,0.014496768000000012,1.1740988729254934e+48,1.0419857853709593e+48
0.969,618767507514204.1,1.1080546094614796e+48,0.014088291000000011,1.1722498708596324e+48,1.0438593480633269e+48
0.97,619406070473455.1,1.1080668897747329e+48,0.01367700000000001,1.1703880464105901e+48,1.0457457331388757e+48
0.971,620044633432706.0,1.1080791700879863e+48,0.01326288900000001,1.1685133722385301e+48,1.0476449679374426e+48
0.972,620683196391957.0,1.1080914504012396e+48,0.012845952000000011,1.166625821003616e+48,1.0495570797988633e+48
0.973,621321759351208.0,1.108103730714493e+48,0.01242618300000001,1.164725365366012e+48,1.051482096062974e+48
0.974,621960322310459.0,1.1081160110277462e+48,0.01200357600000001,1.1628119779858814e+48,1.053420044069611e+48
0.975,622598885269710.0,1.1081282913409996e+48,0.01157812500000001,1.1608856315233886e+48,1.0553709511586106e+48
0.976,623237448228961.0,1.1081405716542529e+48,0.01114982400000001,1.1589462986386968e+48,1.057334844669809e+48
0.977,623876011188212.0,1.1081528519675063e+48,0.010718667000000008,1.1569939519919702e+48,1.0593117519430424e+48
0.978,624514574147463.0,1.1081651322807596e+48,0.010284648000000007,1.1550285642433723e+48,1.0613017003181469e+48
0.979,625153137106713.9,1.108177412594013e+48,0.009847761000000009,1.1530501080530674e+48,1.0633047171349587e+48
0.98,625791700065964.9,1.1081896929072661e+48,0.009408000000000008,1.1510585560812183e+48,1.065320829733314e+48
0.981,626430263025215.9,1.1082019732205194e+48,0.008965359000000008,1.1490538809879897e+48,1.0673500654530491e+48
0.982,627068825984466.9,1.1082142535337729e+48,0.008519832000000007,1.1470360554335453e+48,1.0693924516340005e+48
0.983,627707388943717.9,1.1082265338470261e+48,0.008071413000000006,1.1450050520780485e+48,1.0714480156160038e+48
0.984,628345951902968.9,1.1082388141602796e+48,0.007620096000000007,1.1429608435816636e+48,1.0735167847388955e+48
0.985,628984514862219.9,1.1082510944735328e+48,0.007165875000000006,1.1409034026045537e+48,1.075598786342512e+48
0.986,629623077821470.9,1.1082633747867861e+48,0.006708744000000006,1.1388327018068831e+48,1.0776940477666891e+48
0.987,630261640780721.9,1.1082756551000394e+48,0.006248697000000005,1.1367487138488156e+48,1.0798025963512632e+48
0.988,630900203739972.8,1.1082879354132928e+48,0.005785728000000005,1.1346514113905148e+48,1.0819244594360709e+48
0.989,631538766699223.8,1.1083002157265461e+48,0.005319831000000005,1.1325407670921445e+48,1.0840596643609477e+48
0.99,632177329658474.8,1.1083124960397994e+48,0.004851000000000005,1.1304167536138685e+48,1.0862082384657302e+48
0.991,632815892617725.8,1.1083247763530528e+48,0.0043792290000000044,1.1282793436158508e+48,1.0883702090902548e+48
0.992,633454455576976.8,1.108337056666306e+48,0.0039045120000000036,1.1261285097582547e+48,1.0905456035743572e+48
0.993,634093018536227.8,1.1083493369795594e+48,0.0034268430000000028,1.1239642247012447e+48,1.092734449257874e+48
0.994,634731581495478.8,1.1083616172928126e+48,0.0029462160000000024,1.121786461104984e+48,1.0949367734806413e+48
0.995,635370144454729.8,1.108373897606066e+48,0.002462625000000002,1.1195951916296368e+48,1.0971526035824953e+48
0.996,636008707413980.6,1.1083861779193194e+48,0.0019760640000000018,1.1173903889353666e+48,1.099381966903272e+48
0.997,636647270373231.6,1.1083984582325728e+48,0.0014865270000000014,1.1151720256823374e+48,1.1016248907828081e+48
0.998,637285833332482.6,1.1084107385458259e+48,0.0009940080000000009,1.1129400745307125e+48,1.1038814025609393e+48
0.999,637924396291733.6,1.1084230188590793e+48,0.0004985010000000005,1.1106945081406565e+48,1.1061515295775022e+48
1.0,638562959250984.6,1.1084352991723326e+48,0.0,1.1084352991723326e+48,1.1084352991723326e+48
