shape_lane,interval_index,substep,z_mid,macro_index,mass_relative_residual,ionization_absolute_residual,temperature_relative_residual,J_G1_relative_residual,J_G2a_relative_residual,kappa_G1_relative_residual,kappa_G2a_relative_residual,capacity_violation_max,capacity_slack_min,transfer_relative_residual,kkt_stationarity_max,kkt_complementarity_max,active_capacity_nodes
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,9,1.1813122639881534e-16,2.220446049250313e-16,0.0,1.3307510363060712e-15,1.3161374816178987e-15,8.673617379884035e-19,5.421010862427522e-19,6.084722881095501e+31,-6.084722881095501e+31,1.654463915120224e-16,8.881784197001252e-16,1.4627037803425702e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,10,1.567104011948157e-16,3.3306690738754696e-16,1.2509804223174897e-16,4.91540600488784e-16,8.345374586165647e-16,9.486769009248164e-20,3.049318610115481e-20,5.070602400912918e+30,-5.070602400912918e+30,2.1947770441790308e-16,8.881784197001252e-16,1.3160450449515953e-17,1411
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,11,1.9152815186332007e-16,4.440892098500626e-16,3.7529412669524693e-16,1.3439967495021352e-15,8.725716814086966e-16,4.235164736271502e-22,5.293955920339377e-22,1.5845632502852868e+29,-1.5845632502852868e+29,0.0,8.881784197001252e-16,1.639417450452859e-17,1411
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,12,0.0,1.1102230246251565e-16,0.0,2.7453016175532745e-15,5.516039379972594e-15,8.673617379884035e-19,2.0816681711721685e-17,3.2451855365842673e+32,-3.2451855365842673e+32,1.2755389325840302e-16,8.881784197001252e-16,1.7223044612075415e-17,1407
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,13,0.0,2.220446049250313e-16,2.5019608446349793e-16,8.412818607975396e-16,2.322865825304477e-15,4.336808689942018e-18,3.7947076036992655e-18,8.112963841460668e+31,-8.112963841460668e+31,1.62922748488803e-16,8.881784197001252e-16,1.2580044496704997e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,14,2.0818102916897682e-16,1.1102230246251565e-16,2.5019608446349793e-16,3.203022439521296e-15,1.957399485686389e-15,2.2768245622195593e-18,5.963111948670274e-19,2.028240960365167e+31,-2.028240960365167e+31,1.4578194566856582e-16,8.881784197001252e-16,1.2198771049120702e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,15,1.2600312510800416e-16,2.220446049250313e-16,0.0,2.238018031297033e-16,2.6317262709319995e-15,8.131516293641283e-19,6.776263578034403e-19,2.028240960365167e+31,-2.028240960365167e+31,0.0,8.881784197001252e-16,9.559976561947403e-18,1408
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,16,0.0,2.220446049250313e-16,2.5019608446349793e-16,1.795538421137644e-15,3.800872563610414e-16,1.0842021724855044e-19,3.3881317890172014e-21,2.535301200456459e+30,-2.535301200456459e+30,0.0,8.881784197001252e-16,1.0474189761728595e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,17,1.852139603283222e-16,1.1102230246251565e-16,2.5019608446349793e-16,2.270660478627522e-15,2.34321326528821e-15,2.964615315390051e-21,6.352747104407253e-22,3.961408125713217e+28,-3.961408125713217e+28,2.5939780977653876e-16,8.881784197001252e-16,9.264158863283048e-18,1408
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,0,1.355409496664899e-16,3.3306690738754696e-16,4.991918089654896e-16,1.4903894043256942e-15,4.2642289855472656e-15,8.673617379884035e-19,8.023096076392733e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.5960951917064364e-16,8.881784197001252e-16,1.6226176115143645e-17,1421
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,1,1.1220295308616836e-16,1.1102230246251565e-16,1.247979522413724e-16,1.4088387837506574e-15,1.4490811635609308e-15,1.3010426069826053e-18,2.710505431213761e-19,2.028240960365167e+31,-2.028240960365167e+31,1.321272975855297e-16,8.881784197001252e-16,1.3639584051048957e-17,1427
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,2,0.0,0.0,3.7439385672411724e-16,3.580112577476667e-16,2.884581274263473e-15,8.131516293641283e-19,2.168404344971009e-19,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,1.003443988488569e-17,1427
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,3,0.0,2.220446049250313e-16,2.495959044827448e-16,1.2650328266591524e-15,3.3992928812250435e-16,1.0842021724855044e-19,2.0328790734103208e-20,5.070602400912918e+30,-5.070602400912918e+30,2.8105749206320124e-16,8.881784197001252e-16,1.2960210939976283e-17,1427
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,4,1.423825102729074e-16,2.220446049250313e-16,0.0,2.103100631647411e-16,1.5478285270613415e-15,4.0657581468206416e-20,4.235164736271502e-22,6.338253001141147e+29,-6.338253001141147e+29,1.6766596411554048e-16,8.881784197001252e-16,1.6079601221676934e-17,1421
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,5,0.0,1.1102230246251565e-16,2.495959044827448e-16,2.5707330065099146e-15,2.3213911026143894e-15,2.6469779601696886e-22,2.3822801641527197e-22,1.9807040628566084e+28,-1.9807040628566084e+28,0.0,1.7763568394002505e-15,1.3688666718187179e-17,1421
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,6,1.4460030161856325e-16,1.1102230246251565e-16,0.0,1.0462168388271047e-15,3.4767270981802633e-15,1.9081958235744878e-17,9.540979117872439e-18,3.2451855365842673e+32,-3.2451855365842673e+32,1.7027757788371863e-16,8.881784197001252e-16,1.0399871228505034e-17,1423
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,7,1.9923897659660223e-16,0.0,3.7439385672411724e-16,1.165147516455091e-15,1.287061544857145e-15,6.071532165918825e-18,2.168404344971009e-19,3.2451855365842673e+32,-3.2451855365842673e+32,1.1730933468034012e-16,8.881784197001252e-16,1.692705840731228e-17,1423
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,8,0.0,1.1102230246251565e-16,0.0,2.1620636846217045e-15,2.5639449743295553e-15,4.336808689942018e-19,3.2526065174565133e-19,8.112963841460668e+31,-8.112963841460668e+31,1.3116606103155583e-16,8.881784197001252e-16,1.3877350605722418e-17,1423
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,9,0.0,1.1102230246251565e-16,1.247979522413724e-16,1.7058355937092e-15,2.198045652778901e-15,1.734723475976807e-18,1.0842021724855044e-19,4.056481920730334e+31,-4.056481920730334e+31,1.4043919915973437e-16,8.881784197001252e-16,1.2284053616523772e-17,1424
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,10,3.1657321754354966e-16,2.220446049250313e-16,3.7439385672411724e-16,2.695367421508122e-15,2.303539962526743e-15,1.3552527156068805e-20,4.0657581468206416e-20,5.070602400912918e+30,-5.070602400912918e+30,0.0,8.881784197001252e-16,1.392680603885451e-17,1423
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,11,1.9347568971709264e-16,1.1102230246251565e-16,2.495959044827448e-16,2.8288192552050137e-15,2.3801887081060005e-15,9.740878893424454e-21,0.0,7.922816251426434e+28,-7.922816251426434e+28,1.13915985843902e-16,8.881784197001252e-16,1.3085802786607295e-17,1423
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,12,1.83396572199912e-16,1.1102230246251565e-16,1.247979522413724e-16,3.0792041118584806e-15,1.9703847311556507e-15,7.806255641895632e-18,0.0,1.6225927682921336e+32,-1.6225927682921336e+32,2.1596306340185786e-16,8.881784197001252e-16,1.388700703754541e-17,1420
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,13,1.1720288449114654e-16,2.220446049250313e-16,1.247979522413724e-16,1.2581391414026021e-15,5.154513971596311e-15,3.0357660829594124e-18,3.7947076036992655e-18,8.112963841460668e+31,-8.112963841460668e+31,0.0,8.881784197001252e-16,1.1276202626275855e-17,1414
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,14,0.0,2.220446049250313e-16,1.247979522413724e-16,7.513926469644692e-16,1.2338872557209423e-15,8.673617379884035e-19,2.168404344971009e-19,4.056481920730334e+31,-4.056481920730334e+31,2.469847852347737e-16,8.881784197001252e-16,1.8985081300790356e-17,1415
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,15,1.2698690362530422e-16,2.220446049250313e-16,0.0,8.925230938004557e-16,1.2819260268978554e-15,2.168404344971009e-19,5.149960319306146e-19,1.5211807202738753e+31,-1.5211807202738753e+31,2.9907299127644597e-16,8.881784197001252e-16,1.1811116604457392e-17,1413
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,16,0.0,1.1102230246251565e-16,3.7439385672411724e-16,1.2393379525258061e-15,7.405690353181967e-16,1.6263032587282567e-19,2.371692252312041e-20,1.2676506002282294e+30,-1.2676506002282294e+30,0.0,8.881784197001252e-16,1.1041837013978527e-17,1413
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5.85,17,0.0,2.220446049250313e-16,3.7439385672411724e-16,1.131926154654892e-15,8.696304828374414e-16,1.0587911840678754e-21,2.4352197233561135e-21,3.961408125713217e+28,-3.961408125713217e+28,0.0,8.881784197001252e-16,1.1718864416709942e-17,1413
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,0,0.0,1.1102230246251565e-16,1.2648972820432537e-16,4.0780067090442516e-15,3.745434617787007e-16,2.6020852139652106e-18,1.3010426069826053e-18,8.112963841460668e+31,-8.112963841460668e+31,1.8446493795602453e-16,8.881784197001252e-16,1.1062494661847567e-17,1382
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,1,1.9416548541186936e-16,2.220446049250313e-16,2.5297945640865075e-16,1.3538782180138507e-15,1.9557719499762275e-16,2.3852447794681098e-18,1.1926223897340549e-18,2.028240960365167e+31,-2.028240960365167e+31,1.3504126626334656e-16,8.881784197001252e-16,9.86337066496413e-18,1376
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,2,0.0,1.1102230246251565e-16,1.2648972820432537e-16,8.420651075650622e-16,2.5680112908562563e-15,1.0842021724855044e-19,1.3552527156068805e-19,1.0141204801825835e+31,-1.0141204801825835e+31,1.3544715256871093e-16,8.881784197001252e-16,1.2295798565961417e-17,1376
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,3,1.9410553080187583e-16,1.1102230246251565e-16,3.7946918461297614e-16,3.8868248044255675e-15,3.4177572859330357e-15,3.2526065174565133e-19,2.439454888092385e-19,1.0141204801825835e+31,-1.0141204801825835e+31,1.3499956808802627e-16,1.7763568394002505e-15,9.375694003989115e-18,1376
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,4,1.213929319484395e-16,1.1102230246251565e-16,1.2648972820432537e-16,3.151098540455982e-15,3.203893083680671e-16,2.710505431213761e-20,2.202285662861181e-20,1.2676506002282294e+30,-1.2676506002282294e+30,1.6885653195225823e-16,8.881784197001252e-16,9.719021244870623e-18,1376
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,5,1.4920135855105452e-16,0.0,5.059589128173015e-16,5.263958330249331e-16,9.991752866712814e-16,2.117582368135751e-22,2.6469779601696886e-23,2.9710560942849127e+28,-2.9710560942849127e+28,2.0753781594300091e-16,8.881784197001252e-16,1.4818420008914927e-17,1376
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,6,0.0,1.1102230246251565e-16,3.7946918461297614e-16,1.8774889153677574e-15,1.3086018160435871e-15,2.6020852139652106e-17,1.9081958235744878e-17,3.2451855365842673e+32,-3.2451855365842673e+32,0.0,1.7763568394002505e-15,1.2709905809148275e-17,1369
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,7,1.7849506257006413e-16,1.1102230246251565e-16,1.2648972820432537e-16,0.0,1.0190003094002396e-15,1.3877787807814457e-17,1.734723475976807e-18,3.2451855365842673e+32,-3.2451855365842673e+32,2.482851081394432e-16,8.881784197001252e-16,1.0006092233938731e-17,1369
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,8,0.0,1.1102230246251565e-16,0.0,5.132098795261489e-16,1.2397077701588853e-15,1.5612511283791264e-17,2.6020852139652106e-18,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,9.912611309559985e-18,1370
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,9,0.0,2.220446049250313e-16,1.2648972820432537e-16,6.654020752349073e-16,6.153172763445232e-15,3.0357660829594124e-18,2.710505431213761e-18,8.112963841460668e+31,-8.112963841460668e+31,1.4376377020049275e-16,8.881784197001252e-16,1.2889321972104328e-17,1370
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,10,1.3833798743665959e-16,1.1102230246251565e-16,2.5297945640865075e-16,3.4578352729390937e-16,2.9205943354135626e-16,8.673617379884035e-19,8.131516293641283e-20,5.070602400912918e+30,-5.070602400912918e+30,1.924269594685384e-16,8.881784197001252e-16,1.2873441455954625e-17,1369
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,11,1.7019491074118392e-16,2.220446049250313e-16,0.0,3.8053788962112215e-15,2.018029951658201e-15,5.929230630780102e-21,8.046812998915853e-21,1.5845632502852868e+29,-1.5845632502852868e+29,2.3673966780773433e-16,8.881784197001252e-16,1.084855570751025e-17,1369
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,12,1.435176131775613e-16,1.1102230246251565e-16,2.5297945640865075e-16,2.652043459390919e-15,3.1474481334397576e-15,7.806255641895632e-18,1.474514954580286e-17,3.2451855365842673e+32,-3.2451855365842673e+32,0.0,8.881784197001252e-16,1.3329479395838174e-17,1363
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,13,1.1126533126075374e-16,1.1102230246251565e-16,3.7946918461297614e-16,2.3058913817715605e-15,1.2313655923885499e-15,2.6020852139652106e-18,7.37257477290143e-18,1.2169445762191002e+32,-1.2169445762191002e+32,0.0,8.881784197001252e-16,1.3694356315898216e-17,1359
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,14,1.4619146830587422e-16,2.220446049250313e-16,0.0,4.3661474839831885e-16,1.9900002756798788e-16,3.2526065174565133e-19,8.131516293641283e-19,4.056481920730334e+31,-4.056481920730334e+31,0.0,8.881784197001252e-16,1.2795147242203065e-17,1356
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,15,0.0,2.220446049250313e-16,1.2648972820432537e-16,6.911551857591671e-16,1.052872324442653e-15,1.951563910473908e-18,2.168404344971009e-19,2.028240960365167e+31,-2.028240960365167e+31,1.6700961534306823e-16,8.881784197001252e-16,9.67321741800631e-18,1359
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,16,1.5062161105391253e-16,0.0,1.2648972820432537e-16,4.2808137129366473e-16,3.615621416076791e-15,1.7618285302889447e-19,1.4230153513872246e-19,2.535301200456459e+30,-2.535301200456459e+30,0.0,8.881784197001252e-16,9.287512625734195e-18,1359
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,17,1.7809010497100717e-16,5.551115123125783e-16,2.5297945640865075e-16,2.272662295578335e-15,2.684367414886886e-15,1.1434944787933055e-20,2.964615315390051e-21,7.922816251426434e+28,-7.922816251426434e+28,0.0,8.881784197001252e-16,1.0771435132663075e-17,1359
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,0,1.3920886763363686e-16,1.1102230246251565e-16,2.5451001055878786e-16,1.1850705018308796e-15,3.219658463632163e-15,6.071532165918825e-18,8.673617379884035e-19,8.112963841460668e+31,-8.112963841460668e+31,2.0773190723297855e-16,8.881784197001252e-16,1.1191398264553524e-17,1388
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,1,0.0,2.220446049250313e-16,1.2725500527939393e-16,1.3770315715480008e-15,2.6152386381958145e-15,6.505213034913027e-19,2.2768245622195593e-18,2.028240960365167e+31,-2.028240960365167e+31,1.5306621932201806e-16,8.881784197001252e-16,9.587776786876974e-18,1383
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,2,2.0602989098375615e-16,1.1102230246251565e-16,1.2725500527939393e-16,1.835283615491422e-15,5.109998430095611e-15,1.1926223897340549e-18,2.710505431213761e-20,2.028240960365167e+31,-2.028240960365167e+31,1.5372218353824482e-16,8.881784197001252e-16,1.0991069634138519e-17,1384
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,3,2.0553334541249285e-16,1.1102230246251565e-16,2.5451001055878786e-16,4.791873156017994e-16,8.705125272432198e-16,5.421010862427522e-20,6.776263578034403e-20,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,1.2962646183107529e-17,1385
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,4,1.287268462248145e-16,1.1102230246251565e-16,2.5451001055878786e-16,1.1654498415353768e-15,1.071053425374041e-15,1.1519648082658485e-19,6.776263578034403e-21,1.2676506002282294e+30,-1.2676506002282294e+30,0.0,8.881784197001252e-16,1.4979452978747994e-17,1386
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,5,1.5824261110472624e-16,2.220446049250313e-16,1.2725500527939393e-16,8.923299889680662e-16,2.481304750195834e-15,2.117582368135751e-21,5.293955920339377e-22,1.9807040628566084e+28,-1.9807040628566084e+28,1.180673328110905e-16,8.881784197001252e-16,1.3824752661353263e-17,1386
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,6,1.6601189507297887e-16,1.1102230246251565e-16,3.8176501583818177e-16,1.5515473993901879e-15,1.45820768766522e-15,5.204170427930421e-18,9.540979117872439e-18,6.490371073168535e+32,-6.490371073168535e+32,1.2386411933767576e-16,8.881784197001252e-16,1.0386476716204143e-17,1387
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,7,1.8791823821270026e-16,1.1102230246251565e-16,5.090200211175757e-16,0.0,2.6417696837218193e-15,3.469446951953614e-18,7.806255641895632e-18,3.2451855365842673e+32,-3.2451855365842673e+32,0.0,8.881784197001252e-16,1.2183738367415416e-17,1385
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,8,2.0603798204069965e-16,1.1102230246251565e-16,2.5451001055878786e-16,5.219865402477604e-16,2.1990226911449183e-15,0.0,4.336808689942018e-19,8.112963841460668e+31,-8.112963841460668e+31,1.5372822040471386e-16,8.881784197001252e-16,9.574572417384748e-18,1384
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,9,0.0,0.0,1.2725500527939393e-16,1.4889191930243711e-15,1.137506116955826e-15,5.637851296924623e-18,4.336808689942018e-19,4.056481920730334e+31,-4.056481920730334e+31,1.6283105225033515e-16,1.7763568394002505e-15,9.577101497626662e-18,1385
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,10,1.462670850974041e-16,1.1102230246251565e-16,1.2725500527939393e-16,2.1101816736669225e-15,4.184345846093194e-16,4.336808689942018e-19,1.3552527156068805e-19,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,9.62415752833947e-18,1385
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,11,1.8000437576082439e-16,3.3306690738754696e-16,1.2725500527939393e-16,2.5803043986593507e-15,4.380664632622151e-15,1.0164395367051604e-20,3.8116482626443515e-21,1.188422437713965e+29,-1.188422437713965e+29,1.3430413206680897e-16,8.881784197001252e-16,1.2037391591899472e-17,1385
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,12,1.5034629996510118e-16,0.0,1.2725500527939393e-16,3.37174673846968e-16,3.713590658901147e-15,1.8214596497756474e-17,1.474514954580286e-17,1.6225927682921336e+32,-1.6225927682921336e+32,2.2435153857702583e-16,8.881784197001252e-16,1.3174892640748104e-17,1381
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,13,1.167458809175014e-16,1.1102230246251565e-16,3.8176501583818177e-16,3.3504651315347677e-16,1.9111969981515673e-15,6.071532165918825e-18,2.168404344971009e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.742119228238505e-16,8.881784197001252e-16,1.1073045621098236e-17,1385
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,14,1.533372176651392e-16,0.0,0.0,6.661222757870911e-16,3.421296529804976e-15,1.0842021724855044e-18,2.4936649967166602e-18,4.056481920730334e+31,-4.056481920730334e+31,0.0,8.881784197001252e-16,1.1001670201212162e-17,1379
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,15,1.2612831916863623e-16,2.220446049250313e-16,2.5451001055878786e-16,3.5148748940865204e-16,3.016907814843283e-15,3.686287386450715e-18,0.0,3.0423614405477506e+31,-3.0423614405477506e+31,1.8821269609020058e-16,8.881784197001252e-16,1.1889586543384119e-17,1385
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,16,1.58313546423808e-16,4.440892098500626e-16,1.2725500527939393e-16,6.531033097582204e-16,2.1583806690131857e-16,6.776263578034403e-20,6.098637220230962e-20,2.535301200456459e+30,-2.535301200456459e+30,0.0,8.881784197001252e-16,1.0715940281033627e-17,1385
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,17,3.744051986900664e-16,2.220446049250313e-16,1.2725500527939393e-16,1.7978552966407984e-15,3.589509187205963e-15,1.6940658945086007e-21,4.0234064994579266e-21,7.922816251426434e+28,-7.922816251426434e+28,1.3967484134417027e-16,8.881784197001252e-16,9.663315542779963e-18,1385
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,0,0.0,2.220446049250313e-16,1.2778073190657312e-16,1.406897795021327e-16,3.4370924751090422e-15,2.8189256484623115e-18,8.673617379884035e-19,2.028240960365167e+31,-2.028240960365167e+31,0.0,8.881784197001252e-16,1.2349799891543134e-17,1411
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,1,1.1608943082503475e-16,0.0,1.2778073190657312e-16,4.285108506225927e-16,1.927840123619992e-16,1.0842021724855044e-18,1.3552527156068805e-19,2.028240960365167e+31,-2.028240960365167e+31,1.331734980245638e-16,8.881784197001252e-16,1.1091278299030222e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,2,0.0,1.1102230246251565e-16,0.0,7.995192885414309e-15,2.0325746292810647e-16,1.1926223897340549e-18,8.131516293641283e-20,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,9.058267509079252e-18,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,3,0.0,3.3306690738754696e-16,1.2778073190657312e-16,1.3873361149742264e-15,6.598319656591313e-15,3.5236570605778894e-19,2.0328790734103208e-20,7.605903601369376e+30,-7.605903601369376e+30,1.2769110605461546e-16,8.881784197001252e-16,1.6136853890254284e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,4,0.0,1.1102230246251565e-16,1.2778073190657312e-16,1.3354629787550541e-15,2.1244361551095296e-15,2.710505431213761e-20,4.235164736271502e-21,3.1691265005705735e+29,-3.1691265005705735e+29,1.607111847147147e-16,8.881784197001252e-16,1.4064326465582295e-17,1410
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,5,1.7171238092043884e-16,1.1102230246251565e-16,3.833421957197194e-16,2.967489493162945e-16,3.397244490182117e-15,2.117582368135751e-22,4.896909226313924e-22,9.903520314283042e+27,-9.903520314283042e+27,0.0,8.881784197001252e-16,1.2791872669607983e-17,1411
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,6,2.0074731534140985e-16,1.1102230246251565e-16,0.0,1.0502150824157444e-15,2.3397260737488064e-15,9.540979117872439e-18,8.239936510889834e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.1514494477687837e-16,8.881784197001252e-16,1.1570525126295282e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,7,2.032555884625013e-16,0.0,0.0,8.038692511009186e-16,1.3610075843590407e-15,4.336808689942018e-18,1.734723475976807e-18,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,1.4341307383411903e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,8,4.358210920841286e-16,2.220446049250313e-16,5.111229276262925e-16,2.0871526666918055e-16,5.59672079909839e-15,6.938893903907228e-18,1.951563910473908e-18,8.112963841460668e+31,-8.112963841460668e+31,1.2498945626067409e-16,8.881784197001252e-16,1.0169984266162142e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,9,1.154685062586428e-16,1.1102230246251565e-16,2.5556146381314623e-16,1.7356540043292694e-15,8.11119188449493e-15,1.3010426069826053e-18,3.144186300207963e-18,4.056481920730334e+31,-4.056481920730334e+31,2.6492239269069725e-16,8.881784197001252e-16,1.1895304788657786e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,10,1.5028200510600694e-16,1.1102230246251565e-16,2.5556146381314623e-16,1.79041556465372e-15,2.5596378731129987e-16,1.6263032587282567e-19,6.776263578034403e-21,5.070602400912918e+30,-5.070602400912918e+30,1.7239795361109104e-16,8.881784197001252e-16,1.1685436113468818e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,11,1.8521147958274685e-16,1.1102230246251565e-16,6.389036595328656e-16,2.1944990405506894e-15,1.127113868194758e-15,8.046812998915853e-21,1.4823076576950256e-21,7.922816251426434e+28,-7.922816251426434e+28,0.0,8.881784197001252e-16,1.2317790666715274e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,12,1.329646555356738e-16,0.0,0.0,1.318108272555907e-15,4.740143749021783e-15,2.6020852139652106e-18,1.0408340855860843e-17,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,1.4298954927408797e-17,1401
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,13,1.1893650224467055e-16,1.1102230246251565e-16,0.0,1.6566784035993183e-15,1.3172915119578418e-15,6.938893903907228e-18,1.951563910473908e-18,6.084722881095501e+31,-6.084722881095501e+31,1.3643955297361516e-16,8.881784197001252e-16,1.6309989211104942e-17,1394
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,14,0.0,1.1102230246251565e-16,1.2778073190657312e-16,1.3238350387981725e-15,2.1179786421605094e-15,2.4936649967166602e-18,5.963111948670274e-19,2.028240960365167e+31,-2.028240960365167e+31,1.4019277186588502e-16,8.881784197001252e-16,9.301530963918938e-18,1399
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,15,1.2242142970353378e-16,2.220446049250313e-16,2.5556146381314623e-16,9.007378908709102e-16,2.824970997209285e-16,5.421010862427522e-19,2.168404344971009e-19,2.028240960365167e+31,-2.028240960365167e+31,1.4043733276080477e-16,8.881784197001252e-16,9.448263548040467e-18,1397
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,16,1.5159223372173408e-16,5.551115123125783e-16,1.2778073190657312e-16,5.345210995695402e-15,1.0815443548915068e-15,1.1519648082658485e-19,6.776263578034403e-21,1.2676506002282294e+30,-1.2676506002282294e+30,1.7390099938130627e-16,8.881784197001252e-16,8.746095077826352e-18,1396
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,17,0.0,2.220446049250313e-16,2.5556146381314623e-16,1.1118137588934687e-15,8.478695484322686e-16,2.964615315390051e-21,1.2705494208814505e-21,3.961408125713217e+28,-3.961408125713217e+28,2.0482703885325394e-16,8.881784197001252e-16,1.2769106806171342e-17,1393
