shape_lane,interval_index,substep,z_mid,macro_index,tau_Myr,equilibrium_pass,violated_constraints,temperature_min_K,temperature_max_K,minimum_row_capacity_slack,normalized_mass_min,normalized_ionized_H_min,normalized_neutral_H_min,normalized_thermal_min,normalized_capacity_min,normalized_current_min,normalized_mass_cap_slack,normalized_volume_cap_slack,normalized_cycling_slack_min
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,6,10.0,False,CYCLING_CAPACITY_DEFICIT,3356.4977857019694,71594.640809601,-1.6470458808748983e+47,2.1812656596610055e-211,2.1793025401307303e-211,1.9631195302755633e-214,3.5334189935935363e-208,7.587527219495538e-210,2.0891056117578234e-212,0.0326285342484067,0.99838710142057,-0.00784938963896633
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,7,10.0,False,CYCLING_CAPACITY_DEFICIT,3382.2818217239774,72255.38315397658,-1.3756427077847065e+47,1.5500439592350294e-211,1.548660854018949e-211,1.3831052160803565e-214,3.5296713720210685e-208,7.573427636148594e-210,2.0099534406729228e-212,0.03309528004776097,0.9988538472199242,-0.005561107328602018
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,8,10.0,False,CYCLING_CAPACITY_DEFICIT,3385.3654202130037,72293.66255235183,-6.174111411000933e+46,1.3498254506174786e-211,1.3486223471330056e-211,1.203103484473153e-214,3.529188094174584e-208,7.571272446169487e-210,1.9962421537894401e-212,0.033243328107241725,0.999001895279405,-0.005193355848226698
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,9,10.0,False,CYCLING_CAPACITY_DEFICIT,3385.2964016882715,72219.39258985093,-2.9096967912961734e+46,1.2781503055105946e-211,1.277011057758166e-211,1.1392477524285686e-214,3.5291989039285543e-208,7.571321649733288e-210,1.995603721845108e-212,0.03329632703436063,0.9990548942065238,-0.005191211250588922
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,10,10.0,False,CYCLING_CAPACITY_DEFICIT,3388.8386786210413,72349.31469024612,-2.6838194332419202e+45,1.3004968806461307e-211,1.2993392052295167e-211,1.157675416613944e-214,3.5286445335654027e-208,7.568736734783486e-210,1.9842443422127488e-212,0.033279803251880694,0.9990383704240439,-0.0048032375592317635
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,11,10.0,False,CYCLING_CAPACITY_DEFICIT,3388.677933237794,72343.418940643,-6.81266226899445e+43,1.2668422879525018e-211,1.2657145052750084e-211,1.1277826774934225e-214,3.5286696716472025e-208,7.568856728880768e-210,1.9845964777523858e-212,0.03330468854932551,0.9990632557214887,-0.004816955211530633
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,12,10.0,False,CYCLING_CAPACITY_DEFICIT,3125.2459672170444,75040.06348664776,-3.85127969578318e+46,3.234748742267944e-210,3.231881961192486e-210,2.866781075457749e-213,3.5267481251241506e-208,5.7169660978787504e-210,1.7103611676773387e-212,0.06756330989419608,0.9760812185892662,-0.0016286635277322492
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,13,10.0,False,CYCLING_CAPACITY_DEFICIT,3387.751802319199,73871.4571358057,-2.8925794953323714e+46,7.523944506933983e-211,7.517249101501048e-211,6.695405432935433e-214,3.528499741857045e-208,5.7156147486013066e-210,1.728073941300493e-212,0.08591864269279222,0.9944365513878622,-0.002534503047911606
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,14,10.0,False,CYCLING_CAPACITY_DEFICIT,3405.019332555107,74917.10272449344,-4.142870540817333e+45,4.616114134589268e-211,4.612030808440764e-211,4.083326148504752e-214,3.5259487729444517e-208,5.717663091328704e-210,1.6164457849300172e-212,0.08806878678734846,0.9965866954824186,-0.0011831083897146997
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,15,10.0,False,CYCLING_CAPACITY_DEFICIT,3392.63119248479,74200.45811119497,-5.954232501424545e+45,7.1147003771527395e-211,7.108379802795136e-211,6.320574357603201e-214,3.527777034327967e-208,5.7161455235213776e-210,1.7081859736612976e-212,0.08622125107643444,0.9947391597715045,-0.002032787461477785
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,16,10.0,False,CYCLING_CAPACITY_DEFICIT,3393.8175587337637,74280.45082336497,-5.7687195137815644e+44,7.320545374252047e-211,7.314044595928074e-211,6.500778323973329e-214,3.5276015390362756e-208,5.7162798614909274e-210,1.7041084133091285e-212,0.0860690426088717,0.9945869513039419,-0.0019230018014047931
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,17,10.0,False,CYCLING_CAPACITY_DEFICIT,3394.149246476821,74302.81541961312,-1.517460913397723e+43,7.5306698645844335e-211,7.52398325836949e-211,6.686606214943217e-214,3.5275524890995333e-208,5.716317805992161e-210,1.7048499752157854e-212,0.08591366974520442,0.9944315784402745,-0.0018987330480193083
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,0,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.0260747381049012e+48,-0.0009975675985548064,-0.00098675294076289,-1.107013431717774e-05,-0.03299443134598372,-0.0299085618425607,-0.041032279368484866,0.047390880616766044,1.0287930559956764,-0.016515122793710656
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,1,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-3.814550164578767e+47,-0.00020859020049623293,-0.00020632500072258745,-2.3190223307243255e-06,-0.032989415732111595,-0.02990239086676141,-0.038096298482966924,0.02461841844524587,1.0060205938241562,-0.013898418444035351
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,2,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.859079261640159e+47,-0.00017925556032144058,-0.00017730945026306943,-1.9923084007799606e-06,-0.032990213707587854,-0.02990329334560938,-0.03856312966626492,0.0237717250097439,1.0051739003886542,-0.014206180067441669
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,3,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-9.226610936446667e+46,-0.00017754935403383463,-0.00017562208217615554,-1.9729977172902817e-06,-0.03299069336207429,-0.029903849214062982,-0.03876695398000109,0.023722478328866963,1.0051246537077771,-0.01443355978218178
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,4,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-9.242346221768902e+45,-0.00017748871751225648,-0.00017556200745132524,-1.97243034226307e-06,-0.03299054632664153,-0.02990367772310532,-0.0389084390867022,0.023720728160994915,1.0051229035399054,-0.014374843042182903
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,5,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.3450547698953676e+44,-0.00017329105839270515,-0.0001714099733665303,-1.925717992508309e-06,-0.03299063660284706,-0.029903782899010387,-0.03898649012760514,0.02359957002168175,1.0050017454005922,-0.014417032719179143
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,6,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-3.954044867038959e+48,-0.001883466631912099,-0.001863001580343472,-2.0952231276245265e-05,-0.032987773164168316,-0.029309366895216814,-0.03719135911297202,0.08860442564877245,1.0543629928209357,-0.013306920797225721
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,7,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-3.2564960371341176e+48,-0.0007802920745131795,-0.000771822246025672,-8.670770900511917e-06,-0.032990737088510746,-0.029315323550115423,-0.037831946991162345,0.056763208221292584,1.022521775393456,-0.014589296132825717
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,8,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.4625582045761675e+48,-0.0006164511769739075,-0.0006097614447554197,-6.848309752006766e-06,-0.032991463278056694,-0.029316888668763974,-0.037890445791216046,0.05203422529916836,1.0177927924713317,-0.0149333798789509
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,9,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-6.907366037888852e+47,-0.0005850541858154638,-0.0005787051353076829,-6.499555419859652e-06,-0.03299144540630336,-0.029316849615502474,-0.03784474133473852,0.051128005684747777,1.016886572856911,-0.014926591336662676
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,10,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-6.306524880223217e+46,-0.0005255003026111027,-0.0005197995485523239,-5.8357291200957465e-06,-0.032992481770523524,-0.02931916045839716,-0.038099559048163555,0.04940908628886192,1.0151676534610252,-0.015431410751220785
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,11,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.6031948761574745e+45,-0.0005149859992826629,-0.0005093992061030272,-5.719078133788415e-06,-0.03299242883037739,-0.029319040092582356,-0.038059279835026764,0.04910560918622758,1.014864176358391,-0.015405946370323883
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,12,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.7755868824742687e+48,-0.0071126947028551735,-0.0070357292089064105,-7.877211717503232e-05,-0.032999869287141964,-0.028039021687078485,-0.040780075147151894,0.29677766942530137,1.2052955781203716,-0.02026734675146234
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,13,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.2115924189872667e+48,-0.0029347002378253923,-0.0029028673513830316,-3.2586306720595045e-05,-0.03299279961046094,-0.027967205776327785,-0.035783232092577257,0.17618711620815086,1.0847050249032208,-0.015036081462147806
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,14,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.013088328391043e+47,-0.0006552532975918023,-0.0006481844991853355,-7.23298274432206e-06,-0.03300872506210264,-0.02817149602713863,-0.03872381757845077,0.11039483959010363,1.0189127482851736,-0.02912102253643956
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,15,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.6992058797657012e+47,-0.0022762862760154026,-0.0022516121376373044,-2.525676672315259e-05,-0.03299480434938574,-0.027985404421677566,-0.03641903022465542,0.1571831408402715,1.0657010495353416,-0.016047465989638507
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,16,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.6757033293766657e+46,-0.0022173611371951946,-0.002193330877347271,-2.4597269639914494e-05,-0.03299543154446647,-0.02799141687234244,-0.03670830452838722,0.15548236905892932,1.0640002777539994,-0.0164904654072568
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,17,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-7.063624994154349e+44,-0.002245118219432787,-0.002220788711903078,-2.4903452256455432e-05,-0.032995619681620764,-0.027993251821051078,-0.0367313331185862,0.15628352902473158,1.0648014377198018,-0.01663032110913935
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,0,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-3.37396048966448e+48,-0.003410155588167471,-0.0033731494810100107,-3.788324843687796e-05,-0.03299153656348203,-0.029904851797805162,-0.03944515258425244,0.11702604236425058,1.0984282177431608,-0.014994820829747237
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,1,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.2684723762721067e+48,-0.000696218174274632,-0.0006886528064026528,-7.745506506469624e-06,-0.03298757110274279,-0.02990040517119925,-0.03788111774569072,0.038692952917295756,1.020095128296206,-0.013388401511832779
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,2,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-6.166064655933972e+47,-0.0006006067861501485,-0.0005940817929684086,-6.680245016110299e-06,-0.032988214619112693,-0.029901082550758608,-0.038313631669506416,0.03593329627239185,1.0173354716513021,-0.013552025065450416
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,3,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-3.049347082032689e+47,-0.0005962597606219127,-0.0005897828392820864,-6.6309614412776285e-06,-0.03298859909162281,-0.029901494984550043,-0.038497950827361425,0.03580782693113573,1.017210002310046,-0.013660007128919181
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,4,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-3.05628151939407e+46,-0.0005956363479195583,-0.0005891659398513376,-6.624314041443824e-06,-0.032988481419307825,-0.029901368130006902,-0.03865620372317608,0.03578983320632619,1.0171920085852364,-0.01363055479578671
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,5,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-7.748889789554071e+44,-0.0005818010115367166,-0.0005754810520959561,-6.470274360652688e-06,-0.0329885536866755,-0.02990144597089003,-0.03873070037010729,0.035390500253083435,1.0167926756319938,-0.013649033301115837
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,6,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.3053347856955458e+49,-0.00623680219827274,-0.006168999957306181,-6.941915141906791e-05,-0.03298623096633927,-0.029306516056261434,-0.036687939435957294,0.21425589519507893,1.1800144623672422,-0.012908119339267976
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,7,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.0654161184434416e+49,-0.0026209851107875594,-0.0025925147797120473,-2.9147411514533147e-05,-0.03298863405426945,-0.029311029396964425,-0.037093947233119345,0.10989161550023849,1.0756501826724016,-0.013662839468211459
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,8,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-4.794224498566844e+48,-0.002077849629467439,-0.002055283519010112,-2.3102420503902186e-05,-0.032989212591137816,-0.029312176857486865,-0.037113231291761174,0.0942149532374057,1.0599735204095688,-0.013917563464931513
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,9,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.264156733858793e+48,-0.001971852661634588,-0.0019504376088148097,-2.1924014932706295e-05,-0.032989198400710476,-0.029312148413999897,-0.03715980119874402,0.09115553487357286,1.056914102045736,-0.013913218875668763
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,10,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.072518285191377e+47,-0.0017799007194364241,-0.0017605757175252052,-1.978385826260145e-05,-0.032990017356554414,-0.029313815148474198,-0.037519314572302405,0.08561517547517476,1.051373742647338,-0.014278554644231911
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,11,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-5.267959248951584e+45,-0.0017438491414142085,-0.0017249152958904947,-1.93834357407609e-05,-0.03298997571525569,-0.029313729144281927,-0.03755897382455734,0.08457460929577,1.0503331764679333,-0.014260603118850914
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,12,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-5.685550535245918e+48,-0.024939065997780462,-0.024668811804919918,-0.00027662952600629573,-0.032995632127287206,-0.027993373727105683,-0.037545897313635355,0.8113049131309841,1.719822821826054,-0.016853697039673973
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,13,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-4.0087299552577786e+48,-0.009955025353593473,-0.0098469493519578,-0.00011064144032197139,-0.032990266926664444,-0.027946214723520674,-0.03483522415706976,0.37881660663967875,1.287334515334749,-0.013963956993819084
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,14,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-6.504657249202441e+47,-0.0023915865169685416,-0.0023657254130159218,-2.6466700004116165e-05,-0.033001886209635525,-0.028064102860862965,-0.04090091271889333,0.16051108202329326,1.0690289907183634,-0.02147407234222679
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,15,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-8.92246344740383e+47,-0.007795107161877278,-0.007710525003814633,-8.65863095953262e-05,-0.032991824093258494,-0.027958871805119887,-0.035219388837602915,0.31647431973074047,1.2249922284258106,-0.01459061135059503
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,16,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-8.787869787309717e+46,-0.007615747750694719,-0.00753312531287077,-8.457906449389456e-05,-0.03299230532896446,-0.027962942517617842,-0.03539176091571259,0.31129742186736487,1.219815330562435,-0.014798801060149823
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5.65,17,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.3152768989303583e+45,-0.0077178959374372405,-0.007634169409048956,-8.570897146615586e-05,-0.03299244913909237,-0.027964174204497483,-0.03540642962538523,0.31424575185021036,1.2227636605452805,-0.014864547029397972
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,0,10.0,True,,3422.334833698814,76379.18086839611,-1.2169445762191002e+32,6.739842436843331e-211,6.734146633275861e-211,5.695803567468796e-214,3.5228448361721985e-208,8.231516700541031e-210,1.8215774118206395e-212,0.013616678256244703,0.9950163418913144,-6.7812583557885464e-18
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,1,10.0,True,,3772.620800319756,73554.58114743704,-8.112963841460668e+31,1.034069476423428e-211,1.0331955747318553e-211,8.739016915726689e-215,3.5228448361721976e-208,8.231536271490206e-210,1.7661908664794834e-212,0.01783571185339123,0.9992353754884609,-1.53823974124859e-17
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,2,10.0,True,,3772.621161531314,73468.49787686873,-2.028240960365167e+31,9.404782975289935e-212,9.396834879286195e-212,7.948096003740554e-215,3.5228448361721993e-208,8.231540042935322e-210,1.7635171206035206e-212,0.017904916206752507,0.9993045798418222,-7.50782865537236e-18
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,3,10.0,True,,3772.621443568506,73511.40495027436,-1.5211807202738753e+31,9.624658488869773e-212,9.616524551984433e-212,8.133936885340616e-215,3.5228448361721976e-208,8.231542987707162e-210,1.766178551251193e-212,0.017888657898098834,0.9992883215331686,-1.1055786427682813e-17
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,4,10.0,True,,3772.6219411655898,73468.51305956455,-1.2676506002282294e+30,9.531259885736123e-212,9.523204843921547e-212,8.055041814576485e-215,3.5228448361721993e-208,8.231548183159153e-210,1.7689493270688008e-212,0.01789556409375858,0.9992952277288283,-9.272538558507938e-18
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,5,10.0,True,,3772.621995554526,69542.73600227575,-1.9807040628566084e+28,9.362728522899505e-212,9.354815905999174e-212,7.912616900329737e-215,3.522844836172198e-208,8.231548751041087e-210,1.768617214189275e-212,0.01790802584936843,0.9993076894844382,-5.6823628978204665e-18
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,6,10.0,True,,3422.334645187799,76409.90006918128,-4.867778304876401e+32,8.208614157234884e-211,8.201677116271078e-211,6.937040963806842e-214,3.522844836172198e-208,7.46849186827281e-210,1.7142420203162194e-212,0.028176341772249154,0.9939302844407538,-9.992617143578458e-18
