shape_lane,interval_index,substep,z_mid,macro_index,tau_Myr,constraint,normalized_mass_min,normalized_ionized_H_min,normalized_neutral_H_min,normalized_thermal_min,normalized_capacity_min,normalized_current_min,normalized_mass_cap_slack,normalized_volume_cap_slack,normalized_cycling_slack_min,clipping_used
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,12,300.0,CYCLING_CAPACITY_DEFICIT,-0.0008651619691175908,-0.0009696003055013951,3.2897246814043326e-212,-0.03297559984530628,-0.0016376002392962362,-0.008427142264591599,0.14144348399655568,1.0249713974854644,-0.04715015409133474,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,13,300.0,NEGATIVE_H_MASS,-0.0003365973757883735,-0.0003712653802180778,1.0921641836361558e-212,-0.03297559984530711,-0.0018589404558934726,-0.008412129503392167,0.12618738510650748,1.0097152985954163,-0.04770022437920945,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,13,300.0,NEGATIVE_IONIZED_H,-0.0003365973757883735,-0.0003712653802180778,1.0921641836361558e-212,-0.03297559984530711,-0.0018589404558934726,-0.008412129503392167,0.12618738510650748,1.0097152985954163,-0.04770022437920945,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,13,300.0,NEGATIVE_THERMAL_MEASURE,-0.0003365973757883735,-0.0003712653802180778,1.0921641836361558e-212,-0.03297559984530711,-0.0018589404558934726,-0.008412129503392167,0.12618738510650748,1.0097152985954163,-0.04770022437920945,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,13,300.0,NEGATIVE_CYCLING_CAPACITY,-0.0003365973757883735,-0.0003712653802180778,1.0921641836361558e-212,-0.03297559984530711,-0.0018589404558934726,-0.008412129503392167,0.12618738510650748,1.0097152985954163,-0.04770022437920945,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,13,300.0,NEGATIVE_PHOTON_CURRENT,-0.0003365973757883735,-0.0003712653802180778,1.0921641836361558e-212,-0.03297559984530711,-0.0018589404558934726,-0.008412129503392167,0.12618738510650748,1.0097152985954163,-0.04770022437920945,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,13,300.0,CYCLING_CAPACITY_DEFICIT,-0.0003365973757883735,-0.0003712653802180778,1.0921641836361558e-212,-0.03297559984530711,-0.0018589404558934726,-0.008412129503392167,0.12618738510650748,1.0097152985954163,-0.04770022437920945,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,14,300.0,NEGATIVE_H_MASS,-0.00011028156384264348,-0.00012203164267352343,3.7015733903600254e-213,-0.0329755998453069,-0.0018062255855743811,-0.008399612424032112,0.1196551722965679,1.0031830857854769,-0.04753593444498142,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,14,300.0,NEGATIVE_IONIZED_H,-0.00011028156384264348,-0.00012203164267352343,3.7015733903600254e-213,-0.0329755998453069,-0.0018062255855743811,-0.008399612424032112,0.1196551722965679,1.0031830857854769,-0.04753593444498142,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,14,300.0,NEGATIVE_THERMAL_MEASURE,-0.00011028156384264348,-0.00012203164267352343,3.7015733903600254e-213,-0.0329755998453069,-0.0018062255855743811,-0.008399612424032112,0.1196551722965679,1.0031830857854769,-0.04753593444498142,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,14,300.0,NEGATIVE_CYCLING_CAPACITY,-0.00011028156384264348,-0.00012203164267352343,3.7015733903600254e-213,-0.0329755998453069,-0.0018062255855743811,-0.008399612424032112,0.1196551722965679,1.0031830857854769,-0.04753593444498142,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,14,300.0,NEGATIVE_PHOTON_CURRENT,-0.00011028156384264348,-0.00012203164267352343,3.7015733903600254e-213,-0.0329755998453069,-0.0018062255855743811,-0.008399612424032112,0.1196551722965679,1.0031830857854769,-0.04753593444498142,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,14,300.0,CYCLING_CAPACITY_DEFICIT,-0.00011028156384264348,-0.00012203164267352343,3.7015733903600254e-213,-0.0329755998453069,-0.0018062255855743811,-0.008399612424032112,0.1196551722965679,1.0031830857854769,-0.04753593444498142,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,15,300.0,NEGATIVE_H_MASS,-0.0003059108908647061,-0.00033426452188512943,8.933318847868904e-213,-0.03297559984530652,-0.0020565927377978158,-0.008402605843636642,0.12530167302043174,1.0088295865093406,-0.04812675545569524,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,15,300.0,NEGATIVE_IONIZED_H,-0.0003059108908647061,-0.00033426452188512943,8.933318847868904e-213,-0.03297559984530652,-0.0020565927377978158,-0.008402605843636642,0.12530167302043174,1.0088295865093406,-0.04812675545569524,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,15,300.0,NEGATIVE_THERMAL_MEASURE,-0.0003059108908647061,-0.00033426452188512943,8.933318847868904e-213,-0.03297559984530652,-0.0020565927377978158,-0.008402605843636642,0.12530167302043174,1.0088295865093406,-0.04812675545569524,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,15,300.0,NEGATIVE_CYCLING_CAPACITY,-0.0003059108908647061,-0.00033426452188512943,8.933318847868904e-213,-0.03297559984530652,-0.0020565927377978158,-0.008402605843636642,0.12530167302043174,1.0088295865093406,-0.04812675545569524,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,15,300.0,NEGATIVE_PHOTON_CURRENT,-0.0003059108908647061,-0.00033426452188512943,8.933318847868904e-213,-0.03297559984530652,-0.0020565927377978158,-0.008402605843636642,0.12530167302043174,1.0088295865093406,-0.04812675545569524,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,15,300.0,CYCLING_CAPACITY_DEFICIT,-0.0003059108908647061,-0.00033426452188512943,8.933318847868904e-213,-0.03297559984530652,-0.0020565927377978158,-0.008402605843636642,0.12530167302043174,1.0088295865093406,-0.04812675545569524,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,16,300.0,NEGATIVE_H_MASS,-0.00031637446667722184,-0.0003443954238145306,8.82892938203333e-213,-0.03297559984530692,-0.002147869813325278,-0.008398793158909302,0.12560368596143062,1.0091315994503394,-0.048326703400776,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,16,300.0,NEGATIVE_IONIZED_H,-0.00031637446667722184,-0.0003443954238145306,8.82892938203333e-213,-0.03297559984530692,-0.002147869813325278,-0.008398793158909302,0.12560368596143062,1.0091315994503394,-0.048326703400776,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,16,300.0,NEGATIVE_THERMAL_MEASURE,-0.00031637446667722184,-0.0003443954238145306,8.82892938203333e-213,-0.03297559984530692,-0.002147869813325278,-0.008398793158909302,0.12560368596143062,1.0091315994503394,-0.048326703400776,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,16,300.0,NEGATIVE_CYCLING_CAPACITY,-0.00031637446667722184,-0.0003443954238145306,8.82892938203333e-213,-0.03297559984530692,-0.002147869813325278,-0.008398793158909302,0.12560368596143062,1.0091315994503394,-0.048326703400776,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,16,300.0,NEGATIVE_PHOTON_CURRENT,-0.00031637446667722184,-0.0003443954238145306,8.82892938203333e-213,-0.03297559984530692,-0.002147869813325278,-0.008398793158909302,0.12560368596143062,1.0091315994503394,-0.048326703400776,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,16,300.0,CYCLING_CAPACITY_DEFICIT,-0.00031637446667722184,-0.0003443954238145306,8.82892938203333e-213,-0.03297559984530692,-0.002147869813325278,-0.008398793158909302,0.12560368596143062,1.0091315994503394,-0.048326703400776,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,17,300.0,NEGATIVE_H_MASS,-0.00032439950763735496,-0.0003529076974114234,8.98252454057496e-213,-0.032975599845305965,-0.0021638672199999183,-0.008398435314902046,0.125835314829557,1.0093632283184657,-0.04836203535934326,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,17,300.0,NEGATIVE_IONIZED_H,-0.00032439950763735496,-0.0003529076974114234,8.98252454057496e-213,-0.032975599845305965,-0.0021638672199999183,-0.008398435314902046,0.125835314829557,1.0093632283184657,-0.04836203535934326,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,17,300.0,NEGATIVE_THERMAL_MEASURE,-0.00032439950763735496,-0.0003529076974114234,8.98252454057496e-213,-0.032975599845305965,-0.0021638672199999183,-0.008398435314902046,0.125835314829557,1.0093632283184657,-0.04836203535934326,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,17,300.0,NEGATIVE_CYCLING_CAPACITY,-0.00032439950763735496,-0.0003529076974114234,8.98252454057496e-213,-0.032975599845305965,-0.0021638672199999183,-0.008398435314902046,0.125835314829557,1.0093632283184657,-0.04836203535934326,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,17,300.0,NEGATIVE_PHOTON_CURRENT,-0.00032439950763735496,-0.0003529076974114234,8.98252454057496e-213,-0.032975599845305965,-0.0021638672199999183,-0.008398435314902046,0.125835314829557,1.0093632283184657,-0.04836203535934326,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,2,2,5.75,17,300.0,CYCLING_CAPACITY_DEFICIT,-0.00032439950763735496,-0.0003529076974114234,8.98252454057496e-213,-0.032975599845305965,-0.0021638672199999183,-0.008398435314902046,0.125835314829557,1.0093632283184657,-0.04836203535934326,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,0,10.0,CYCLING_CAPACITY_DEFICIT,3.013652006899861e-211,3.0109740187432673e-211,2.677988156593725e-214,3.5278911069497397e-208,8.31062125261409e-210,1.8768820373375304e-211,0.016369432577554376,0.9977716079564647,-0.0025066020032253637,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,1,10.0,CYCLING_CAPACITY_DEFICIT,3.372949237655506e-212,3.3699312669884545e-212,3.01797066705148e-215,3.5308642089313964e-208,8.324715787048015e-210,1.9321579747441135e-211,0.018348417814091682,0.999750593193002,-0.003539898027969947,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,2,10.0,CYCLING_CAPACITY_DEFICIT,3.298517420947126e-212,3.2955713306869474e-212,2.946090260178506e-215,3.530086200730329e-208,8.321368710197966e-210,1.922007959629588e-211,0.01835392154404321,0.9997560969229535,-0.00330636371894133,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,3,10.0,CYCLING_CAPACITY_DEFICIT,3.505307908235073e-212,3.5021798863004065e-212,3.12802193466661e-215,3.5297036572558192e-208,8.31964115094529e-210,1.917081928016435e-211,0.018338630784675642,0.999740806163586,-0.0031826802938538603,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,4,10.0,CYCLING_CAPACITY_DEFICIT,3.4311209157871825e-212,3.4280583060450403e-212,3.062609742142638e-215,3.5298152762322475e-208,8.320151042200257e-210,1.9203050715734405e-211,0.018344116411527257,0.9997462917904375,-0.003219122323842748,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,5,10.0,CYCLING_CAPACITY_DEFICIT,3.393731588380616e-212,3.390702835661495e-212,3.0287527191210913e-215,3.5297462061825865e-208,8.319836094483807e-210,1.919186361624834e-211,0.01834688109967025,0.9997490564785806,-0.00319743177583518,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,6,10.0,CYCLING_CAPACITY_DEFICIT,2.1812572705928753e-211,2.1792941583919415e-211,1.9631122009336907e-214,3.5334190431690705e-208,7.587527380184061e-210,1.847862192992588e-211,0.032628540451555776,0.998387107623719,-0.005506402957422872,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,7,10.0,CYCLING_CAPACITY_DEFICIT,1.5500428944803073e-211,1.5486597902430943e-211,1.3831042372129208e-214,3.529671363018604e-208,7.57342759683393e-210,1.8106122483662038e-211,0.033095280835075146,0.9988538480072384,-0.004139588422206367,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,8,10.0,CYCLING_CAPACITY_DEFICIT,1.3498270721611855e-211,1.3486239672788423e-211,1.2031048823433336e-214,3.5291880771688064e-208,7.571272368726078e-210,1.8057032086582184e-211,0.03324332690821972,0.999001894080383,-0.003933362493483122,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,9,10.0,CYCLING_CAPACITY_DEFICIT,1.2781542109121274e-211,1.2770149597379662e-211,1.139251174161019e-214,3.529198881486878e-208,7.571321547631911e-210,1.8060535746299767e-211,0.03329632414658007,0.9990548913187433,-0.00393987361583945,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,10,10.0,CYCLING_CAPACITY_DEFICIT,1.3005042842354161e-211,1.2993466022811977e-211,1.157681954218519e-214,3.5286445138974573e-208,7.568736640794652e-210,1.7982722630428705e-211,0.03327979777742664,0.99903836494959,-0.0036878395696222427,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,11,10.0,CYCLING_CAPACITY_DEFICIT,1.2668497870811568e-211,1.265721997765897e-211,1.1277893152599567e-214,3.528669657074009e-208,7.568856659395432e-210,1.798867102243883e-211,0.03330468300422654,0.9990632501763899,-0.0037002856969724205,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,12,10.0,CYCLING_CAPACITY_DEFICIT,3.234760136151601e-210,3.2318933449836073e-210,2.8667911679941823e-213,3.526748124345139e-208,5.7169660985325915e-210,1.5567190036142234e-211,0.06756322564412465,0.9760811343391949,-0.0019288369223784624,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,13,10.0,CYCLING_CAPACITY_DEFICIT,7.523917240498947e-211,7.517221859028825e-211,6.695381470121385e-214,3.528499761187896e-208,5.715614734869293e-210,1.5841085084126323e-211,0.08591866285447869,0.9944365715495488,-0.0029226275658846227,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,14,10.0,CYCLING_CAPACITY_DEFICIT,4.616087301345106e-211,4.612003999033958e-211,4.083302311148193e-214,3.525948762429952e-208,5.717663100869963e-210,1.5381484065387658e-211,0.08806880662871953,0.9965867153237896,-0.001361720361313849,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,15,10.0,CYCLING_CAPACITY_DEFICIT,7.1146727954983185e-211,7.108352245453323e-211,6.320550044995347e-214,3.527777047234987e-208,5.71614551372227e-210,1.5749637145372273e-211,0.08622127147120434,0.9947391801662745,-0.0025204741818457927,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,16,10.0,CYCLING_CAPACITY_DEFICIT,7.320521200536992e-211,7.3140204435247806e-211,6.500757012211299e-214,3.527601549236213e-208,5.716279853620038e-210,1.5719730577610081e-211,0.08606906048370071,0.9945869691787709,-0.0024195628126101477,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,17,10.0,CYCLING_CAPACITY_DEFICIT,7.530644769787189e-211,7.523958185686809e-211,6.686584100380608e-214,3.527552499819135e-208,5.716317797680326e-210,1.5719336237371495e-211,0.08591368830111147,0.9944315969961817,-0.0023918141971022207,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,0,100.0,NEGATIVE_H_MASS,-0.00099756848239124,-0.000986753815022445,-1.1070144119905138e-05,-0.03299443134728763,-0.02990856184433396,-0.03886144893586696,0.0473909061271695,1.0287930815060797,-0.014612535779526164,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,0,100.0,NEGATIVE_IONIZED_H,-0.00099756848239124,-0.000986753815022445,-1.1070144119905138e-05,-0.03299443134728763,-0.02990856184433396,-0.03886144893586696,0.0473909061271695,1.0287930815060797,-0.014612535779526164,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,0,100.0,IONIZED_H_EXCEEDS_H,-0.00099756848239124,-0.000986753815022445,-1.1070144119905138e-05,-0.03299443134728763,-0.02990856184433396,-0.03886144893586696,0.0473909061271695,1.0287930815060797,-0.014612535779526164,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,0,100.0,NEGATIVE_THERMAL_MEASURE,-0.00099756848239124,-0.000986753815022445,-1.1070144119905138e-05,-0.03299443134728763,-0.02990856184433396,-0.03886144893586696,0.0473909061271695,1.0287930815060797,-0.014612535779526164,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,0,100.0,NEGATIVE_CYCLING_CAPACITY,-0.00099756848239124,-0.000986753815022445,-1.1070144119905138e-05,-0.03299443134728763,-0.02990856184433396,-0.03886144893586696,0.0473909061271695,1.0287930815060797,-0.014612535779526164,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,0,100.0,NEGATIVE_PHOTON_CURRENT,-0.00099756848239124,-0.000986753815022445,-1.1070144119905138e-05,-0.03299443134728763,-0.02990856184433396,-0.03886144893586696,0.0473909061271695,1.0287930815060797,-0.014612535779526164,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,0,100.0,CYCLING_CAPACITY_DEFICIT,-0.00099756848239124,-0.000986753815022445,-1.1070144119905138e-05,-0.03299443134728763,-0.02990856184433396,-0.03886144893586696,0.0473909061271695,1.0287930815060797,-0.014612535779526164,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,1,100.0,NEGATIVE_H_MASS,-0.0002085899517853369,-0.00020632475474351622,-2.3190195315037377e-06,-0.032989415772282656,-0.029902390911509813,-0.03610672440354406,0.024618411266637864,1.006020586645548,-0.012670617287697798,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,1,100.0,NEGATIVE_IONIZED_H,-0.0002085899517853369,-0.00020632475474351622,-2.3190195315037377e-06,-0.032989415772282656,-0.029902390911509813,-0.03610672440354406,0.024618411266637864,1.006020586645548,-0.012670617287697798,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,1,100.0,IONIZED_H_EXCEEDS_H,-0.0002085899517853369,-0.00020632475474351622,-2.3190195315037377e-06,-0.032989415772282656,-0.029902390911509813,-0.03610672440354406,0.024618411266637864,1.006020586645548,-0.012670617287697798,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,1,100.0,NEGATIVE_THERMAL_MEASURE,-0.0002085899517853369,-0.00020632475474351622,-2.3190195315037377e-06,-0.032989415772282656,-0.029902390911509813,-0.03610672440354406,0.024618411266637864,1.006020586645548,-0.012670617287697798,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,1,100.0,NEGATIVE_CYCLING_CAPACITY,-0.0002085899517853369,-0.00020632475474351622,-2.3190195315037377e-06,-0.032989415772282656,-0.029902390911509813,-0.03610672440354406,0.024618411266637864,1.006020586645548,-0.012670617287697798,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,1,100.0,NEGATIVE_PHOTON_CURRENT,-0.0002085899517853369,-0.00020632475474351622,-2.3190195315037377e-06,-0.032989415772282656,-0.029902390911509813,-0.03610672440354406,0.024618411266637864,1.006020586645548,-0.012670617287697798,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,1,100.0,CYCLING_CAPACITY_DEFICIT,-0.0002085899517853369,-0.00020632475474351622,-2.3190195315037377e-06,-0.032989415772282656,-0.029902390911509813,-0.03610672440354406,0.024618411266637864,1.006020586645548,-0.012670617287697798,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,2,100.0,NEGATIVE_H_MASS,-0.00017925591221705717,-0.00017730979835460015,-1.992312293858784e-06,-0.03299021373222823,-0.029903293373902205,-0.036285750055734214,0.023771735166599646,1.00517391054551,-0.012949581267590342,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,2,100.0,NEGATIVE_IONIZED_H,-0.00017925591221705717,-0.00017730979835460015,-1.992312293858784e-06,-0.03299021373222823,-0.029903293373902205,-0.036285750055734214,0.023771735166599646,1.00517391054551,-0.012949581267590342,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,2,100.0,IONIZED_H_EXCEEDS_H,-0.00017925591221705717,-0.00017730979835460015,-1.992312293858784e-06,-0.03299021373222823,-0.029903293373902205,-0.036285750055734214,0.023771735166599646,1.00517391054551,-0.012949581267590342,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,2,100.0,NEGATIVE_THERMAL_MEASURE,-0.00017925591221705717,-0.00017730979835460015,-1.992312293858784e-06,-0.03299021373222823,-0.029903293373902205,-0.036285750055734214,0.023771735166599646,1.00517391054551,-0.012949581267590342,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,2,100.0,NEGATIVE_CYCLING_CAPACITY,-0.00017925591221705717,-0.00017730979835460015,-1.992312293858784e-06,-0.03299021373222823,-0.029903293373902205,-0.036285750055734214,0.023771735166599646,1.00517391054551,-0.012949581267590342,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,2,100.0,NEGATIVE_PHOTON_CURRENT,-0.00017925591221705717,-0.00017730979835460015,-1.992312293858784e-06,-0.03299021373222823,-0.029903293373902205,-0.036285750055734214,0.023771735166599646,1.00517391054551,-0.012949581267590342,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,2,100.0,CYCLING_CAPACITY_DEFICIT,-0.00017925591221705717,-0.00017730979835460015,-1.992312293858784e-06,-0.03299021373222823,-0.029903293373902205,-0.036285750055734214,0.023771735166599646,1.00517391054551,-0.012949581267590342,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,3,100.0,NEGATIVE_H_MASS,-0.00017755021676757576,-0.00017562293555025167,-1.973007298581215e-06,-0.0329906933700046,-0.029903849223338594,-0.0364045964261183,0.023722503230177865,1.0051246786090882,-0.013122798520986917,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,3,100.0,NEGATIVE_IONIZED_H,-0.00017755021676757576,-0.00017562293555025167,-1.973007298581215e-06,-0.0329906933700046,-0.029903849223338594,-0.0364045964261183,0.023722503230177865,1.0051246786090882,-0.013122798520986917,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,3,100.0,IONIZED_H_EXCEEDS_H,-0.00017755021676757576,-0.00017562293555025167,-1.973007298581215e-06,-0.0329906933700046,-0.029903849223338594,-0.0364045964261183,0.023722503230177865,1.0051246786090882,-0.013122798520986917,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,3,100.0,NEGATIVE_THERMAL_MEASURE,-0.00017755021676757576,-0.00017562293555025167,-1.973007298581215e-06,-0.0329906933700046,-0.029903849223338594,-0.0364045964261183,0.023722503230177865,1.0051246786090882,-0.013122798520986917,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,3,100.0,NEGATIVE_CYCLING_CAPACITY,-0.00017755021676757576,-0.00017562293555025167,-1.973007298581215e-06,-0.0329906933700046,-0.029903849223338594,-0.0364045964261183,0.023722503230177865,1.0051246786090882,-0.013122798520986917,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,3,100.0,NEGATIVE_PHOTON_CURRENT,-0.00017755021676757576,-0.00017562293555025167,-1.973007298581215e-06,-0.0329906933700046,-0.029903849223338594,-0.0364045964261183,0.023722503230177865,1.0051246786090882,-0.013122798520986917,False
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,1,5.65,3,100.0,CYCLING_CAPACITY_DEFICIT,-0.00017755021676757576,-0.00017562293555025167,-1.973007298581215e-06,-0.0329906933700046,-0.029903849223338594,-0.0364045964261183,0.023722503230177865,1.0051246786090882,-0.013122798520986917,False
