shape_lane,interval_index,substep,macro_index,endpoint_previous_C,endpoint_previous_I,endpoint_previous_J_G1,endpoint_previous_J_G2a,endpoint_previous_M,endpoint_previous_U,endpoint_target_C,endpoint_target_I,endpoint_target_J_G1,endpoint_target_J_G2a,endpoint_target_M,endpoint_target_U,M_sink_H_cap_cosmic_cMpc3,M_sink_H_cap_volume_cMpc3,prev_cap_cosmic,prev_cap_volume,neutral_previous,neutral_target,previous_state_cone_pass,target_state_cone_pass,previous_mass_caps_pass,target_mass_caps_pass,J_endpoint_nonnegative_pass,convex_state_segment_pass,minimum_endpoint_neutral_slack,minimum_endpoint_cosmic_cap_slack,minimum_endpoint_volume_cap_slack
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,2,16,4.164308459987708e+47,1.1898965079456676e+63,2.5802608244258524e+47,1.125180250142566e+47,1.2051220748279423e+63,3.5527968996989794e+51,4.757167573067712e+47,1.3619761817818649e+63,2.939138436939584e+47,1.2641712542308111e+47,1.3789340729676658e+63,4.0619805760830656e+51,1.146342921934028e+64,1.2529098386858975e+65,1.146342921934028e+64,1.2530790514101996e+65,1.5225566882274704e+61,1.6957891185800917e+61,True,True,True,True,True,True,1.5225566882274704e+61,1.0084495146372616e+64,1.2391204979562208e+65
LOCAL_NEUTRAL_HAZARD_PRIMARY,3,2,17,1.1048611972026292e+46,3.156995916483954e+61,6.840987117265119e+45,2.990172368499208e+45,3.1973919107175036e+61,9.426168771443002e+49,1.2621481167418464e+46,3.6135276852875384e+61,7.792471207790458e+45,3.3595416849706326e+45,3.6585195214911755e+61,1.077704549104019e+50,2.9754463873518098e+62,3.2520513555454546e+63,2.9754463873518098e+62,3.2524905639006382e+63,4.0395994233549586e+59,4.499183620363712e+59,True,True,True,True,True,True,4.0395994233549586e+59,2.609594435202692e+62,3.215466160330543e+63
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,0,1.6937067157525004e+49,4.8490791428886635e+64,1.050977474092409e+49,4.455377827228983e+48,4.9094547629298747e+64,1.4461974852257687e+53,2.422376066192982e+49,6.409017204895776e+64,1.7222217084626566e+49,6.074767912032978e+48,6.459444723602524e+64,1.954899058606775e+53,1.9231342960329392e+65,1.2637621106345924e+67,1.9427047006535542e+65,1.0444460049208522e+67,6.037562004121119e+62,5.042751870674773e+62,True,True,True,True,True,True,5.042751870674773e+62,1.2771898236726868e+65,1.0395365501579223e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,1,4.975518102243251e+48,1.4244898972330904e+64,3.450596148894201e+48,9.456423977892535e+47,1.4422261432817895e+64,4.248422528077736e+52,5.18954703980959e+48,1.373027777475816e+64,4.0174961415260603e+48,9.735042738599444e+47,1.3838310538160098e+64,4.188053524927425e+52,3.6838691821150493e+65,2.420805610141179e+67,3.7213573651359264e+65,2.0006935853871384e+67,1.7736246048699062e+62,1.0803276340193722e+62,True,True,True,True,True,True,1.0803276340193722e+62,3.5454860767334484e+65,1.9992513592438566e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,2,2.548303729911383e+48,7.295788787711448e+63,1.803149047566777e+48,4.484659311914492e+47,7.386628256148209e+63,2.175908267655368e+52,2.7002182486962617e+48,7.144119963200294e+63,2.126362632660757e+48,4.705480991418392e+47,7.200331427699461e+63,2.1791224682570104e+52,2.0746972842222128e+65,1.3633597114070777e+67,2.0958100403106854e+65,1.1267592150979548e+67,9.083946843676097e+61,5.621146449916656e+61,True,True,True,True,True,True,5.621146449916656e+61,2.0026939699452182e+65,1.12602055227234e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,3,1.2978022472605665e+48,3.715605393929881e+63,9.32571884050621e+47,2.141324687698356e+47,3.761868194118649e+63,1.1081483758979488e+52,1.379025530031309e+48,3.6485657496820175e+63,1.1012174243151897e+48,2.2504803592942694e+47,3.6772734456848216e+63,1.1128972697826127e+52,1.0325333717822471e+65,6.785155648858727e+66,1.0430407481582756e+65,5.607644548433314e+66,4.62628001887681e+61,2.870769600280411e+61,True,True,True,True,True,True,2.870769600280411e+61,9.957606373253989e+64,5.6038826802391956e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,4,1.2893423442744412e+47,3.6913847075859296e+62,9.514956761975929e+46,1.877337261062433e+46,3.7373459373295174e+62,1.1009247578358616e+51,1.3734744173416042e+47,3.6338788572415114e+62,1.1250750117300228e+47,1.9585171557169428e+46,3.662470993632037e+62,1.1084174265729748e+51,1.035973730710474e+64,6.807763509731705e+65,1.0465161172344701e+64,5.626328990520862e+65,4.5961229743587736e+60,2.8592136390525628e+60,True,True,True,True,True,True,2.8592136390525628e+60,9.993490207741537e+63,5.622591644583533e+65
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,5,3.287400010481975e+45,9.411820049422032e+60,2.4329703397875134e+45,4.71690913064226e+44,9.529006107734465e+60,2.8069969752572725e+49,3.5164064918892047e+45,9.30355530689498e+60,2.887995760065898e+45,4.9387670916003355e+44,9.376757670733124e+60,2.8378003880613437e+49,2.6889722398541457e+62,1.767022324070549e+64,2.716336046352788e+62,1.4603693143282362e+64,1.171860583124324e+59,7.320236383814421e+58,True,True,True,True,True,True,7.320236383814421e+58,2.5952046631468146e+62,1.4594164137174627e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,6,4.597803118117572e+49,1.3163501682914943e+65,2.8158382329009624e+49,1.2466611656676436e+49,1.3327399724708104e+65,3.925904789266059e+53,4.668256446694959e+49,1.2351069803440698e+65,3.283933243345018e+49,1.2057206100359522e+49,1.2448250663414918e+65,3.7673630698149216e+53,7.952805534504271e+65,2.8166722478593306e+67,7.972004895826807e+65,2.3278606406160344e+67,1.6389804179316043e+63,9.718085997421995e+62,True,True,True,True,True,True,9.718085997421995e+62,6.639264923355997e+65,2.3145332408913264e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,7,4.5435557486375664e+49,1.3008191566083288e+65,2.9430017658074365e+49,1.0715660662661563e+49,1.317015585007913e+65,3.879584839895577e+53,4.975432785018449e+49,1.3163783594964472e+65,3.6251876478277916e+49,1.1598902994882764e+49,1.326735906094693e+65,4.015259646649343e+53,1.5234035023112324e+66,5.395490118091043e+67,1.5270812452352848e+66,4.459144684754306e+67,1.619642839958423e+63,1.0357546598245812e+63,True,True,True,True,True,True,1.0357546598245812e+63,1.390729911701763e+66,4.445974528904227e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,8,2.1196838861220182e+49,6.068650980783769e+64,1.4168756454805214e+49,4.5602197351354714e+48,6.144211423288787e+64,1.8099246328023664e+53,2.3794137866757477e+49,6.295349474921778e+64,1.7767913085116292e+49,5.115886033716972e+48,6.344882631607586e+64,1.920227761711146e+53,8.579569340747063e+65,3.0386553218006454e+67,8.60028181146574e+65,2.5113202749784175e+67,7.556044250501802e+62,4.953315668580756e+62,True,True,True,True,True,True,4.953315668580756e+62,7.945081077586305e+65,2.5051760635551286e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,9,1.00026295413584e+49,2.863750957112624e+64,6.815265656539974e+48,2.0227979690526607e+48,2.899407364150824e+64,8.540898819032234e+52,1.1135885288625181e+49,2.946284080436367e+64,8.472180292129303e+48,2.2376577100826266e+48,2.969466073998204e+64,8.986850543689323e+52,4.269871912018346e+65,1.5122750913895958e+67,4.280180074752127e+65,1.2498314866791236e+67,3.565640703820016e+62,2.318199356183703e+62,True,True,True,True,True,True,2.318199356183703e+62,3.972925304618525e+65,1.2469320793149728e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,10,9.609425674796304e+47,2.7511767640415234e+63,6.71004575746625e+47,1.7805931458436229e+47,2.7854315159392272e+63,8.205155660128542e+51,1.0734535848085842e+48,2.8400967916214435e+63,8.35471514576704e+47,1.969128624370185e+47,2.8624432808739696e+63,8.66295465715351e+51,4.284098950442853e+64,1.5173139300894332e+66,4.294441459552901e+64,1.2539958740311413e+66,3.4254751897703837e+61,2.234648925252616e+61,True,True,True,True,True,True,2.234648925252616e+61,3.997854622355456e+64,1.2512104425152021e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,11,2.4367602675116217e+46,6.976440064572002e+61,1.7107791661262691e+46,4.4227890680716367e+45,7.063303339467524e+61,2.0806651695938264e+50,2.747881555062056e+46,7.270225465481232e+61,2.147535756478911e+46,4.9521473360036545e+45,7.327429155055161e+61,2.217587574499169e+50,1.1119802374359505e+63,3.938338315157993e+64,1.1146647379269312e+63,3.2548702676550176e+64,8.686327489552242e+59,5.720368957392939e+59,True,True,True,True,True,True,5.720368957392939e+59,1.0387059458853988e+63,3.24780696431555e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,12,3.4692029858666963e+49,9.932321626143633e+64,2.0191908806482067e+49,1.0461067585785976e+49,1.0055988421210608e+65,2.9622322372790855e+53,5.287547893548769e+49,1.3989564169828911e+65,3.5093732947743087e+49,1.5758785645177594e+49,1.4099637054066828e+65,4.2671418958006e+53,2.1667883853670383e+65,2.814232841414307e+66,2.128018619423888e+65,2.3258445742262895e+66,1.2366679506697546e+63,1.1007288423791726e+63,True,True,True,True,True,True,1.1007288423791726e+63,7.568246799603554e+64,2.2252846900141836e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,13,1.9396675941565391e+49,5.553264675332339e+64,1.1602754366911562e+49,5.535644629846506e+48,5.622408071046522e+64,1.6562149578516612e+53,2.3821289557934207e+49,6.302533151243648e+64,1.601957810570696e+49,6.89033390908845e+48,6.352122830631846e+64,1.922418949787257e+53,4.1506019488520045e+65,5.390817301302313e+66,4.076336336590602e+65,4.455282799051574e+66,6.914339571418341e+62,4.95896793881982e+62,True,True,True,True,True,True,4.95896793881982e+62,3.51409552948595e+65,4.399058718341109e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,14,4.7188433373324603e+48,1.3510039602961395e+64,2.7923001121424053e+48,1.3771472798765222e+48,1.3678252369504162e+64,4.0292568389519295e+52,7.813936225158179e+48,2.0673772501270846e+64,5.223215155675059e+48,2.2917680685631547e+48,2.0836438166881865e+64,6.305980637672865e+52,2.3375538504401114e+65,3.036023664751502e+66,2.295728623632961e+65,2.5091453215847615e+66,1.6821276654276683e+62,1.6266566561101893e+62,True,True,True,True,True,True,1.6266566561101893e+62,2.1291894687712926e+65,2.495467069215257e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,15,4.711969226184384e+48,1.3490359035668368e+64,2.872735049043037e+48,1.2906385569334915e+48,1.365832676054073e+64,4.023387273599766e+52,6.008791901761568e+48,1.5897800187380272e+64,4.089837617893289e+48,1.6890642106486423e+48,1.60228874809099e+64,4.849198188528457e+52,1.1633515777326211e+65,1.5109653708115613e+66,1.1425360386228115e+65,1.2487490579421173e+66,1.6796772487236343e+62,1.2508729352962947e+62,True,True,True,True,True,True,1.2508729352962947e+62,1.0031227029235221e+65,1.2350907311815766e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,16,4.757167573067712e+47,1.3619761817818649e+63,2.939138436939584e+47,1.2641712542308111e+47,1.3789340729676658e+63,4.0619805760830656e+51,6.098000427259384e+47,1.6133824222920485e+63,4.211681887008142e+47,1.6530154424513288e+47,1.6260768604063857e+63,4.9211909996155724e+51,1.1672278175680714e+64,1.5159998455760522e+65,1.146342921934028e+64,1.2529098386858975e+65,1.6957891185800917e+61,1.2694438114337171e+61,True,True,True,True,True,True,1.2694438114337171e+61,1.0046201315274328e+64,1.2391204979562208e+65
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,17,1.2621481167418464e+46,3.6135276852875384e+61,7.792471207790458e+45,3.3595416849706326e+45,3.6585195214911755e+61,1.077704549104019e+50,1.633179612611031e+46,4.320995563814013e+61,1.1232973391877756e+46,4.4739853512474597e+45,4.354994081474343e+61,1.318003976255738e+50,3.0296551987602608e+62,3.934927478886429e+63,2.9754463873518098e+62,3.2520513555454546e+63,4.499183620363712e+59,3.399851766033014e+59,True,True,True,True,True,True,3.399851766033014e+59,2.5941557906128265e+62,3.215466160330543e+63
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,0,2.422376066192982e+49,6.409017204895776e+64,1.7222217084626566e+49,6.074767912032978e+48,6.459444723602524e+64,1.954899058606775e+53,2.4925519459767985e+49,6.659115636986588e+64,1.7472374719531966e+49,6.003496729014145e+48,6.708349974324777e+64,2.0512816509124814e+53,1.9231342960329392e+65,1.265980464084233e+67,1.9231342960329392e+65,1.2637621106345924e+67,5.042751870674773e+62,4.923433733818836e+62,True,True,True,True,True,True,4.923433733818836e+62,1.2522992986004615e+65,1.2573026659109899e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,1,5.18954703980959e+48,1.373027777475816e+64,4.0174961415260603e+48,9.735042738599444e+47,1.3838310538160098e+64,4.188053524927425e+52,5.349029440935848e+48,1.4290496793991031e+64,4.075851423431256e+48,9.62082800270072e+47,1.4396153938008435e+64,4.4020610924850475e+52,3.6838691821150493e+65,2.425054987797761e+67,3.6838691821150493e+65,2.420805610141179e+67,1.0803276340193722e+62,1.056571440174031e+62,True,True,True,True,True,True,1.056571440174031e+62,3.539907642734965e+65,2.419421779087363e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,2,2.7002182486962617e+48,7.144119963200294e+63,2.126362632660757e+48,4.705480991418392e+47,7.200331427699461e+63,2.1791224682570104e+52,2.7842031298873457e+48,7.43829256144715e+63,2.1572486588050034e+48,4.650274734687712e+47,7.493287762785345e+63,2.2913002081940065e+52,2.0746972842222128e+65,1.3657528941852685e+67,2.0746972842222128e+65,1.3633597114070777e+67,5.621146449916656e+61,5.499520133819569e+61,True,True,True,True,True,True,5.499520133819569e+61,1.9997644065943593e+65,1.362639678264308e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,3,1.379025530031309e+48,3.6485657496820175e+63,1.1012174243151897e+48,2.2504803592942694e+47,3.6772734456848216e+63,1.1128972697826127e+52,1.4223429330781185e+48,3.799939287967814e+63,1.1172129227478077e+48,2.224076980615401e+47,3.828034233748498e+63,1.1705376751074308e+52,1.0325333717822471e+65,6.797066018154761e+66,1.0325333717822471e+65,6.785155648858727e+66,2.870769600280411e+61,2.8094945780684217e+61,True,True,True,True,True,True,2.8094945780684217e+61,9.942530294447621e+64,6.781478375413043e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,4,1.3734744173416042e+47,3.6338788572415114e+62,1.1250750117300228e+47,1.9585171557169428e+46,3.662470993632037e+62,1.1084174265729748e+51,1.4174061606094316e+47,3.7867501791929544e+62,1.141417048451693e+47,1.9355391857480583e+46,3.8147476109693767e+62,1.1664748868489585e+51,1.035973730710474e+64,6.8197135638906865e+65,1.035973730710474e+64,6.807763509731705e+65,2.8592136390525628e+60,2.7997431776422383e+60,True,True,True,True,True,True,2.7997431776422383e+60,9.978262546007803e+63,6.804101038738074e+65
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,5,3.5164064918892047e+45,9.30355530689498e+60,2.887995760065898e+45,4.9387670916003355e+44,9.376757670733124e+60,2.8378003880613437e+49,3.6290921694429885e+45,9.695502816946448e+60,2.9299447254868526e+45,4.880823845311752e+44,9.76718675853496e+60,2.9866138551954053e+49,2.6889722398541457e+62,1.7701240787720137e+64,2.6889722398541457e+62,1.767022324070549e+64,7.320236383814421e+58,7.168394158851218e+58,True,True,True,True,True,True,7.168394158851218e+58,2.591300372268796e+62,1.7660846483034757e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,6,4.668256446694959e+49,1.2351069803440698e+65,3.283933243345018e+49,1.2057206100359522e+49,1.2448250663414918e+65,3.7673630698149216e+53,4.802518601531171e+49,1.283043539694112e+65,3.331633314091181e+49,1.1915746977127412e+49,1.2925297540649844e+65,3.952302098011505e+53,7.952805534504271e+65,2.8216165127213366e+67,7.952805534504271e+65,2.8166722478593306e+67,9.718085997421995e+62,9.486214370872516e+62,True,True,True,True,True,True,9.486214370872516e+62,6.660275780439287e+65,2.804223997195916e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,7,4.975432785018449e+49,1.3163783594964472e+65,3.6251876478277916e+49,1.1598902994882764e+49,1.326735906094693e+65,4.015259646649343e+53,5.122019099793307e+49,1.3684014704460276e+65,3.677844536520607e+49,1.146282083501483e+49,1.3785187808041494e+65,4.2152396510684735e+53,1.5234035023112324e+66,5.404961128509261e+67,1.5234035023112324e+66,5.395490118091043e+67,1.0357546598245812e+63,1.011731035812178e+63,True,True,True,True,True,True,1.011731035812178e+63,1.3855516242308174e+66,5.382222759030096e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,8,2.3794137866757477e+49,6.295349474921778e+64,1.7767913085116292e+49,5.115886033716972e+48,6.344882631607586e+64,1.920227761711146e+53,2.4507179583251124e+49,6.547351722987329e+64,1.802599711069418e+49,5.05586476951521e+48,6.595759731043361e+64,2.0168537661123623e+53,8.579569340747063e+65,3.043989246167154e+67,8.579569340747063e+65,3.0386553218006454e+67,4.953315668580756e+62,4.840800805603231e+62,True,True,True,True,True,True,4.840800805603231e+62,7.919993367642727e+65,3.0323104391690376e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,9,1.1135885288625181e+49,2.946284080436367e+64,8.472180292129303e+48,2.2376577100826266e+48,2.969466073998204e+64,8.986850543689323e+52,1.1473962253675463e+49,3.065390134996827e+64,8.595241136964617e+48,2.2114047709583354e+48,3.088054173317668e+64,9.442663079586625e+52,4.269871912018346e+65,1.514929673796806e+67,4.269871912018346e+65,1.5122750913895958e+67,2.318199356183703e+62,2.2664038320841324e+62,True,True,True,True,True,True,2.2664038320841324e+62,3.961066494686579e+65,1.5093056253155976e+67
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,10,1.0734535848085842e+48,2.8400967916214435e+63,8.35471514576704e+47,1.969128624370185e+47,2.8624432808739696e+63,8.66295465715351e+51,1.1065666105536297e+48,2.956309509055068e+63,8.476069775714137e+47,1.946026157147184e+47,2.9781670570508522e+63,9.106649863024387e+51,4.284098950442853e+64,1.5199773574565597e+66,4.284098950442853e+64,1.5173139300894332e+66,2.234648925252616e+61,2.1857547995784167e+61,True,True,True,True,True,True,2.1857547995784167e+61,3.9862822447377676e+64,1.5144514868085592e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,11,2.747881555062056e+46,7.270225465481232e+61,2.147535756478911e+46,4.9521473360036545e+45,7.327429155055161e+61,2.217587574499169e+50,2.8328927877942594e+46,7.568372122216497e+61,2.1787293283097492e+46,4.894047108269609e+45,7.624329070027477e+61,2.331370065921493e+50,1.1119802374359505e+63,3.9452515042097637e+64,1.1119802374359505e+63,3.938338315157993e+64,5.720368957392939e+59,5.595694781098014e+59,True,True,True,True,True,True,5.595694781098014e+59,1.0357369467356756e+63,3.9310108860029374e+64
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,12,5.287547893548769e+49,1.3989564169828911e+65,3.5093732947743087e+49,1.5758785645177594e+49,1.4099637054066828e+65,4.2671418958006e+53,5.433760914753963e+49,1.4516865870534387e+65,3.560347946824445e+49,1.5573898368472362e+49,1.462419667995799e+65,4.471792083559643e+53,2.1667883853670383e+65,2.819172824247554e+66,2.1667883853670383e+65,2.814232841414307e+66,1.1007288423791726e+63,1.073308094236032e+63,True,True,True,True,True,True,1.073308094236032e+63,7.043687173712392e+64,2.672930857447974e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,13,2.3821289557934207e+49,6.302533151243648e+64,1.601957810570696e+49,6.89033390908845e+48,6.352122830631846e+64,1.922418949787257e+53,2.4485837782772225e+49,6.541650035705748e+64,1.6252267065056048e+49,6.809494236494117e+48,6.590015888194841e+64,2.0150974117948334e+53,4.1506019488520045e+65,5.400280109259677e+66,4.1506019488520045e+65,5.390817301302313e+66,4.95896793881982e+62,4.836585248909275e+62,True,True,True,True,True,True,4.836585248909275e+62,3.4916003600325203e+65,5.327296072995995e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,14,7.813936225158179e+48,2.0673772501270846e+64,5.223215155675059e+48,2.2917680685631547e+48,2.0836438166881865e+64,6.305980637672865e+52,8.031043098321853e+48,2.1455779392549562e+64,5.2990838515302934e+48,2.2648802888460625e+48,2.161441323194397e+64,6.609262997252814e+52,2.3375538504401114e+65,3.0413529696208427e+66,2.3375538504401114e+65,3.036023664751502e+66,1.6266566561101893e+62,1.586338393944072e+62,True,True,True,True,True,True,1.586338393944072e+62,2.1214097181206718e+65,3.0151872265846203e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,15,6.008791901761568e+48,1.5897800187380272e+64,4.089837617893289e+48,1.6890642106486423e+48,1.60228874809099e+64,4.849198188528457e+52,6.177786275118e+48,1.6504608159922514e+64,4.149243680458405e+48,1.669247551604066e+48,1.6626635391476635e+64,5.084098507901862e+52,1.1633515777326211e+65,1.5136176541918125e+66,1.1633515777326211e+65,1.5109653708115613e+66,1.2508729352962947e+62,1.220272315541203e+62,True,True,True,True,True,True,1.220272315541203e+62,9.970852238178548e+64,1.4949424833306514e+66
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,16,6.098000427259384e+47,1.6133824222920485e+63,4.211681887008142e+47,1.6530154424513288e+47,1.6260768604063857e+63,4.9211909996155724e+51,6.271207858568648e+47,1.675419378167551e+63,4.2728577724734464e+47,1.6336217194584608e+47,1.6878066330741145e+63,5.160981150304085e+51,1.1672278175680714e+64,1.5186609662559562e+65,1.1672278175680714e+64,1.5159998455760522e+65,1.2694438114337171e+61,1.2387254906563637e+61,True,True,True,True,True,True,1.2387254906563637e+61,9.9844715426066e+63,1.4997390769719884e+65
