shape_lane,interval_index,substep,macro_index,z_mid,state_rows,M,I,N,U,C_old,C_local,B_old,B_local,R_rec,Q_coll,J_G1,J_G2a,kappa_G1,kappa_G2a,S_plus,S_minus,S_net,local_budget_violation_nodes,old_local_budget_mismatch_nodes,gamma_M_weight,recomb_down_M_weight,coll_up_M_weight,max_current_gamma_resid,max_old_capacity_rel_violation,max_local_budget_rel_violation,min_local_budget_slack,min_old_capacity_slack,x_mass_weighted,T_mass_weighted_K,gamma_mass_weighted_Myr_inv,recombination_down_mass_weighted_Myr_inv,collisional_up_mass_weighted_Myr_inv,old_to_local_budget_ratio,local_budget_to_J_ratio,M_sink_H_cMpc3,M_sink_H_cap_cosmic_cMpc3,M_sink_H_cap_volume_cMpc3,kappa_sink_G1_cMpc_inv,kappa_sink_G2a_cMpc_inv,J_sink_G1_s_inv_cMpc3,J_sink_G2a_s_inv_cMpc3,cycling_capacity_macro_s_inv_cMpc3,mass_transfer_rate_macro_H_s_inv_cMpc3,volume_filling_macro,mass_relative_residual,J_G1_relative_residual,J_G2a_relative_residual,kappa_G1_relative_residual,kappa_G2a_relative_residual,old_capacity_relative_residual,transfer_relative_residual,mass_cap_slack_cosmic,mass_cap_slack_volume,endpoint_state_cone_pass
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,12,5.55,2560,1.4099637054066833e+65,1.3989564169828916e+65,1.1007288423791652e+63,4.267141895800601e+53,5.287547893548769e+49,6.460506919968522e+48,1.9566763196061983e+64,2.3907340713410012e+63,3.485995288396419e+48,3.840136542957811e+48,3.509373294774309e+49,1.5758785645177597e+49,0.004749772682153812,0.0024980814045271133,3.7278779075754263e+49,0.0,3.7278779075754263e+49,1920,2560,5.9458653932356624e+51,3.5230838877762034e+48,2.0279984453037313e+50,6.652161021359891e-16,6.121155938542577e-16,0.8778165786857428,-1.2455084592489755e+48,-2.4338891524382005e+32,0.9921932115120532,14613.512305565739,1.330794835456084,0.0007885314470901083,0.04539036252642938,8.184416422813044,0.12704399110859194,1.409963705406683e+65,2.1667883853670383e+65,2.814232841414307e+66,0.0047497726821538,0.0024980814045271,3.5093732947743004e+49,1.5758785645177514e+49,5.287547893548769e+49,3.727877907575426e+49,0.0501011744535714,1.6584842650647994e-16,2.5152367440229445e-15,5.271773574887089e-15,2.5565569437591076e-15,5.381772953618068e-15,0.0,1.3928291074081458e-16,7.56824679960355e+64,2.6732364708736386e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,13,5.55,2560,6.352122830631846e+64,6.302533151243647e+64,4.958967938819852e+62,1.9224189497872575e+53,2.382128955793422e+49,2.9105666583062544e+48,8.815154797436613e+63,1.0770657725656904e+63,1.5704993095911642e+48,1.7300458808781273e+48,1.6019578105706964e+49,6.890333909088449e+48,0.002168175000915895,0.0010922551646320993,1.6794714839619088e+49,0.0,1.6794714839619088e+49,1920,2560,2.6787992812553556e+51,1.5872083452899607e+48,9.136472928701439e+49,6.434180779095003e-16,6.832701045206356e-16,0.8778165786857428,-5.6112243807428755e+47,-1.6225927682921336e+32,0.9921932115120534,14613.512305565739,1.3308381851573101,0.0007885314470901086,0.04539036252642942,8.184416422813191,0.1270439911085903,6.352122830631845e+64,4.1506019488520045e+65,5.390817301302313e+66,0.0021681750009159,0.0010922551646321,1.6019578105707e+49,6.890333909088453e+48,2.382128955793422e+49,1.6794714839619088e+49,0.0117832278031334,1.8406465697207271e-16,2.268853634590754e-15,5.651718327851402e-16,2.2002327104228336e-15,5.95576312711156e-16,0.0,0.0,3.5153896657888196e+65,5.327296072995995e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,14,5.55,2560,2.0836438166881868e+64,2.0673772501270843e+64,1.6266566561102576e+62,6.305980637672863e+52,7.81393622515818e+48,9.54733461921336e+47,2.8915755057905538e+63,3.533025882860297e+62,5.151602484388974e+47,5.674952292948838e+47,5.223215155675059e+48,2.291768068563154e+48,0.0007069377514320981,0.00036329088576170015,5.509056525144804e+48,0.0,5.509056525144804e+48,1920,2560,8.787337440204342e+50,5.206412002159521e+47,2.996975315468529e+49,6.023619233410568e-16,6.363774772444298e-16,0.8778165786857408,-1.8406119177361587e+47,-4.056481920730334e+31,0.9921932115120534,14613.512305565737,1.3308766007990465,0.0007885314470901086,0.045390362526429334,8.184416422813092,0.1270439911085918,2.0836438166881868e+64,2.3375538504401114e+65,3.036023664751502e+66,0.0007069377514321,0.0003632908857617,5.223215155675073e+48,2.291768068563153e+48,7.813936225158182e+48,5.5090565251448034e+48,0.0068630684301952,0.0,2.733721651396402e-15,4.248054915895832e-16,2.607222049595675e-15,4.476587006355636e-16,1.6612295995638604e-16,1.1781275148557197e-16,2.1291894687712926e+65,3.0151872265846203e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,15,5.55,2560,1.6022887480909904e+64,1.5897800187380272e+64,1.2508729352963073e+62,4.849198188528457e+52,6.008791901761567e+48,7.341747525227018e+47,2.2235752867530807e+63,2.7168403608534836e+62,3.961499863490966e+47,4.363947490506086e+47,4.089837617893289e+48,1.6890642106486423e+48,0.0005535404005278991,0.00026775031976930086,4.236376300085133e+48,0.0,4.236376300085133e+48,1920,2560,6.757158148018185e+50,4.0036475054769286e+47,2.3046260535613824e+49,7.451821177580398e-16,6.152110412416419e-16,0.8778165786857425,-1.4154011073151362e+47,-4.056481920730334e+31,0.9921932115120533,14613.512305565737,1.33084435764751,0.0007885314470901086,0.04539036252642934,8.18441642281313,0.12704399110859108,1.60228874809099e+64,1.1633515777326211e+65,1.5109653708115613e+66,0.0005535404005279,0.0002677503197693,4.0898376178932956e+48,1.689064210648637e+48,6.008791901761567e+48,4.236376300085133e+48,0.0106044041712906,1.8242674912024127e-16,1.5869507984309094e-15,3.074067182171161e-15,1.5669348382904279e-15,3.239442398185519e-15,0.0,0.0,1.0031227029235221e+65,1.4949424833306514e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,16,5.55,2560,1.6260768604063853e+63,1.6133824222920485e+63,1.2694438114336717e+61,4.921190999615573e+51,6.098000427259383e+47,7.45074555378422e+46,2.256587225909515e+62,2.7571754775569844e+61,4.020313609641541e+46,4.428736108142106e+46,4.2116818870081424e+47,1.6530154424513286e+47,5.7003145269901675e-05,2.6203587199928238e-05,4.2992709533470815e+47,0.0,4.2992709533470815e+47,1920,2560,6.857474141772008e+49,4.0630869895555676e+46,2.3388412993917138e+48,5.889511851635344e-16,5.894948209541488e-16,0.8778165786857443,-1.4364146234821053e+46,-3.802951800684688e+30,0.9921932115120534,14613.512305565739,1.3308437703387574,0.0007885314470901087,0.04539036252642939,8.184416422813177,0.12704399110859024,1.6260768604063853e+63,1.1672278175680714e+64,1.5159998455760522e+65,5.700314526990167e-05,2.6203587199928218e-05,4.2116818870081424e+47,1.6530154424513276e+47,6.098000427259383e+47,4.2992709533470815e+47,0.0107261017549016,0.0,0.0,6.1349728147651185e-16,1.188752576011336e-16,7.758018235823407e-16,0.0,0.0,1.004620131527433e+64,1.4997390769719884e+65,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,1,17,5.55,2560,4.3549940814743435e+61,4.3209955638140133e+61,3.3998517660330003e+59,1.318003976255738e+50,1.6331796126110316e+46,1.9954747268953017e+45,6.043640526752527e+60,7.384326767522016e+59,1.076729052726572e+45,1.186113646224016e+45,1.1232973391877755e+46,4.4739853512474597e+45,1.5203304315203377e-06,7.092157899551274e-07,1.1514400095344907e+46,0.0,1.1514400095344907e+46,1920,2560,1.8365809335938305e+48,1.0881847114906779e+45,6.263935158522022e+46,6.743488774293129e-16,8.046884924110706e-16,0.8778165786857431,-3.847036592258247e+44,-1.5845632502852868e+29,0.9921932115120532,14613.512305565735,1.3308419112790042,0.0007885314470901085,0.04539036252642933,8.184416422813062,0.12704399110799866,4.354994081474343e+61,3.0296551987602608e+62,3.934927478886429e+63,1.5203304315203336e-06,7.092157899551282e-07,1.1232973391877726e+46,4.473985351247464e+45,1.6331796126110316e+46,1.1514400095344907e+46,0.0110675332768948,1.31090666577694e-16,2.5955695600891505e-15,9.916834214849884e-16,2.646402660923192e-15,1.1943233064620455e-15,0.0,0.0,2.5941557906128265e+62,3.891377538071686e+63,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,0,5.55,2560,6.708349974324777e+64,6.65911563698659e+64,4.923433733818715e+62,2.051281650912482e+53,2.4925519459767985e+49,1.655764121223061e+48,9.223779086770302e+63,6.127215321876401e+62,3.2529921972522473e+47,3.5916431689967415e+47,1.747237471953197e+49,6.003496729014145e+48,0.0023648042303953034,0.0009516738077771003,6.702961318729685e+48,0.0,6.702961318729685e+48,1984,2560,3.044444220051641e+51,3.2855203242890803e+47,2.0201642074670957e+49,7.002015585555162e-16,7.77098820857221e-16,0.9335715300178454,-6.824062234352668e+47,-8.112963841460668e+31,0.9926607381059986,14765.054073920024,1.4321756212245331,0.00015455832892233865,0.009503310685572941,15.053786430253291,0.07053046464546066,6.708349974324776e+64,1.9231342960329392e+65,1.265980464084233e+67,0.0023648042303953,0.0009516738077771,1.7472374719531948e+49,6.003496729014143e+48,2.4925519459767985e+49,6.702961318729685e+48,0.0052989364090838,1.7429044613648192e-16,1.3372730518014329e-15,4.3243938432089996e-16,1.467118041891213e-15,3.4177745471989854e-16,0.0,0.0,1.2522992986004615e+65,1.2592721141099082e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,1,5.55,2560,1.4396153938008435e+64,1.429049679399103e+64,1.0565714401740367e+62,4.4020610924850475e+52,5.349029440935848e+48,3.5532784165092275e+47,1.9794277897180473e+63,1.314903595111481e+62,6.980938175560428e+46,7.707684922398212e+46,4.075851423431256e+48,9.62082800270072e+47,0.0005516474344966014,0.00015250928638050004,1.4384589855072578e+48,0.0,1.4384589855072578e+48,2002,2560,6.53409998681762e+50,7.050743705374706e+46,4.335282896995606e+48,6.143187077283387e-16,7.629052435166721e-16,0.9335715300178423,-1.464447304989913e+47,-4.056481920730334e+31,0.9926607381059984,14765.054073920024,1.4323305699002655,0.00015455832892233865,0.009503310685572941,15.053786430253282,0.07053046464546064,1.4396153938008432e+64,3.6838691821150493e+65,2.425054987797761e+67,0.0005516474344966,0.0001525092863805,4.0758514234312456e+48,9.620828002700717e+47,5.349029440935848e+48,1.4384589855072577e+48,0.0005936423714285,2.0304056814400629e-16,2.5478342162745924e-15,3.373083414102499e-16,2.5550065786444608e-15,3.5545447697542024e-16,0.0,1.1280076697633077e-16,3.539907642734965e+65,2.4236153724039604e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,2,5.55,2560,7.493287762785344e+63,7.438292561447147e+63,5.499520133819748e+61,2.2913002081940068e+52,2.7842031298873454e+48,1.849503540379706e+47,1.0303044895103005e+63,6.844155085392455e+61,3.6336217873844575e+46,4.011897994222305e+46,2.157248658805003e+48,4.650274734687712e+47,0.00029197352027100055,7.371611685206632e-05,7.487268585613148e+47,0.0,7.487268585613148e+47,2002,2560,3.4010648806306e+50,3.6699560002988583e+46,2.256541741645465e+48,7.474737574473171e-16,8.206791822890339e-16,0.9335715300178433,-7.622539406690297e+46,-2.028240960365167e+31,0.9926607381059986,14765.054073920026,1.4323411628474896,0.0001545583289223387,0.009503310685572943,15.0537864302533,0.07053046464546059,7.493287762785344e+63,2.0746972842222128e+65,1.3657528941852685e+67,0.000291973520271,7.371611685206635e-05,2.1572486588049992e+48,4.6502747346877146e+47,2.7842031298873457e+48,7.487268585613148e+47,0.0005486561877106,0.0,1.8051802364120163e-15,5.233860989509142e-16,1.8566789404038804e-15,3.6769509124486425e-16,1.165570680439388e-16,0.0,1.9997644065943593e+65,1.36500356540899e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,3,5.55,2560,3.828034233748498e+63,3.7999392879678146e+63,2.8094945780683846e+61,1.1705376751074305e+52,1.4223429330781185e+48,9.448406483432562e+46,5.263431729684642e+62,3.4964171665853587e+61,1.856278450119435e+46,2.049525301892522e+46,1.1172129227478076e+48,2.224076980615401e+47,0.00015120954583309982,3.525605000669834e-05,3.8249592662571125e+47,0.0,3.8249592662571125e+47,2002,2560,1.7374669402007217e+50,1.8748402103635035e+46,1.152780903437558e+48,5.673126776324612e-16,7.177482009735152e-16,0.9335715300178448,-3.8940639570555373e+46,-1.0141204801825835e+31,0.9926607381059985,14765.054073920022,1.432335328370019,0.00015455832892233867,0.00950331068557293,15.05378643025303,0.07053046464546206,3.828034233748498e+63,1.0325333717822471e+65,6.797066018154761e+66,0.0001512095458331,3.525605000669833e-05,1.1172129227478089e+48,2.224076980615401e+47,1.4223429330781185e+48,3.8249592662571125e+47,0.000563189208921,0.0,1.1618861438167632e-15,0.0,1.0755294910569439e-15,3.8440287988852815e-16,0.0,0.0,9.942530294447621e+64,6.793237983921012e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,4,5.55,2560,3.8147476109693767e+62,3.7867501791929557e+62,2.7997431776420895e+60,1.1664748868489589e+51,1.4174061606094318e+47,9.415612259258024e+45,5.245163023699871e+61,3.4842815447141194e+60,1.849835542341257e+45,2.0424116587274564e+45,1.141417048451693e+47,1.9355391857480588e+46,1.544854610865546e-05,3.0682151255293285e-06,3.81168331630133e+46,0.0,3.81168331630133e+46,2002,2560,1.7314330749889488e+49,1.8683328770626105e+45,1.1487797466882507e+47,7.361655191846447e-16,7.704510563772535e-16,0.933571530017842,-3.8805481534561414e+45,-1.2676506002282294e+30,0.9926607381059984,14765.054073920026,1.4323325676947354,0.00015455832892233862,0.009503310685572945,15.0537864302531,0.07053046464546166,3.8147476109693763e+62,1.035973730710474e+64,6.8197135638906865e+65,1.544854610865546e-05,3.068215125529326e-06,1.141417048451693e+47,1.9355391857480573e+46,1.4174061606094318e+47,3.81168331630133e+46,0.0005593706502818,1.1972463403675844e-16,0.0,7.85920911069522e-16,0.0,8.282010021459987e-16,0.0,0.0,9.978262546007803e+63,6.815898816279717e+65,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,5,5.55,2560,9.76718675853496e+60,9.69550281694645e+60,7.168394158851057e+58,2.9866138551954063e+49,3.629092169442989e+45,2.410750402403524e+44,1.3429587499871386e+60,8.921069501080599e+58,4.736273813415308e+43,5.229341005742386e+43,2.929944725486853e+45,4.880823845311753e+44,3.9655432034149376e-07,7.737077945772486e-08,9.759341013191304e+44,0.0,9.759341013191304e+44,2002,2560,4.433123876901568e+47,4.7836339381688e+43,2.941307649833062e+45,5.782588723137562e-16,7.824773731254201e-16,0.9335715300178449,-9.935660862937717e+43,-1.9807040628566084e+28,0.9926607381059986,14765.054073920024,1.4323341358806287,0.00015455832892233867,0.009503310685572941,15.053786430253316,0.07053046464546059,9.767186758534959e+60,2.6889722398541457e+62,1.7701240787720137e+64,3.965543203414936e-07,7.737077945772508e-08,2.9299447254868514e+45,4.880823845311767e+44,3.62909216944299e+45,9.759341013191303e+44,0.0005517797806191,1.461267945407897e-16,6.489801270999697e-16,2.759531598412892e-15,4.004966519427003e-16,2.9079857821176325e-15,1.7465119939662408e-16,1.6236375469854953e-16,2.591300372268796e+62,1.76914736009616e+64,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,6,5.55,2560,1.2925297540649844e+65,1.283043539694112e+65,9.486214370872393e+62,3.952302098011507e+53,4.802518601531171e+49,3.726384190957382e+48,1.7771894668886835e+64,1.3789620162300966e+63,1.1629140701275158e+48,1.2839786027253008e+48,3.331633314091181e+49,1.1915746977127412e+49,0.004509209928105203,0.0018888832309055972,1.291491496115157e+49,0.0,1.291491496115157e+49,1968,2560,5.769793707168246e+51,1.1745425691561905e+48,7.221896759592245e+49,7.694978969326851e-16,6.408879298917093e-16,0.9224077093679757,-1.2618392264620767e+48,-1.6225927682921336e+32,0.9926607381059983,14765.054073920024,1.408716830855858,0.0002867689851149055,0.01763253251723982,12.88787831696256,0.08238365737841105,1.2925297540649842e+65,7.952805534504271e+65,2.8216165127213366e+67,0.0045092099281052,0.0018888832309056,3.3316333140911787e+49,1.191574697712743e+49,4.802518601531171e+49,1.291491496115157e+49,0.0045808129780839,1.809167342086484e-16,7.792419466713141e-16,1.5251279705548879e-15,7.69413490893181e-16,1.492376872397144e-15,0.0,0.0,6.660275780439287e+65,2.808691215180687e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,7,5.55,2560,1.3785187808041494e+65,1.3684014704460279e+65,1.0117310358121434e+63,4.215239651068474e+53,5.122019099793308e+49,3.9742919461397244e+48,1.8954217877371906e+64,1.4707011822438647e+63,1.2402800640298255e+48,1.3693987410664363e+48,3.6778445365206076e+49,1.1462820835014831e+49,0.004977790631388993,0.0018170854161049027,1.3774114499449142e+49,0.0,1.3774114499449142e+49,1971,2560,6.153808256536261e+51,1.2526821803085235e+48,7.702352912818148e+49,6.994188947531412e-16,6.420406022600844e-16,0.9224077093679747,-1.3457864831062902e+48,-3.2451855365842673e+32,0.9926607381059983,14765.054073920028,1.4087542523227998,0.00028676898511490536,0.01763253251723985,12.887878316962558,0.08238365737841112,1.3785187808041492e+65,1.5234035023112324e+66,5.404961128509261e+67,0.004977790631389,0.0018170854161049,3.677844536520613e+49,1.1462820835014817e+49,5.122019099793308e+49,1.3774114499449142e+49,0.0025504693706915,1.6963153874228349e-16,1.4117771447313396e-15,1.2456633987817451e-15,1.393970622257972e-15,1.432010400228202e-15,0.0,0.0,1.3855516242308174e+66,5.3911759407012195e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,8,5.55,2560,6.595759731043361e+64,6.547351722987327e+64,4.84080080560356e+62,2.0168537661123623e+53,2.4507179583251124e+49,1.9015682007949485e+48,9.068970894692038e+63,7.036822253943565e+62,5.93433286180673e+47,6.552123335453112e+47,1.802599711069418e+49,5.0558647695152095e+48,0.0024397344327104966,0.0008014552674871998,6.590461516472775e+48,0.0,6.590461516472775e+48,1972,2560,2.9444245032553822e+51,5.9936729159792474e+47,3.685322962884477e+49,7.286887442483247e-16,6.721869770941846e-16,0.9224077093679759,-6.439146434172517e+47,-1.6225927682921336e+32,0.9926607381059988,14765.054073920024,1.4087682767855083,0.0002867689851149055,0.01763253251723984,12.887878316962771,0.08238365737840982,6.595759731043361e+64,8.579569340747063e+65,3.043989246167154e+67,0.0024397344327105,0.0008014552674872,1.8025997110694208e+49,5.05586476951521e+48,2.450717958325113e+49,6.590461516472775e+48,0.0021668143996725,0.0,1.5842470486694622e-15,1.2837311457186927e-16,1.4220592640892978e-15,2.7055837461391944e-16,2.1186839721382643e-16,0.0,7.919993367642727e+65,3.037393486436111e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,9,5.55,2560,3.088054173317669e+64,3.065390134996826e+64,2.266403832084243e+62,9.442663079586627e+52,1.1473962253675464e+49,8.902910138881176e+47,4.24598144278068e+63,3.2945542612644053e+62,2.77838218901579e+47,3.067624145692981e+47,8.595241136964619e+48,2.211404770958335e+48,0.0011633257029017012,0.0003505517024342002,3.0855736139457386e+48,0.0,3.0855736139457386e+48,1972,2560,1.378548953796475e+51,2.8061644778505222e+47,1.725423214250196e+49,6.891964601872032e-16,6.301815577041204e-16,0.9224077093679768,-3.014729739936201e+47,-1.2169445762191002e+32,0.9926607381059985,14765.054073920022,1.4087737462710763,0.0002867689851149055,0.017632532517239837,12.887878316962762,0.08238365737840968,3.088054173317668e+64,4.269871912018346e+65,1.514929673796806e+67,0.0011633257029017,0.0003505517024342,8.59524113696461e+48,2.2114047709583338e+48,1.1473962253675467e+49,3.0855736139457386e+48,0.0020384142094056,1.8931036248768009e-16,1.0571570195231105e-15,5.869907814620356e-16,1.1183820693872701e-15,6.185690527000154e-16,2.262643341393063e-16,0.0,3.9610664946865785e+65,1.5118416196234885e+67,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,10,5.55,2560,2.9781670570508522e+63,2.956309509055068e+63,2.1857547995784252e+61,9.106649863024391e+51,1.1065666105536297e+48,8.586103804977803e+46,4.09488996890012e+62,3.1773189257308403e+61,2.6795146207988685e+46,2.9584640234149945e+46,8.476069775714137e+47,1.946026157147184e+47,0.00011471964163129994,3.084839063967109e-05,2.9757747673467502e+47,0.0,2.9757747673467502e+47,1972,2560,1.3294969355656506e+50,2.706308288504568e+46,1.6640247507802125e+48,8.110397842703718e-16,6.721658027398131e-16,0.9224077093679758,-2.907451842965421e+46,-5.070602400912918e+30,0.9926607381059984,14765.054073920026,1.4087769990765222,0.0002867689851149054,0.017632532517239844,12.887878316962539,0.08238365737841123,2.9781670570508522e+63,4.284098950442853e+64,1.5199773574565597e+66,0.0001147196416313,3.0848390639671096e-05,8.476069775714142e+47,1.9460261571471842e+47,1.1065666105536298e+48,2.9757747673467502e+47,0.0019593496195458,0.0,5.742966296506533e-16,2.0844950648952295e-16,4.725442640284938e-16,2.1966343908132806e-16,1.4663308587273648e-16,0.0,3.9862822447377676e+64,1.516999190399509e+66,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,11,5.55,2560,7.62432907002748e+61,7.568372122216498e+61,5.5956947810981725e+59,2.3313700659214933e+50,2.8328927877942594e+46,2.1981064051991574e+45,1.0483222744182012e+61,8.134172659268848e+59,6.859756630694485e+44,7.57388783914964e+44,2.1787293283097492e+46,4.89404710826961e+45,2.9488082846081277e-06,7.758039451338942e-07,7.618204630536507e+45,0.0,7.618204630536507e+45,1972,2560,3.4036139765124856e+48,6.9283504119256546e+44,4.2600270695298976e+46,6.660708085247117e-16,6.95876031787815e-16,0.9224077093679778,-7.443292864832612e+44,-7.922816251426434e+28,0.9926607381059984,14765.05407392003,1.4087782339751933,0.0002867689851149053,0.01763253251723986,12.887878316962494,0.08238365737841144,7.624329070027479e+61,1.1119802374359505e+63,3.9452515042097637e+64,2.948808284608125e-06,7.758039451338951e-07,2.1787293283097472e+46,4.894047108269616e+45,2.83289278779426e+46,7.618204630536507e+45,0.0019325330874069,1.4975719747634825e-16,9.309283783032697e-16,1.2950943995678369e-15,8.617375551427522e-16,1.2282897910458883e-15,1.789902682784186e-16,0.0,1.0357369467356756e+63,3.937627175139736e+64,True
LOCAL_NEUTRAL_HAZARD_PRIMARY,4,2,12,5.55,2560,1.4624196679957993e+65,1.4516865870534392e+65,1.0733080942360035e+63,4.471792083559643e+53,5.433760914753963e+49,6.48840467922772e+48,2.0107829796251718e+64,2.4010577385704078e+63,3.587992436313362e+48,3.9615184245375564e+48,3.560347946824446e+49,1.5573898368472365e+49,0.004818764490506202,0.0024687730886282073,1.4612449415792468e+49,0.0,1.4612449415792468e+49,1888,2560,6.303658146193621e+51,3.6238703808944036e+48,2.22820512838165e+50,7.168285631701569e-16,6.749577116299133e-16,0.8805909059853965,-1.279101033427595e+48,-1.6225927682921336e+32,0.9926607381059984,14765.054073920026,1.3602683734891565,0.0007819961289828722,0.04808250852902146,8.374571537052642,0.1267826714359848,1.462419667995799e+65,2.1667883853670383e+65,2.819172824247554e+66,0.0048187644905062,0.0024687730886282,3.5603479468244446e+49,1.5573898368472318e+49,5.433760914753964e+49,1.4612449415792468e+49,0.0518740694226904,1.59899560359042e-16,4.3751034472621864e-16,3.0005763888516522e-15,5.399901196856098e-16,2.9863314724473355e-15,1.9111245194599917e-16,0.0,7.04368717371239e+64,2.672930857447974e+66,True
